time,channel
0.004,1.380232305352848e-07
0.008,2.801892600095844e-07
0.012,4.232138436426578e-07
0.016,5.668928826674018e-07
0.02,7.110212005332526e-07
0.024,8.553932862218738e-07
0.027999999999999997,9.99804026035961e-07
0.032,1.1440494184543335e-06
0.036000000000000004,1.2879272670744535e-06
0.04,1.4312378470786135e-06
0.044000000000000004,1.5737845412418385e-06
0.048,1.7153744423882589e-06
0.052000000000000005,1.8558189202991747e-06
0.055999999999999994,1.994934152055223e-06
0.06,2.1325416153624143e-06
0.064,2.2684685445644257e-06
0.068,2.402548349041607e-06
0.07200000000000001,2.5346209937908366e-06
0.076,2.664533342218859e-06
0.08,2.7921394614693327e-06
0.084,2.9173008908607338e-06
0.08800000000000001,3.0398868742291397e-06
0.092,3.159774557144634e-06
0.096,3.2768491500781743e-06
0.1,3.391004058638813e-06
0.104,3.5021409820346793e-06
0.10800000000000001,3.610169981010663e-06
0.11199999999999999,3.7150095167149308e-06
0.11599999999999999,3.816586462187393e-06
0.12,3.914836088326346e-06
0.124,4.0097020262030315e-06
0.128,4.101136207488067e-06
0.132,4.189098784592875e-06
0.136,4.2735580319460155e-06
0.14,4.354490229634481e-06
0.14400000000000002,4.431879530447654e-06
0.14800000000000002,4.505717811133898e-06
0.152,4.576004508395405e-06
0.156,4.642746439885953e-06
0.16,4.705957610363998e-06
0.16399999999999998,4.765659003202005e-06
0.168,4.821878357535167e-06
0.172,4.874649931325066e-06
0.17600000000000002,4.92401425051002e-06
0.18,4.970017844280731e-06
0.184,5.012712966396969e-06
0.188,5.052157302355526e-06
0.192,5.0884136621848565e-06
0.196,5.121549658789088e-06
0.2,5.151637372145237e-06
0.204,5.1787530001611735e-06
0.208,5.202976497438409e-06
0.212,5.224391203466249e-06
0.21600000000000003,5.243083461947899e-06
0.22,5.259142233064021e-06
0.22399999999999998,5.2726587004521284e-06
0.228,5.2837258744402856e-06
0.23199999999999998,5.2924381926809645e-06
0.236,5.298891119012627e-06
0.24,5.303180741367909e-06
0.244,5.305403369909207e-06
0.248,5.3056551371572755e-06
0.252,5.304031602446851e-06
0.256,5.3006273634062454e-06
0.26,5.295535677270262e-06
0.264,5.288848094794733e-06
0.268,5.280654109446098e-06
0.272,5.271040824355072e-06
0.276,5.260092639162262e-06
0.28,5.247890958398856e-06
0.28400000000000003,5.234513922625672e-06
0.28800000000000003,5.220036163319133e-06
0.292,5.2045285823629795e-06
0.29600000000000004,5.188058156797063e-06
0.3,5.17068776912955e-06
0.304,5.152476063198546e-06
0.308,5.133477325471019e-06
0.312,5.113741391749376e-06
0.316,5.0933135792660025e-06
0.32,5.0722346439401124e-06
0.324,5.050540762294443e-06
0.32799999999999996,5.028263537449569e-06
0.332,5.0054300288444085e-06
0.336,4.982062805719365e-06
0.34,4.958180024671105e-06
0.34400000000000003,4.93379553160667e-06
0.34800000000000003,4.908918988251165e-06
0.35200000000000004,4.883556023103417e-06
0.35600000000000004,4.857708406416006e-06
0.36,4.831374248398412e-06
0.364,4.804548219467464e-06
0.368,4.777221791118087e-06
0.37200000000000005,4.749383495927806e-06
0.376,4.721019205259941e-06
0.38,4.692112423223233e-06
0.384,4.662644595326587e-06
0.38799999999999996,4.632595430168281e-06
0.392,4.601943232520907e-06
0.396,4.5706652462190966e-06
0.4,4.538738005154661e-06
0.40399999999999997,4.506137690378714e-06
0.408,4.472840490900804e-06
0.412,4.438822965459151e-06
0.416,4.404062402537173e-06
0.42,4.368537176314705e-06
0.424,4.332227096891296e-06
0.428,4.295113753672257e-06
0.43200000000000005,4.257180851088022e-06
0.436,4.2184145358880124e-06
0.44,4.178803715203089e-06
0.444,4.138340364393095e-06
0.44799999999999995,4.097019823374199e-06
0.452,4.054841079714005e-06
0.456,4.011807036365918e-06
0.46,3.967924761570944e-06
0.46399999999999997,3.923205718311589e-06
0.46799999999999997,3.877665970827443e-06
0.472,3.83132636598807e-06
0.476,3.7842126876047808e-06
0.48,3.7363557820200554e-06
0.484,3.6877916535962233e-06
0.488,3.6385615290217873e-06
0.49200000000000005,3.5887118895964428e-06
0.496,3.5382944708205646e-06
0.5,3.48736622874487e-06
0.504,3.435989272687051e-06
0.508,3.3842307640968823e-06
0.512,3.3321627814888486e-06
0.516,3.2798621514540975e-06
0.52,3.227410245965575e-06
0.524,3.1748927466892502e-06
0.528,3.1223993777947707e-06
0.532,3.07002360958656e-06
0.536,3.017862335902078e-06
0.54,2.9660155285458726e-06
0.544,2.914585872087365e-06
0.5479999999999999,2.8636783822295823e-06
0.552,2.8134000107104513e-06
0.556,2.7638592393737672e-06
0.56,2.7151656657116052e-06
0.5640000000000001,2.667429581908903e-06
0.5680000000000001,2.6207615492810385e-06
0.5720000000000001,2.5752719700325687e-06
0.5760000000000001,2.5310706584449975e-06
0.58,2.4882664137903e-06
0.584,2.446966597356629e-06
0.588,2.4072767159791173e-06
0.5920000000000001,2.369300014443811e-06
0.596,2.3331370790485812e-06
0.6,2.2988854544022535e-06
0.604,2.266639275248825e-06
0.608,2.2364889148315965e-06
0.612,2.208520651142063e-06
0.616,2.182816352283446e-06
0.62,2.159453182007278e-06
0.624,2.1385033262081032e-06
0.628,2.120033740831199e-06
0.632,2.1041059213306542e-06
0.636,2.0907756935747603e-06
0.64,2.0800930259845638e-06
0.644,2.072101862704527e-06
0.648,2.0668399776616987e-06
0.652,2.0643388493828886e-06
0.6559999999999999,2.0646235563769445e-06
0.66,2.067712692769286e-06
0.664,2.0736183037255167e-06
0.6679999999999999,2.082345840039829e-06
0.672,2.0938941311059185e-06
0.6759999999999999,2.1082553753572626e-06
0.68,2.1254151472137234e-06
0.684,2.1453524196682215e-06
0.6880000000000001,2.168039601905492e-06
0.6920000000000001,2.1934425916882656e-06
0.6960000000000001,2.2215208425434096e-06
0.7000000000000001,2.252227445926376e-06
0.7040000000000001,2.285509228519431e-06
