7/12/21,07:32:36,37.41,101.6
7/12/21,07:33:06,37.35,104.2
7/12/21,07:33:36,37.39,93.9
7/12/21,07:34:06,37.36,90.1
7/12/21,07:34:36,37.38,87.4
7/12/21,07:35:06,37.41,89.8
7/12/21,07:35:36,37.38,87
7/12/21,07:36:06,37.4,84.9
7/12/21,07:36:36,37.41,87.3
7/12/21,07:37:06,37.39,82
7/12/21,07:37:36,37.41,80
7/12/21,07:38:06,37.42,85.4
7/12/21,07:38:36,37.35,87.9
7/12/21,07:39:06,37.39,85.9
7/12/21,07:39:36,37.43,84.4
7/12/21,07:40:06,37.39,86.1
7/12/21,07:40:36,37.43,81.7
7/12/21,07:41:06,37.45,81.9
7/12/21,07:41:36,37.43,87.5
7/12/21,07:42:06,37.44,84.1
7/12/21,07:42:36,37.42,85
7/12/21,07:43:06,37.41,86.2
7/12/21,07:43:36,37.43,91
7/12/21,07:44:06,37.43,79.8
7/12/21,07:44:36,37.44,79.8
7/12/21,07:45:06,37.42,84.6
7/12/21,07:45:36,37.46,85.2
7/12/21,07:46:06,37.45,83.8
7/12/21,07:46:36,37.47,78.4
7/12/21,07:47:06,37.45,82.8
7/12/21,07:47:36,37.45,91
7/12/21,07:48:06,37.44,89.3
7/12/21,07:48:36,37.47,87.1
7/12/21,07:49:06,37.49,84.2
7/12/21,07:49:36,37.47,82.1
7/12/21,07:50:06,37.48,83.9
7/12/21,07:50:36,37.47,86.4
7/12/21,07:51:06,37.49,81.6
7/12/21,07:51:36,37.49,85.6
7/12/21,07:52:06,37.47,90
7/12/21,07:52:36,37.52,87.1
7/12/21,07:53:06,37.49,79.9
7/12/21,07:53:36,37.5,75.2
7/12/21,07:54:06,37.53,81.7
7/12/21,07:54:36,37.49,86.8
7/12/21,07:55:06,37.5,90.3
7/12/21,07:55:36,37.52,83.4
7/12/21,07:56:06,37.5,87.6
7/12/21,07:56:36,37.51,80.7
7/12/21,07:57:06,37.49,88.9
7/12/21,07:57:36,37.5,99
7/12/21,07:58:06,37.51,97.4
7/12/21,07:58:36,37.53,86
7/12/21,07:59:06,37.55,86.6
7/12/21,07:59:36,37.53,89.2
7/12/21,08:00:06,37.53,86.2
7/12/21,08:00:36,37.57,82.8
7/12/21,08:01:06,37.54,87.8
7/12/21,08:01:36,37.56,87.8
7/12/21,08:02:06,37.59,86.1
7/12/21,08:02:36,37.56,87.9
7/12/21,08:03:06,37.57,87
7/12/21,08:03:36,37.55,95.7
7/12/21,08:04:06,37.52,81.3
7/12/21,08:04:36,37.57,85.6
7/12/21,08:05:06,37.57,88.4
7/12/21,08:05:36,37.58,82.6
7/12/21,08:06:06,37.53,94.9
7/12/21,08:06:36,37.56,92.6
7/12/21,08:07:06,37.58,97.4
7/12/21,08:07:36,37.6,85.4
7/12/21,08:08:06,37.61,89.5
7/12/21,08:08:36,37.59,86.2
7/12/21,08:09:06,37.6,85.3
7/12/21,08:09:36,37.6,87.6
7/12/21,08:10:06,37.62,96.1
7/12/21,08:10:36,37.6,91.2
7/12/21,08:11:06,37.63,91.8
7/12/21,08:11:36,37.63,92.5
7/12/21,08:12:06,37.6,87.5
7/12/21,08:12:36,37.59,85.7
7/12/21,08:13:06,37.6,89.6
7/12/21,08:13:36,37.61,92
7/12/21,08:14:06,37.59,93.6
7/12/21,08:14:36,37.6,91.9
7/12/21,08:15:06,37.6,92.8
7/12/21,08:15:36,37.6,96.6
7/12/21,08:16:06,37.59,89.6
7/12/21,08:16:36,37.6,95.8
7/12/21,08:17:06,37.6,89.9
7/12/21,08:17:36,37.62,86.6
7/12/21,08:18:06,37.59,91.9
7/12/21,08:18:36,37.62,97.1
7/12/21,08:19:06,37.64,91.4
7/12/21,08:19:36,37.65,87.5
7/12/21,08:20:06,37.63,100.7
7/12/21,08:20:36,37.64,99.7
7/12/21,08:21:06,37.64,100.2
7/12/21,08:21:36,37.62,94
7/12/21,08:22:06,37.62,87.5
7/12/21,08:22:36,37.63,95.9
7/12/21,08:23:06,37.63,90.1
7/12/21,08:23:36,37.64,92.5
7/12/21,08:24:06,37.65,89.6
7/12/21,08:24:36,37.63,92.3
7/12/21,08:25:06,37.63,91.7
7/12/21,08:25:36,37.63,91
7/12/21,08:26:06,37.64,84
7/12/21,08:26:36,37.65,89.2
7/12/21,08:27:06,37.63,95.5
7/12/21,08:27:36,37.63,91.9
7/12/21,08:28:06,37.64,89.3
7/12/21,08:28:36,37.63,86.7
7/12/21,08:29:06,37.63,88
7/12/21,08:29:36,37.64,89.4
7/12/21,08:30:06,37.61,89.8
7/12/21,08:30:36,37.65,93
7/12/21,08:31:06,37.63,97.4
7/12/21,08:31:36,37.63,91.8
7/12/21,08:32:06,37.63,92.8
7/12/21,08:32:36,37.65,93.2
7/12/21,08:33:06,37.66,90.8
7/12/21,08:33:36,37.65,92
7/12/21,08:34:06,37.66,88.2
7/12/21,08:34:36,37.66,94.9
7/12/21,08:35:06,37.65,85.6
7/12/21,08:35:36,37.64,103.8
7/12/21,08:36:06,37.65,100.5
7/12/21,08:36:36,37.67,92.2
7/12/21,08:37:06,37.64,102.5
7/12/21,08:37:36,37.65,93.2
7/12/21,08:38:06,37.64,91.3
7/12/21,08:38:36,37.65,88
7/12/21,08:39:06,37.67,94.5
7/12/21,08:39:36,37.65,86.6
7/12/21,08:40:06,37.66,93.1
7/12/21,08:40:36,37.66,98.4
7/12/21,08:41:06,37.65,90.1
7/12/21,08:41:36,37.63,87.1
7/12/21,08:42:06,37.66,87
7/12/21,08:42:36,37.66,85.3
7/12/21,08:43:06,37.66,90.2
7/12/21,08:43:36,37.68,91.5
7/12/21,08:44:06,37.68,91.2
7/12/21,08:44:36,37.67,89.8
7/12/21,08:45:06,37.65,91.2
7/12/21,08:45:36,37.67,86.1
7/12/21,08:46:06,37.67,81
7/12/21,08:46:36,37.68,96.6
7/12/21,08:47:06,37.65,88.7
7/12/21,08:47:36,37.68,89.6
7/12/21,08:48:06,37.67,88.9
7/12/21,08:48:36,37.64,80.9
7/12/21,08:49:06,37.64,89.6
7/12/21,08:49:36,37.65,97.2
7/12/21,08:50:06,37.65,95.1
7/12/21,08:50:36,37.64,90.4
7/12/21,08:51:06,37.6,95.2
7/12/21,08:51:36,37.13,91.6
7/12/21,08:52:06,38.5,85
7/12/21,08:52:36,37.68,95
7/12/21,08:53:06,37.66,91.7
7/12/21,08:53:36,36.87,81.9
7/12/21,08:54:06,37.66,94.1
7/12/21,08:54:36,37.68,92.3
7/12/21,08:55:06,37.7,88.2
7/12/21,08:55:36,37.7,88.5
7/12/21,08:56:06,40.79,82.8
7/12/21,08:56:36,37.68,83.7
7/12/21,08:57:06,37.91,92.7
7/12/21,08:57:36,37.66,86.9
7/12/21,08:58:06,37.71,88
7/12/21,08:58:36,37.69,90.8
7/12/21,08:59:06,37.71,85.5
7/12/21,08:59:36,37.43,86
7/12/21,09:00:06,37.67,92.4
7/12/21,09:00:36,39.11,90.8
7/12/21,09:01:06,37.7,84.6
7/12/21,09:01:36,37.71,86.5
7/12/21,09:02:06,37.7,86.2
7/12/21,09:02:36,37.69,80.7
7/12/21,09:03:06,37.68,85.9
7/12/21,09:03:36,37.68,95.4
7/12/21,09:04:06,37.68,83.3
7/12/21,09:04:36,37.73,90.1
7/12/21,09:05:06,37.69,89.5
7/12/21,09:05:36,37.68,87.5
7/12/21,09:06:06,37.67,87.6
7/12/21,09:06:36,37.73,86.1
7/12/21,09:07:06,37.69,80.1
7/12/21,09:07:36,40.77,87.9
7/12/21,09:08:06,37.76,91.2
7/12/21,09:08:36,37.71,85.9
7/12/21,09:09:06,37.71,75
7/12/21,09:09:36,37.47,85.6
7/12/21,09:10:06,37.71,80.9
7/12/21,09:10:36,37.71,81.5
7/12/21,09:11:06,37.7,85.1
7/12/21,09:11:36,37.7,88.3
7/12/21,09:12:06,37.71,83.8
7/12/21,09:12:36,37.73,87.9
7/12/21,09:13:06,37.71,86.6
7/12/21,09:13:36,38.29,87.6
7/12/21,09:14:06,38.02,85.8
7/12/21,09:14:36,37.73,91.6
7/12/21,09:15:06,37.68,91.1
7/12/21,09:15:36,37.71,86.1
7/12/21,09:16:06,37.69,91.3
7/12/21,09:16:36,38,88
7/12/21,09:17:06,41.11,82.6
7/12/21,09:17:36,37.49,90.8
7/12/21,09:18:06,37.73,89.7
7/12/21,09:18:36,37.73,93.3
7/12/21,09:19:06,37.75,82
7/12/21,09:19:36,37.72,101.5
7/12/21,09:20:06,37.2,101.3
7/12/21,09:20:36,39.2,88.4
7/12/21,09:21:06,37.74,93.4
7/12/21,09:21:36,37.74,81.3
7/12/21,09:22:06,38.01,89.3
7/12/21,09:22:36,38.1,84.7
7/12/21,09:23:06,35.29,85.1
7/12/21,09:23:36,38.04,91.4
7/12/21,09:24:06,46.77,90.8
7/12/21,09:24:36,37.2,85.6
7/12/21,09:25:06,40.06,86
7/12/21,09:25:36,38.31,81.3
7/12/21,09:26:06,38.86,90.7
7/12/21,09:26:36,37.81,91
7/12/21,09:27:06,37.78,91.6
7/12/21,09:27:36,37.48,87.1
7/12/21,09:28:06,37.5,92.4
7/12/21,09:28:36,37.81,87.8
7/12/21,09:29:06,37.76,93.9
7/12/21,09:29:36,37.81,90
7/12/21,09:30:06,37.76,83.1
7/12/21,09:30:36,37.52,86.2
7/12/21,09:31:06,37.84,91.8
7/12/21,09:31:36,37.77,88.2
7/12/21,09:32:06,37.82,92.3
7/12/21,09:32:36,37.75,90.8
7/12/21,09:33:06,37.79,89.4
7/12/21,09:33:36,37.79,84.1
7/12/21,09:34:06,37.75,84.1
7/12/21,09:34:36,37.81,84.7
7/12/21,09:35:06,37.79,88.9
7/12/21,09:35:36,37.8,88.9
7/12/21,09:36:06,37.79,88.3
7/12/21,09:36:36,37.81,81.5
7/12/21,09:37:06,37.77,88.1
7/12/21,09:37:36,37.79,88.8
7/12/21,09:38:06,37.76,81.4
7/12/21,09:38:36,38.05,86.1
7/12/21,09:39:06,40.88,100.6
7/12/21,09:39:36,37.81,75.9
7/12/21,09:40:06,38.07,75.5
7/12/21,09:40:36,37.82,81.1
7/12/21,09:41:06,37.8,86.2
7/12/21,09:41:36,37.8,79.5
7/12/21,09:42:06,37.29,80.8
