Time,Data_Filt_E0,Data_Filt_E1,Data_Filt_E6,Data_Filt_CD,On-set
0.0,6.546063502339406e-07,7.921865897518395e-07,4.705049923463653e-07,2.1870884508368813e-05,0.0
0.001,6.568790884164542e-07,7.901477564520051e-07,4.722070140974339e-07,2.1590517036500184e-05,0.0
0.002,6.593768659502194e-07,7.875848778424538e-07,4.738343877080257e-07,2.1312844010962284e-05,0.0
0.003,6.621804811541816e-07,7.844998822178925e-07,4.753760006271621e-07,2.1043480138760844e-05,0.0
0.004,6.653817447916282e-07,7.809093395425178e-07,4.7682543926257046e-07,2.0789580545886985e-05,0.0
0.005,6.690789408666806e-07,7.768474622748993e-07,4.78180896058652e-07,2.0558898456741096e-05,0.0
0.006,6.733691508009911e-07,7.723607121686822e-07,4.794436089252196e-07,2.0359032991617016e-05,0.0
0.007,6.783370400950406e-07,7.675006031996205e-07,4.806154593199696e-07,2.019684364126313e-05,0.0
0.008,6.840499638880256e-07,7.623199786275453e-07,4.816972007776415e-07,2.007803140137848e-05,0.0
0.009000000000000001,6.90562603754496e-07,7.568715705625688e-07,4.8268763527286e-07,2.0006961382285627e-05,0.0
0.01,6.979269670498029e-07,7.512057402404615e-07,4.835828031289315e-07,1.998683666401534e-05,0.0
0.011,7.061998498956744e-07,7.453680352917182e-07,4.843757805860422e-07,2.002010246158817e-05,0.0
0.012,7.154378400296128e-07,7.394004122512833e-07,4.85057624842173e-07,2.010877888957579e-05,0.0
0.013000000000000001,7.256830712375429e-07,7.333458971114188e-07,4.856182576441164e-07,2.025458024188893e-05,0.0
0.014,7.369537095319029e-07,7.272527991424852e-07,4.860469932641805e-07,2.045887171370964e-05,0.0
0.015,7.492440500459914e-07,7.211758999658448e-07,4.863329300623611e-07,2.072254393203912e-05,0.0
0.016,7.625310855961218e-07,7.151727783998477e-07,4.864648038105819e-07,2.1045887079139053e-05,0.0
0.017,7.767851271638578e-07,7.092970966092249e-07,4.864337692194794e-07,2.142912694639654e-05,0.0
0.018000000000000002,7.919819553821072e-07,7.035950635914864e-07,4.862431038609219e-07,2.187443799959036e-05,0.0
0.019,8.081116559429163e-07,6.981073790003305e-07,4.859173251056784e-07,2.238811940546104e-05,0.0
0.02,8.251793514277799e-07,6.928725554772721e-07,4.854994282619518e-07,2.298060421043746e-05,0.0
0.021,8.43198615929224e-07,6.879275425523696e-07,4.850398801134019e-07,2.3664643965077385e-05,0.0
0.022,8.621800400180978e-07,6.83304988128539e-07,4.845879664690462e-07,2.44534352371666e-05,0.0
0.023,8.821169924987164e-07,6.790289661795643e-07,4.841871750712822e-07,2.5359203443127517e-05,0.0
0.024,9.029756602168254e-07,6.751126101630061e-07,4.83872258878593e-07,2.6392141100412605e-05,0.0
0.025,9.246949128751294e-07,6.715589781852187e-07,4.836680633097217e-07,2.7559682381638935e-05,0.0
0.026000000000000002,9.471933902622612e-07,6.683627307201673e-07,4.835900546027139e-07,2.8866223807612096e-05,0.0
0.027,9.7037808461452e-07,6.655121631764485e-07,4.836454876291954e-07,3.031339073378855e-05,0.0
0.028,9.941505832135774e-07,6.629951869990571e-07,4.838346071457321e-07,3.190062140553615e-05,0.0
0.029,1.0184116042893952e-06,6.608080951154607e-07,4.84152046459899e-07,3.3625774650044297e-05,0.0
0.03,1.0430658851272837e-06,6.589587705148789e-07,4.845886757480573e-07,3.54856194533117e-05,0.0
0.031,1.0680253613053263e-06,6.574614693008321e-07,4.851328766265836e-07,3.747615589161893e-05,0.0
0.032,1.0932072043329903e-06,6.5632879968056e-07,4.857707920928406e-07,3.959278771369279e-05,0.0
0.033,1.1185270843708206e-06,6.555669887048846e-07,4.86487442761281e-07,4.1830426268863846e-05,0.0
0.034,1.1438919008671009e-06,6.551771834621693e-07,4.872700010567444e-07,4.418371275293601e-05,0.0
0.035,1.169197026559086e-06,6.551587043858015e-07,4.881117165887439e-07,4.664741424319974e-05,0.0
0.036000000000000004,1.1943284575386117e-06,6.555089299220147e-07,4.890122009449868e-07,4.921665585344673e-05,0.0
0.037,1.2191656607152895e-06,6.562222832393751e-07,4.899725217375084e-07,5.1886752251973045e-05,0.0
0.038,1.2435832965990323e-06,6.572913309961309e-07,4.909906085024129e-07,5.465287359654269e-05,0.0
0.039,1.2674525674984257e-06,6.587072757513418e-07,4.920612916487156e-07,5.750979247965377e-05,0.0
0.04,1.2906427421841147e-06,6.604579089010999e-07,4.931782796064265e-07,6.045174536508719e-05,0.0
0.041,1.31302413890431e-06,6.625252194229141e-07,4.943339268023586e-07,6.347231337848861e-05,0.0
0.042,1.3344719410558833e-06,6.648850910327214e-07,4.955176490850314e-07,6.65641114506487e-05,0.0
0.043000000000000003,1.3548689691449618e-06,6.675083198152001e-07,4.967173293321366e-07,6.971831389646813e-05,0.0
0.044,1.374109199609303e-06,6.703612927178301e-07,4.979229043901495e-07,7.292437144048348e-05,0.0
0.045,1.392102099201242e-06,6.734066548356022e-07,4.991267607372447e-07,7.617008663246899e-05,0.0
0.046,1.4087721768726108e-06,6.76604649391559e-07,5.003207780148342e-07,7.944191591923179e-05,0.0
0.047,1.4240529430493678e-06,6.79915650348762e-07,5.014942075469334e-07,8.272538648345783e-05,0.0
0.048,1.4378815282002402e-06,6.833031170022071e-07,5.026340315137525e-07,8.600556032395922e-05,0.0
0.049,1.4501967020328026e-06,6.867342413583497e-07,5.037267057463235e-07,8.926748328907265e-05,0.0
0.05,1.4609392082503956e-06,6.901783085400038e-07,5.047593191361682e-07,9.249659111555344e-05,0.0
0.051000000000000004,1.470054914748552e-06,6.936060764237357e-07,5.057196353831338e-07,9.567902563111864e-05,0.0
0.052000000000000005,1.4774989798618726e-06,6.969913671395585e-07,5.065968912625757e-07,9.880180792221332e-05,0.0
0.053,1.4832364131667995e-06,7.003125705747985e-07,5.073829253854846e-07,0.0001018527492469,0.0
0.054,1.4872398144632338e-06,7.035524193257606e-07,5.080708690172403e-07,0.0001048200909453,0.0
0.055,1.4894892557018549e-06,7.066965643523172e-07,5.086522702832993e-07,0.000107692197151,0.0
0.056,1.489974994026932e-06,7.09731060332935e-07,5.091154533792398e-07,0.0001104575562507,0.0
0.057,1.4886988484683568e-06,7.12640086452808e-07,5.094457088144525e-07,0.000113105033492,0.0
0.058,1.4856718217182164e-06,7.154065613058164e-07,5.096266962468335e-07,0.0001156241832115,0.0
0.059000000000000004,1.4809120839611126e-06,7.180139795628959e-07,5.09642905167171e-07,0.0001180054397011,0.0
0.06,1.4744475277032713e-06,7.204459386614259e-07,5.094835992439638e-07,0.0001202401747283,0.0
0.061,1.4663186536842024e-06,7.22684407798793e-07,5.091462639312257e-07,0.0001223207258688,0.0
0.062,1.4565759893828235e-06,7.247090146802959e-07,5.086359871473959e-07,0.0001242404457172,0.0
0.063,1.4452759700926938e-06,7.264976773843339e-07,5.0796122342255e-07,0.0001259937734884,0.0
0.064,1.4324824697953943e-06,7.280283308627211e-07,5.071298481118226e-07,0.0001275763077564,0.0
0.065,1.4182710100734197e-06,7.292800334641361e-07,5.061477816177296e-07,0.0001289848504954,0.0
0.066,1.4027273067038917e-06,7.302320921283941e-07,5.050188816025648e-07,0.000130217399787,0.0
0.067,1.3859401309220869e-06,7.308629398783445e-07,5.037445946035576e-07,0.0001312730257749,0.0
0.068,1.36799520012971e-06,7.311504639310952e-07,5.023241100390927e-07,0.0001321515798066,0.0
0.069,1.348973234771671e-06,7.310727513814102e-07,5.007553512233627e-07,0.0001328533443619,0.0
0.07,1.3289509964447336e-06,7.306082649896041e-07,4.990358263247255e-07,0.0001333787987579,0.0
0.07100000000000001,1.3080041286233417e-06,7.297368039535725e-07,4.971630306977949e-07,0.0001337285441017,0.0
0.07200000000000001,1.2862097827708548e-06,7.284428706947677e-07,4.951356531036889e-07,0.0001339032962431,0.0
0.073,1.2636470120895027e-06,7.267201760786074e-07,4.929558109059413e-07,0.0001339039035281,0.0
0.074,1.2403970139958845e-06,7.245729676214637e-07,4.906294740990315e-07,0.00013373144733,0.0
0.075,1.2165442767970248e-06,7.220122590296768e-07,4.881638331005177e-07,0.000133387365346,0.0
0.076,1.192175824700504e-06,7.190513920459803e-07,4.855648046187664e-07,0.000132873460954,0.0
0.077,1.167379675786031e-06,7.157057100465507e-07,4.828373131758959e-07,0.0001321918479093,0.0
0.078,1.1422457474952586e-06,7.119952989282693e-07,4.799871831051236e-07,0.0001313449437801,0.0
0.079,1.1168687159218416e-06,7.079465049838827e-07,4.770228544103294e-07,0.0001303355184479,0.0
0.08,1.0913493532500232e-06,7.035906750108032e-07,4.739560047447036e-07,0.0001291667995422,0.0
