Time,Data_Filt_E0,Data_Filt_E1,Data_Filt_E6,Data_Filt_CD,On-set
0.0,9.654744542237425e-07,1.2686347209608411e-06,4.6338348059792054e-07,3.112558460617123e-05,0.0
0.001,9.599581533632376e-07,1.259627109041902e-06,4.6353896664956674e-07,3.125148740081211e-05,0.0
0.002,9.541344590822417e-07,1.2504326794446175e-06,4.633597916367607e-07,3.135548444175753e-05,0.0
0.003,9.48215961548224e-07,1.2410802008146793e-06,4.628515866176792e-07,3.143840740753676e-05,0.0
0.004,9.424785497973978e-07,1.231602953609873e-06,4.6202425306763915e-07,3.1501345485423976e-05,0.0
0.005,9.372180306109276e-07,1.2220361924419114e-06,4.608906887377746e-07,3.154554988067377e-05,0.0
0.006,9.327153588759346e-07,1.2124173460726742e-06,4.594640512150182e-07,3.157230576904785e-05,0.0
0.007,9.292130537318972e-07,1.2027829363668138e-06,4.577575164112826e-07,3.158281826926326e-05,0.0
0.008,9.269060510329944e-07,1.193163367837984e-06,4.55786422042283e-07,3.157830435262214e-05,0.0
0.009000000000000001,9.259448655560104e-07,1.1835824602105757e-06,4.535689084082364e-07,3.156029650499226e-05,0.0
0.01,9.264444228748308e-07,1.1740621994203076e-06,4.511241130660576e-07,3.153084175325653e-05,0.0
0.011,9.284920768968794e-07,1.1646262499752357e-06,4.484706591371433e-07,3.1492446090089844e-05,0.0
0.012,9.321516535789752e-07,1.1552966968398322e-06,4.456270398414906e-07,3.1447917605534503e-05,0.0
0.013000000000000001,9.374667993162392e-07,1.146087472507857e-06,4.42612086609996e-07,3.140017937155012e-05,0.0
0.014,9.444665308565856e-07,1.1370019570676424e-06,4.394436667516081e-07,3.135202853337482e-05,0.0
0.015,9.531691488129602e-07,1.1280359895749385e-06,4.361370289677676e-07,3.130600859478092e-05,0.0
0.016,9.635831733839355e-07,1.119184555751947e-06,4.327051843737045e-07,3.12645226337131e-05,0.0
0.017,9.75731889480532e-07,1.1104549920597425e-06,4.291631830842453e-07,3.122997155615468e-05,0.0
0.018000000000000002,9.8973221970757e-07,1.101886431139159e-06,4.255368973016107e-07,3.1204766903655985e-05,0.0
0.019,1.0058766087590506e-06,1.0935595712908262e-06,4.218695223311308e-07,3.1191285301807224e-05,0.0
0.02,1.024630176295452e-06,1.0855829956794605e-06,4.182181263402626e-07,3.119173812813924e-05,0.0
0.021,1.0465554499581388e-06,1.0780677610032985e-06,4.146446384419489e-07,3.120797452041882e-05,0.0
0.022,1.0722318151033249e-06,1.0711085405434465e-06,4.112086689122655e-07,3.124130870316651e-05,0.0
0.023,1.102193789842296e-06,1.0647753536512157e-06,4.079639511282653e-07,3.1292403780572974e-05,0.0
0.024,1.1368883445653665e-06,1.0591151095805532e-06,4.049579068544798e-07,3.136132204178411e-05,0.0
0.025,1.1766493357480207e-06,1.05416181618729e-06,4.0223127649220004e-07,3.144780755619069e-05,0.0
0.026000000000000002,1.221686820209333e-06,1.0499486694848458e-06,3.9981617954007546e-07,3.1551673045503766e-05,0.0
0.027,1.2720916046847657e-06,1.0465135422364963e-06,3.977350874064931e-07,3.167309627992367e-05,0.0
0.028,1.3278521642380598e-06,1.043895727402766e-06,3.960022987973148e-07,3.181269398133372e-05,0.0
0.029,1.3888784880952684e-06,1.0421288527918608e-06,3.946264387302162e-07,3.197141088736121e-05,0.0
0.03,1.455025751615179e-06,1.0412342553992172e-06,3.936121948897793e-07,3.2150343066325106e-05,0.0
0.031,1.526111963618035e-06,1.0412154851627055e-06,3.929614772165016e-07,3.235051150640676e-05,0.0
0.032,1.6019298651516215e-06,1.0420586302073975e-06,3.926742434859669e-07,3.257258503379542e-05,0.0
0.033,1.6822584877134034e-06,1.0437456159851671e-06,3.927490815416371e-07,3.281667943085949e-05,0.0
0.034,1.7668801998915456e-06,1.0462734680966508e-06,3.931847414823639e-07,3.308232572599173e-05,0.0
0.035,1.8555999635289971e-06,1.0496613045115815e-06,3.939818635772798e-07,3.3368527069023886e-05,0.0
0.036000000000000004,1.94825284961286e-06,1.0539413524835138e-06,3.951417178310812e-07,3.367384124431689e-05,0.0
0.037,2.0446944118056552e-06,1.0591473184369505e-06,3.966617307508102e-07,3.399648697192805e-05,0.0
0.038,2.1447848432524e-06,1.0653100787258826e-06,3.985321124917823e-07,3.433442966544174e-05,0.0
0.039,2.2483755184218354e-06,1.0724601192785567e-06,4.007362012361167e-07,3.468543290809849e-05,0.0
0.04,2.3552974447552846e-06,1.0806316008604035e-06,4.0325212981746933e-07,3.504707613143988e-05,0.0
0.041,2.465351083273795e-06,1.0898628337584637e-06,4.0605374532258e-07,3.541673154875606e-05,0.0
0.042,2.57829862398064e-06,1.100190391952278e-06,4.0911242591228243e-07,3.579160680731463e-05,0.0
0.043000000000000003,2.693857684321936e-06,1.1116390436347846e-06,4.124009972485161e-07,3.616895314860824e-05,0.0
0.044,2.8116938968001107e-06,1.1242132549175266e-06,4.1589674780267634e-07,3.65462767979253e-05,0.0
0.045,2.931414243277892e-06,1.1378939852287874e-06,4.195796638061729e-07,3.6921338501439967e-05,0.0
0.046,3.052565966171326e-06,1.1526393131077157e-06,4.234279659708861e-07,3.729201750976433e-05,0.0
0.047,3.174642932206302e-06,1.1683875793170625e-06,4.274167629302813e-07,3.765622530375303e-05,0.0
0.048,3.2970984446831787e-06,1.1850656088780655e-06,4.315200310052653e-07,3.801190011235263e-05,0.0
0.049,3.4193619432485355e-06,1.2025998462023966e-06,4.3571154536464813e-07,3.835704616807297e-05,0.0
0.05,3.540857615261144e-06,1.2209203975553546e-06,4.399642372037623e-07,3.868985888634131e-05,0.0
0.051000000000000004,3.661024367868324e-06,1.2399532694455408e-06,4.442506516191658e-07,3.900895895169193e-05,0.0
0.052000000000000005,3.779331082215317e-06,1.2596099684958022e-06,4.485438130896961e-07,3.9313564728576566e-05,0.0
0.053,3.895275636839612e-06,1.279785202733254e-06,4.528169882952521e-07,3.960341680367659e-05,0.0
0.054,4.008370839937378e-06,1.300360950005097e-06,4.570440468707504e-07,3.987852281441269e-05,0.0
0.055,4.118135708014196e-06,1.3212113887821023e-06,4.6119991505322404e-07,4.013891008109597e-05,0.0
0.056,4.224099287300308e-06,1.342208544190631e-06,4.652599232678272e-07,4.038446353015096e-05,0.0
0.057,4.325810885354796e-06,1.3632263284870703e-06,4.692007480376282e-07,4.061485394541986e-05,0.0
0.058,4.422850603235454e-06,1.3841395903096363e-06,4.730023526036066e-07,4.082957430197837e-05,0.0
0.059000000000000004,4.514836086747016e-06,1.4048221629405054e-06,4.766483606917525e-07,4.102805057659719e-05,0.0
0.06,4.601425286333669e-06,1.4251479357993438e-06,4.801277350472197e-07,4.1209705757199065e-05,0.0
0.061,4.682318518096144e-06,1.444991368169587e-06,4.834386905987919e-07,4.137391395481897e-05,0.0
0.062,4.7572611919595135e-06,1.4642255992352694e-06,4.865906892114831e-07,4.151992316527825e-05,0.0
0.063,4.826044720347044e-06,1.4827232567623638e-06,4.896028256990103e-07,4.164682637273572e-05,0.0
0.064,4.888504726580798e-06,1.5003643157920005e-06,4.924995989432067e-07,4.17535947552255e-05,0.0
0.065,4.944520228741084e-06,1.5170470168374773e-06,4.953052768118785e-07,4.183920150463773e-05,0.0
0.066,4.994014426048695e-06,1.532690544063767e-06,4.980387233094722e-07,4.190283572646806e-05,0.0
0.067,5.036951495121738e-06,1.5472260169855947e-06,5.00710743389666e-07,4.194406730269466e-05,0.0
0.068,5.073326845274483e-06,1.560587738507524e-06,5.033249316036096e-07,4.196281456986345e-05,0.0
0.069,5.103155800093414e-06,1.5727153115240948e-06,5.058801245302428e-07,4.195918088484949e-05,0.0
