Time,Data_Filt_E0,Data_Filt_E1,Data_Filt_E6,Data_Filt_CD,On-set
0.0,5.559875317291219e-07,4.5078314146978986e-07,4.628308697076984e-07,3.993335528985824e-05,0.0
0.001,5.45808157818589e-07,4.54967119278887e-07,4.636579718597323e-07,3.981609150004925e-05,0.0
0.002,5.358919215143313e-07,4.591664617537395e-07,4.64096995909608e-07,3.9668840879772686e-05,0.0
0.003,5.263062943843647e-07,4.633742114578109e-07,4.6415011589464486e-07,3.950872996245326e-05,0.0
0.004,5.171168045737776e-07,4.675884298595442e-07,4.638223022108609e-07,3.93575590136172e-05,0.0
0.005,5.083867343442529e-07,4.7181105604111853e-07,4.631203641166906e-07,3.923930845127855e-05,0.0
0.006,5.001798540065391e-07,4.760498071667646e-07,4.620520793668056e-07,3.91782547460054e-05,0.0
0.007,4.925614814429617e-07,4.8031865949866e-07,4.606273839538033e-07,3.9197355307075466e-05,0.0
0.008,4.855964609390388e-07,4.84632559271013e-07,4.5886050544458774e-07,3.931677783875253e-05,0.0
0.009000000000000001,4.793449123507605e-07,4.890005906969775e-07,4.567693617918698e-07,3.955290489756184e-05,0.0
0.01,4.738573195141069e-07,4.934239490988995e-07,4.5437241576118053e-07,3.991831938301286e-05,0.0
0.011,4.691713490347239e-07,4.97898700770401e-07,4.516866267894868e-07,4.042269569495135e-05,0.0
0.012,4.653117561755308e-07,5.024204399906789e-07,4.487271891007978e-07,4.107396395730212e-05,0.0
0.013000000000000001,4.622921297262746e-07,5.069871576303232e-07,4.455075589828386e-07,4.187919535676287e-05,0.0
0.014,4.60117218992567e-07,5.115973627806947e-07,4.420397019841169e-07,4.284495607367188e-05,0.0
0.015,4.5878480166753474e-07,5.162465132371709e-07,4.383347477713778e-07,4.397722928382175e-05,0.0
0.016,4.5828621093496717e-07,5.209255538998907e-07,4.344040269443643e-07,4.528135071985384e-05,0.0
0.017,4.586114797550074e-07,5.256220893270785e-07,4.302615267715714e-07,4.676381987245086e-05,0.0
0.018000000000000002,4.597668953133474e-07,5.303258451365557e-07,4.259270449185777e-07,4.843784801070322e-05,0.0
0.019,4.617932987441926e-07,5.350349936761183e-07,4.214265553488748e-07,5.032884620165409e-05,0.0
0.02,4.64765567255951e-07,5.397556855767412e-07,4.167899316011053e-07,5.247378747613382e-05,0.0
0.021,4.687791502014423e-07,5.444975823380753e-07,4.120493602500178e-07,5.491566986250491e-05,0.0
0.022,4.739397048427392e-07,5.492734843907356e-07,4.072382312879104e-07,5.769792579815324e-05,0.0
0.023,4.803554338224393e-07,5.541015946724121e-07,4.023902284290813e-07,6.086013492074598e-05,0.0
0.024,4.88126001016133e-07,5.590030193343203e-07,3.9753977165303356e-07,6.44347747070267e-05,0.0
0.025,4.97329538108522e-07,5.639938753203866e-07,3.927217618914838e-07,6.844503829720257e-05,0.0
0.026000000000000002,5.080149445083502e-07,5.690797531198491e-07,3.879694669005501e-07,7.290401767364067e-05,0.0
0.027,5.202015568822404e-07,5.742575647387512e-07,3.833130548902603e-07,7.781553135364927e-05,0.0
0.028,5.338804887570809e-07,5.795218654393026e-07,3.787798575646014e-07,8.317604661293968e-05,0.0
0.029,5.490154647453231e-07,5.848701056668379e-07,3.743946638832384e-07,8.897678207544033e-05,0.0
0.03,5.655467907094527e-07,5.90304523574575e-07,3.701790413350514e-07,9.52054195123651e-05,0.0
0.031,5.833993788334527e-07,5.958320361121254e-07,3.6615066132095116e-07,0.0001018472777979,0.0
0.032,6.024905481470928e-07,6.014622484523103e-07,3.623244158357927e-07,0.000108886047416,0.0
0.033,6.227345208956668e-07,6.072037774986821e-07,3.587162940617265e-07,0.0001163042643468,0.0
0.034,6.440472588197666e-07,6.130618118376781e-07,3.5534816280938e-07,0.0001240840002232,0.0
0.035,6.663553448787751e-07,6.190372694669006e-07,3.52249231592388e-07,0.0001322079654023,0.0
0.036000000000000004,6.89604118323852e-07,6.251256136120233e-07,3.494526858200688e-07,0.0001406601000642,0.0
0.037,7.137582184898974e-07,6.313161694871232e-07,3.469912900403274e-07,0.0001494249069891,0.0
0.038,7.387941884819118e-07,6.375936629787741e-07,3.448953398310696e-07,0.0001584861171303,0.0
0.039,7.646888377396458e-07,6.439407368527937e-07,3.431921310460667e-07,0.0001678254072891,0.0
0.04,7.914071533956858e-07,6.503385084103508e-07,3.41904671879048e-07,0.0001774213789503,0.0
0.041,8.188938722280053e-07,6.567646500651886e-07,3.41048801235354e-07,0.0001872488996304,0.0
0.042,8.470721952016412e-07,6.631912086731805e-07,3.40630873241565e-07,0.0001972787450652,0.0
0.043000000000000003,8.758483476761079e-07,6.695839674445556e-07,3.406484937580647e-07,0.0002074774371102,0.0
0.044,9.051157637286744e-07,6.759039536580615e-07,3.410929810941094e-07,0.0002178072972813,0.0
0.045,9.34755894532176e-07,6.821109031552031e-07,3.4195063849587485e-07,0.0002282267483569,0.0
0.046,9.646399854847484e-07,6.881673339227131e-07,3.432030195134572e-07,0.0002386908152004,0.0
0.047,9.946340364010836e-07,6.940409444745546e-07,3.448280715167581e-07,0.0002491518011645,0.0
0.048,1.024601723416097e-06,6.997032197692714e-07,3.468011158500376e-07,0.0002595602353383,0.0
0.049,1.054403540305824e-06,7.05125729551683e-07,3.490942186958692e-07,0.0002698660569049,0.0
0.05,1.0838975033038526e-06,7.10278586039249e-07,3.516762713210925e-07,0.0002800199163641,0.0
0.051000000000000004,1.1129418538350132e-06,7.151314348987272e-07,3.545152007944655e-07,0.0002899747008318,0.0
0.052000000000000005,1.141395811642976e-06,7.19654247873793e-07,3.575804634051191e-07,0.0002996869493539,0.0
0.053,1.1691195192042672e-06,7.238178662005624e-07,3.608444784316083e-07,0.0003091170474805,0.0
0.054,1.195974597210214e-06,7.275948387426668e-07,3.642825564110707e-07,0.0003182280533365,0.0
0.055,1.2218246419191665e-06,7.309598118641965e-07,3.678714037128933e-07,0.0003269843901173,0.0
0.056,1.246538167659808e-06,7.338891367248022e-07,3.715871556909587e-07,0.000335351247179,0.0
0.057,1.269994233684008e-06,7.36359884342202e-07,3.7540397511582313e-07,0.0003432948559752,0.0
0.058,1.292085332488224e-06,7.383488729844523e-07,3.792940454190469e-07,0.0003507834611011,0.0
0.059000000000000004,1.3127156017653598e-06,7.398326806290078e-07,3.8322885005063196e-07,0.0003577883680362,0.0
0.06,1.331798708584919e-06,7.40789077419056e-07,3.871804546081724e-07,0.0003642846630488,0.0
0.061,1.3492597041592112e-06,7.411989766362868e-07,3.911220869215446e-07,0.0003702516711133,0.0
0.062,1.3650411105296083e-06,7.410473152913172e-07,3.950281441897743e-07,0.0003756733101394,0.0
0.063,1.3791078682708276e-06,7.403226331972652e-07,3.988736412956338e-07,0.000380538373654,0.0
0.064,1.3914463189037954e-06,7.390165947822608e-07,4.026344024980895e-07,0.0003848405642337,0.0
0.065,1.402060413605898e-06,7.371245390050267e-07,4.0628891764747755e-07,0.0003885781598566,0.0
0.066,1.410968199099368e-06,7.346476406046601e-07,4.098196026210627e-07,0.0003917534243037,0.0
0.067,1.418196717436576e-06,7.315956314209094e-07,4.13211743998564e-07,0.0003943717246835,0.0
0.068,1.4237776422133812e-06,7.27987338855411e-07,4.1645176101066826e-07,0.0003964402253653,0.0
0.069,1.427746312781402e-06,7.238487047414662e-07,4.195272246386581e-07,0.000397966527738,0.0
0.07,1.43013991139249e-06,7.192106384991166e-07,4.2242824535157203e-07,0.0003989578545017,0.0
0.07100000000000001,1.430993622618968e-06,7.141068331983047e-07,4.251476364598187e-07,0.0003994209014159,0.0
0.07200000000000001,1.4303394230518952e-06,7.085705400240417e-07,4.276795629704538e-07,0.0003993620884072,0.0
0.073,1.428208190350829e-06,7.026324512899278e-07,4.300180859440551e-07,0.0003987878820534,0.0
0.074,1.4246317672611591e-06,6.963212135189753e-07,4.321563290570766e-07,0.0003977050176313,0.0
0.075,1.4196432770764391e-06,6.896638188725259e-07,4.340867060997025e-07,0.0003961206460488,0.0
0.076,1.41327608628601e-06,6.826847993592444e-07,4.358013689625172e-07,0.0003940424440818,0.0
