Time,Data_Filt_E0,Data_Filt_E1,Data_Filt_E6,Data_Filt_CD,On-set
0.0,9.06163370273337e-07,3.2185366322515696e-07,4.39697939398007e-07,1.992537341804465e-05,0.0
0.001,9.294936586470048e-07,3.1860745070187737e-07,4.354268730440816e-07,1.974716761982289e-05,0.0
0.002,9.542857306602076e-07,3.153353898239254e-07,4.308172680655765e-07,1.9578475826058437e-05,0.0
0.003,9.804332794679303e-07,3.120458686276544e-07,4.259000031065962e-07,1.942200607815919e-05,0.0
0.004,1.0078033258379265e-06,3.0874842420287266e-07,4.207112503181249e-07,1.9280488731815843e-05,0.0
0.005,1.0362447291500545e-06,3.054518264723673e-07,4.152929481483519e-07,1.9156496446973937e-05,0.0
0.006,1.0655996630148258e-06,3.021639375410279e-07,4.096899846796902e-07,1.9052240058386635e-05,0.0
0.007,1.0957160689130674e-06,2.988921773325035e-07,4.039453973113663e-07,1.896943460492641e-05,0.0
0.008,1.1264579383227132e-06,2.956446058282671e-07,3.980976411322162e-07,1.890925816708576e-05,0.0
0.009000000000000001,1.1577092823026575e-06,2.924315119456173e-07,3.921800979560589e-07,1.887238166773393e-05,0.0
0.01,1.18936758242864e-06,2.892653246041249e-07,3.862221202035559e-07,1.8859061023394515e-05,0.0
0.011,1.221332241125155e-06,2.861584889187145e-07,3.802512286123337e-07,1.88692491960688e-05,0.0
0.012,1.25350056298108e-06,2.831213819577424e-07,3.742947981286472e-07,1.8902658800197368e-05,0.0
0.013000000000000001,1.285772041598726e-06,2.801614767822869e-07,3.6838046725455947e-07,1.895880321079293e-05,0.0
0.014,1.3180506748562876e-06,2.772837393173879e-07,3.625358641039063e-07,1.903709626357035e-05,0.0
0.015,1.3502396714493186e-06,2.744917496760695e-07,3.567881872088133e-07,1.9136989260155643e-05,0.0
0.016,1.382232396644109e-06,2.717884125834977e-07,3.511635151112691e-07,1.9258050006734265e-05,0.0
0.017,1.4139079910073571e-06,2.69176533981562e-07,3.456857226436832e-07,1.939996848854152e-05,0.0
0.018000000000000002,1.4451348868958818e-06,2.666617252919206e-07,3.403756193877537e-07,1.9562604515534212e-05,0.0
0.019,1.4757767378385907e-06,2.6425727734033533e-07,3.3525034935221455e-07,1.9746149179547716e-05,0.0
0.02,1.505696697904583e-06,2.619868801829356e-07,3.30323126462746e-07,1.995126221874335e-05,0.0
0.021,1.5347636262838036e-06,2.5988341205152015e-07,3.2560400206672255e-07,2.0178990704729973e-05,0.0
0.022,1.562863153031728e-06,2.579856778096834e-07,3.211014802311949e-07,2.0430476643133263e-05,0.0
0.023,1.5899072463393217e-06,2.563345813773617e-07,3.168239715226849e-07,2.0706623384817448e-05,0.0
0.024,1.6158318264614215e-06,2.5496843804127704e-07,3.127795654675632e-07,2.1007862723980075e-05,0.0
0.025,1.640584584584965e-06,2.53918213989162e-07,3.0897452670298054e-07,2.1334138095942965e-05,0.0
0.026000000000000002,1.6641186050006667e-06,2.532055331161449e-07,3.054141378421265e-07,2.168515919833061e-05,0.0
0.027,1.686398650149464e-06,2.5284507032274745e-07,3.0210648307446176e-07,2.2060734568548918e-05,0.0
0.028,1.7074116966642109e-06,2.528492684760265e-07,2.990638776004162e-07,2.246089821771715e-05,0.0
0.029,1.727170139492684e-06,2.5323059848459e-07,2.9629939499214165e-07,2.288581668054982e-05,0.0
0.03,1.7457015418878447e-06,2.539999754849004e-07,2.938230444120325e-07,2.3335620775108814e-05,0.0
0.031,1.7630320379584247e-06,2.5516555688836016e-07,2.916407176721269e-07,2.3810197858497724e-05,0.0
0.032,1.7791777694702356e-06,2.56733680140692e-07,2.8975429297651e-07,2.4308973125558472e-05,0.0
0.033,1.7941470710285612e-06,2.58708953062592e-07,2.881618313910739e-07,2.4830786255496156e-05,0.0
0.034,1.807943843215474e-06,2.610922729151478e-07,2.8685775621859986e-07,2.537389614221149e-05,0.0
0.035,1.820565583639424e-06,2.638790948321351e-07,2.858328612463233e-07,2.593604075983941e-05,0.0
0.036000000000000004,1.8319985519899167e-06,2.670604001286373e-07,2.850749434057931e-07,2.6514496004810108e-05,0.0
0.037,1.8422154051104688e-06,2.7062632471887013e-07,2.845706274076774e-07,2.7106129840048968e-05,0.0
0.038,1.851177589846419e-06,2.745700373030757e-07,2.843072795140346e-07,2.7707456779243032e-05,0.0
0.039,1.858842173680684e-06,2.78889097595412e-07,2.842733471335945e-07,2.83146954218976e-05,0.0
0.04,1.865170286791195e-06,2.835836359619652e-07,2.84457045353565e-07,2.8923847350531904e-05,0.0
0.041,1.870130988180076e-06,2.8865325327021413e-07,2.848448083955654e-07,2.953081227628753e-05,0.0
0.042,1.8736982438420003e-06,2.940948758196848e-07,2.854207333866219e-07,3.0131499629700863e-05,0.0
0.043000000000000003,1.875848036809249e-06,2.999029828780163e-07,2.86167134156843e-07,3.072188194376249e-05,0.0
0.044,1.8765621753935576e-06,3.060727540537248e-07,2.8706539716201005e-07,3.1298010965128515e-05,0.0
0.045,1.875834694877092e-06,3.126037611812415e-07,2.8809676043373216e-07,3.1856046807153024e-05,0.0
0.046,1.8736717385364456e-06,3.194995057494331e-07,2.89243270165945e-07,3.239229517308334e-05,0.0
0.047,1.870084189093016e-06,3.267623264726868e-07,2.904887692970739e-07,3.2903234903035025e-05,0.0
0.048,1.8650832157536744e-06,3.3438832861101266e-07,2.918195964995314e-07,3.338555422599928e-05,0.0
0.049,1.858685794208511e-06,3.423649596802152e-07,2.9322460478188775e-07,3.383620422446361e-05,0.0
0.05,1.8509230802067305e-06,3.506706940366424e-07,2.946940003421737e-07,3.425243793064644e-05,0.0
0.051000000000000004,1.8418403697981592e-06,3.5927624726572135e-07,2.962173653045516e-07,3.463180383455983e-05,0.0
0.052000000000000005,1.8314891511855397e-06,3.6814638373405954e-07,2.9778244134726765e-07,3.49721081860417e-05,0.0
0.053,1.8199200468010808e-06,3.772412936759058e-07,2.993756242026908e-07,3.527140247770195e-05,0.0
0.054,1.8071795667590504e-06,3.865173590873213e-07,3.00983404873693e-07,3.5528011310126625e-05,0.0
0.055,1.7933084066418452e-06,3.95928207341689e-07,3.0259442328915933e-07,3.5740550520230714e-05,0.0
0.056,1.77834102480055e-06,4.054265537355854e-07,3.0420135072294205e-07,3.590791502055072e-05,0.0
0.057,1.7623064674359877e-06,4.149652480160497e-07,3.058000646851131e-07,3.602925981240279e-05,0.0
0.058,1.745230390474226e-06,4.244971332244993e-07,3.073869993870414e-07,3.610399156675696e-05,0.0
0.059000000000000004,1.7271385522814987e-06,4.339751122496749e-07,3.089580558533569e-07,3.613176525285799e-05,0.0
0.06,1.708060325620357e-06,4.433520356578407e-07,3.1050862060677265e-07,3.611246782903315e-05,0.0
0.061,1.6880322174426146e-06,4.525798171659402e-07,3.120334493187836e-07,3.60462041953298e-05,0.0
0.062,1.6671013169722634e-06,4.616088416545487e-07,3.1352692447887e-07,3.59333035922399e-05,0.0
0.063,1.6453245076753608e-06,4.703886998190805e-07,3.1498314173742253e-07,3.5774322191096644e-05,0.0
0.064,1.6227636556155428e-06,4.788705593183173e-07,3.1639572209429064e-07,3.557004888800049e-05,0.0
0.065,1.5994828435187717e-06,4.870105588068641e-07,3.177584123890249e-07,3.5321562903242874e-05,0.0
0.066,1.5755471931726808e-06,4.947716364852591e-07,3.1906619669033945e-07,3.503031548093082e-05,0.0
0.067,1.5510195204343548e-06,5.021218887231008e-07,3.203155447672499e-07,3.469812434887067e-05,0.0
0.068,1.5259575235169805e-06,5.090318565691182e-07,3.215033655139028e-07,3.4327043488166815e-05,0.0
0.069,1.5004144062603102e-06,5.15473378385483e-07,3.226257032039111e-07,3.3919201588453455e-05,0.0
0.07,1.4744415143824509e-06,5.214196920118837e-07,3.236773977220884e-07,3.347670326675513e-05,0.0
0.07100000000000001,1.4480910914469962e-06,5.268465499030362e-07,3.2465299411635066e-07,3.300160054768776e-05,0.0
0.07200000000000001,1.4214174015566965e-06,5.317340092806717e-07,3.255485397709502e-07,3.2495903013626405e-05,0.0
0.073,1.394475274234742e-06,5.360670845059627e-07,3.263635039608053e-07,3.1961615463518875e-05,0.0
0.074,1.367317566088355e-06,5.398343360259353e-07,3.271013326679983e-07,3.1400824933020105e-05,0.0
0.075,1.3399940022213887e-06,5.430257165010049e-07,3.277682352309482e-07,3.0815876588600774e-05,0.0
0.076,1.3125526879295314e-06,5.456319485732321e-07,3.2837181999205457e-07,3.0209588788009005e-05,0.0
0.077,1.2850430974442511e-06,5.476471842940188e-07,3.289204691094703e-07,2.9585309439020325e-05,0.0
0.078,1.2575170665723595e-06,5.490733113804276e-07,3.294229093213136e-07,2.894671378411756e-05,0.0
0.079,1.2300266203243167e-06,5.499208605454406e-07,3.2988733384298854e-07,2.829750811121669e-05,0.0
0.08,1.2026233299299028e-06,5.50205236864346e-07,3.30320261447702e-07,2.7641226487240422e-05,0.0
0.081,1.175361101781856e-06,5.499424376016097e-07,3.30726287819408e-07,2.69812026425224e-05,0.0
0.082,1.1482961714302365e-06,5.491469107031016e-07,3.311087173080801e-07,2.632076428877036e-05,0.0
0.083,1.1214823541980788e-06,5.478313077892238e-07,3.314704718447351e-07,2.566351326919233e-05,0.0
0.084,1.094967008164773e-06,5.46007909968385e-07,3.318157414574583e-07,2.5013401831909045e-05,0.0
0.085,1.0687905673749652e-06,5.436910022098609e-07,3.3215153937782e-07,2.4374548947553484e-05,0.0
0.08600000000000001,1.042989898779724e-06,5.408984268985072e-07,3.324875662656657e-07,2.3750987469715627e-05,0.0
