time,channel
0.004,1.9023582444187904e-07
0.008,4.842212857946238e-07
0.012,7.779430834340887e-07
0.016,1.0709422143759346e-06
0.02,1.3627605544732237e-06
0.024,1.6529423997253446e-06
0.027999999999999997,1.9410359836632364e-06
0.032,2.226594961967832e-06
0.036000000000000004,2.5091798573184405e-06
0.04,2.788359458956955e-06
0.044000000000000004,3.063712172414169e-06
0.048,3.3348273154002086e-06
0.052000000000000005,3.6013063561744154e-06
0.055999999999999994,3.86276409086709e-06
0.06,4.1188297563217525e-06
0.064,4.369148075156535e-06
0.068,4.61338022990708e-06
0.07200000000000001,4.851204763314905e-06
0.076,5.082318402256722e-06
0.08,5.306436803703215e-06
0.084,5.523295222350547e-06
0.08800000000000001,5.732649100744469e-06
0.092,5.93427458343166e-06
0.096,6.127968956844262e-06
0.1,6.313551016368301e-06
0.104,6.49086136152097e-06
0.10800000000000001,6.6597626195191035e-06
0.11199999999999999,6.820139596928041e-06
0.11599999999999999,6.971899358716888e-06
0.12,7.114971234058935e-06
0.124,7.249306748603195e-06
0.128,7.374879483453859e-06
0.132,7.491684861341148e-06
0.136,7.59973986026725e-06
0.14,7.699082654491211e-06
0.14400000000000002,7.789772182550773e-06
0.14800000000000002,7.871887642565714e-06
0.152,7.94552791653568e-06
0.156,8.010810927386593e-06
0.16,8.067872934238595e-06
0.16399999999999998,8.116867772055454e-06
0.168,8.157966041649898e-06
0.172,8.191354255679252e-06
0.17600000000000002,8.21723394622447e-06
0.18,8.235820739763576e-06
0.184,8.247343405640994e-06
0.188,8.25204288431777e-06
0.192,8.250171301499633e-06
0.196,8.241990973457606e-06
0.2,8.227773407538416e-06
0.204,8.207798300332271e-06
0.208,8.182352534672687e-06
0.212,8.15172917608827e-06
0.21600000000000003,8.116226469833102e-06
0.22,8.076146840983226e-06
0.22399999999999998,8.031795901655284e-06
0.228,7.983481470624155e-06
0.23199999999999998,7.931512611291508e-06
0.236,7.876198694123289e-06
0.24,7.817848489485097e-06
0.244,7.756769296428108e-06
0.248,7.693266112477595e-06
0.252,7.6276408488449674e-06
0.256,7.560191594749007e-06
0.26,7.491211933762358e-06
0.264,7.420990314361595e-06
0.268,7.349809476155116e-06
0.272,7.277945932529158e-06
0.276,7.205669509627898e-06
0.28,7.1332429406586664e-06
0.28400000000000003,7.060921513583958e-06
0.28800000000000003,6.98895276955166e-06
0.292,6.917576249085788e-06
0.29600000000000004,6.847023283010315e-06
0.3,6.7775168250716355e-06
0.304,6.709271323130272e-06
0.308,6.6424926255787354e-06
0.312,6.577377919281524e-06
0.316,6.514115694834314e-06
0.32,6.452885734388816e-06
0.324,6.393859116823075e-06
0.32799999999999996,6.337198234807454e-06
0.332,6.283056818390086e-06
0.336,6.231579959966582e-06
0.34,6.182904135701739e-06
0.34400000000000003,6.137157218603399e-06
0.34800000000000003,6.094458478666707e-06
0.35200000000000004,6.054918566078479e-06
0.35600000000000004,6.018639474704541e-06
0.36,5.985714485014754e-06
0.364,5.9562280877749595e-06
0.368,5.930255891674232e-06
0.37200000000000005,5.907864519310794e-06
0.376,5.889111496647734e-06
0.38,5.87404514124836e-06
0.384,5.862704454428092e-06
0.38799999999999996,5.855119022046699e-06
0.392,5.851308928097497e-06
0.396,5.851284684587817e-06
0.4,5.855047180502526e-06
0.40399999999999997,5.862587651917131e-06
0.408,5.873887674559876e-06
0.412,5.8889191793500184e-06
0.416,5.907644490824406e-06
0.42,5.930016388111337e-06
0.424,5.955978188281679e-06
0.428,5.9854638523176554e-06
0.43200000000000005,6.018398114248202e-06
0.436,6.054696633946051e-06
0.44,6.094266173694844e-06
0.444,6.137004798197828e-06
0.44799999999999995,6.182802097432443e-06
0.452,6.231539431567171e-06
0.456,6.283090196848506e-06
0.46,6.3373201110047934e-06
0.46399999999999997,6.394087516594204e-06
0.46799999999999997,6.453243700949777e-06
0.472,6.514633231665926e-06
0.476,6.57809430655552e-06
0.48,6.643459116597729e-06
0.484,6.710554219867181e-06
0.488,6.779200924227095e-06
0.49200000000000005,6.8492156770234e-06
0.496,6.9204104610912e-06
0.5,6.992593197623285e-06
0.504,7.0655681573742236e-06
0.508,7.13913638212905e-06
0.512,7.2130961184676606e-06
0.516,7.287243265812673e-06
0.52,7.36137184073647e-06
0.524,7.435274459543727e-06
0.528,7.508742841121028e-06
0.532,7.581568331852466e-06
0.536,7.653542454038808e-06
0.54,7.724457478790174e-06
0.544,7.79410702381531e-06
0.5479999999999999,7.862286675827877e-06
0.552,7.928794636331822e-06
0.556,7.993432388404635e-06
0.56,8.056005381050081e-06
0.5640000000000001,8.116323726966664e-06
0.5680000000000001,8.174202909080585e-06
0.5720000000000001,8.229464490604872e-06
0.5760000000000001,8.281936822484187e-06
0.58,8.331455740920205e-06
0.584,8.377865246548878e-06
0.588,8.421018156173814e-06
0.5920000000000001,8.460776718081935e-06
0.596,8.497013182935505e-06
0.6,8.52961032384165e-06
0.604,8.558461901209606e-06
0.608,8.58347307022489e-06
0.612,8.604560730888689e-06
0.616,8.621653822159825e-06
0.62,8.634693562458935e-06
0.624,8.643633638583596e-06
0.628,8.648440344185576e-06
0.632,8.649092667822207e-06
0.636,8.645582329649082e-06
0.64,8.63791376529424e-06
0.644,8.626104055228853e-06
0.648,8.610182797727153e-06
0.652,8.590191923236448e-06
0.6559999999999999,8.566185448037088e-06
0.66,8.538229165898897e-06
