1.3197704187654656e-05,2.4018885328719587e-06,1.1883904333647079e-06,0.0009338981114620068
1.3133712337259552e-05,2.3964604221549745e-06,1.1848336671074744e-06,0.0008848510057543693
1.3075569783312242e-05,2.391082771508239e-06,1.1813125978159406e-06,0.0008338977600438811
1.3023634594893624e-05,2.3857859638958166e-06,1.1778318226905144e-06,0.0007811542589765229
1.2978237456979965e-05,2.380600296879484e-06,1.174396855263574e-06,0.0007267528936923071
1.2939680521381067e-05,2.375555877760425e-06,1.1710141166212513e-06,0.0006708429700108848
1.290823639268721e-05,2.3706825184129746e-06,1.1676909203958333e-06,0.0006135910785771959
1.2884147244282765e-05,2.3660096307394863e-06,1.1644354508097454e-06,0.0005551814239291649
1.2867624058512993e-05,2.3615661236017966e-06,1.1612567331857072e-06,0.0004958161094619461
1.285884598497014e-05,2.357380301844298e-06,1.1581645966476195e-06,0.0004357153752533675
1.2857959811617047e-05,2.353479767668667e-06,1.155169629143542e-06,0.00037511778567855353
1.2865079544867126e-05,2.3498913242853523e-06,1.1522831253091283e-06,0.0003142803636989824
1.2880286096504714e-05,2.3466408815895515e-06,1.1495170279710985e-06,0.00025347866868727527
1.2903627077119475e-05,2.3437533636378122e-06,1.1468838642409401e-06,0.0001930068146530191
1.2935116697056936e-05,2.341252617847501e-06,1.144396677187585e-06,0.00013317742576295663
1.2974735776289654e-05,2.339161325953984e-06,1.1420689540424955e-06,7.432152610999629e-05
1.3022431864019314e-05,2.3375009167843927e-06,1.1399145518324522e-06,1.6788360812478222e-05
1.30781194676982e-05,2.336291480953275e-06,1.1379476213053543e-06,-3.905485425619102e-05
1.3141680390212453e-05,2.3355516877858195e-06,1.1361825300320487e-06,-9.282325651240131e-05
1.3212964173725333e-05,2.335298705085717e-06,1.1346337856022798e-06,-0.00014411473656505437
1.3291788649260467e-05,2.3355481226014406e-06,1.133315959836032e-06,-0.00019251041576389785
1.3377940592251053e-05,2.3363138800808158e-06,1.132243614884818e-06,-0.0002375752029452313
1.3471176485615154e-05,2.3376082006461442e-06,1.1314312320188828e-06,-0.000278858431757641
1.3571223393163325e-05,2.3394415299327148e-06,1.1308931438036658e-06,-0.0003158945798285917
1.3677779946982006e-05,2.341822481084417e-06,1.1306434702637336e-06,-0.000348204070924329
1.3790517452500314e-05,2.344757785381573e-06,1.1306960595182402e-06,-0.0003752941611334472
1.3909081114171995e-05,2.3482522480804093e-06,1.1310644332668896e-06,-0.00039665990995707833
