time,channel
0.004,2.00372373811713e-06
0.008,2.348121386563001e-06
0.012,2.701113652473028e-06
0.016,3.0623200014759354e-06
0.02,3.431336910306192e-06
0.024,3.8077388561391687e-06
0.027999999999999997,4.1910793291925664e-06
0.032,4.580891858712452e-06
0.036000000000000004,4.976691044941196e-06
0.04,5.377973591966233e-06
0.044000000000000004,5.784219338489624e-06
0.048,6.194892285398536e-06
0.052000000000000005,6.609441620516465e-06
0.055999999999999994,7.027302742199153e-06
0.06,7.447898284478867e-06
0.064,7.870639147002895e-06
0.068,8.294925532928232e-06
0.07200000000000001,8.720147997443163e-06
0.076,9.145688509105496e-06
0.08,9.570921526109229e-06
0.084,9.995215090105747e-06
0.08800000000000001,1.041793194110917e-05
0.092,1.0838430657767657e-05
0.096,1.1256066827454525e-05
0.1,1.1670194250265457e-05
0.104,1.20801661804388e-05
0.10800000000000001,1.248533660823355e-05
0.11199999999999999,1.2885061585056822e-05
0.11599999999999999,1.3278700594639218e-05
0.12,1.3665617973085785e-05
0.124,1.4045184380314588e-05
0.128,1.4416778324525873e-05
0.132,1.4779787739969472e-05
0.136,1.5133611616495702e-05
0.14,1.547766167722302e-05
0.14400000000000002,1.581136409825485e-05
0.14800000000000002,1.613416126206427e-05
0.152,1.6445513534424422e-05
0.156,1.6744901054028697e-05
0.16,1.7031825524259195e-05
0.16399999999999998,1.7305811997306773e-05
0.168,1.7566410641101287e-05
0.172,1.7813198478868534e-05
0.17600000000000002,1.804578108996418e-05
0.18,1.8263794259652925e-05
0.184,1.8466905565285328e-05
0.188,1.865481588703346e-05
0.192,1.882726083253184e-05
0.196,1.898401206568416e-05
0.2,1.9124878530143936e-05
0.204,1.9249707557651217e-05
0.208,1.9358385850666525e-05
0.212,1.9450840327786006e-05
0.21600000000000003,1.952703881983467e-05
0.22,1.9586990605020106e-05
0.22399999999999998,1.9630746773217e-05
0.228,1.965840041200216e-05
0.23199999999999998,1.967008661036889e-05
0.236,1.966598228022283e-05
0.24,1.9646305800295362e-05
0.244,1.961131649068742e-05
0.248,1.956131392765243e-05
0.252,1.9496637107259383e-05
0.256,1.9417663464051904e-05
0.26,1.932480774780339e-05
0.264,1.9218520758821178e-05
0.268,1.9099287940620902e-05
0.272,1.896762782860972e-05
0.276,1.8824090354689315e-05
0.28,1.8669255009881372e-05
0.28400000000000003,1.8503728869558464e-05
0.28800000000000003,1.8328144488595748e-05
0.292,1.814315767717241e-05
0.29600000000000004,1.7949445171920354e-05
0.3,1.7747702220560913e-05
0.304,1.7538640100014843e-05
0.308,1.7322983588173468e-05
0.312,1.710146840888927e-05
0.316,1.6874838669031925e-05
0.32,1.6643844305849406e-05
0.324,1.6409238562187862e-05
0.32799999999999996,1.6171775506161785e-05
0.332,1.5932207610507398e-05
0.336,1.569128340495595e-05
0.34,1.5449745212425453e-05
0.34400000000000003,1.520832697678259e-05
0.34800000000000003,1.4967752186753006e-05
0.35200000000000004,1.4728731897700706e-05
0.35600000000000004,1.4491962850746916e-05
0.36,1.4258125687041674e-05
0.364,1.4027883253734984e-05
0.368,1.3801878997297828e-05
0.37200000000000005,1.3580735439543653e-05
0.376,1.3365052732161118e-05
0.38,1.315540728681329e-05
0.384,1.2952350479864002e-05
0.38799999999999996,1.2756407433228851e-05
0.392,1.2568075874928242e-05
0.396,1.2387825083895329e-05
0.4,1.2216094923265824e-05
0.40399999999999997,1.205329496502909e-05
0.408,1.189980370702912e-05
0.412,1.1755967881402961e-05
0.416,1.1622101852137758e-05
0.42,1.1498487098969016e-05
0.424,1.1385371785669019e-05
0.428,1.1282970412736605e-05
0.43200000000000005,1.1191463556659953e-05
