0.0,-4.8523431840352037E-4
0.004,-4.647036947453453E-4
0.008,-5.207422003041348E-4
0.012,-5.047792798017597E-4
0.016,-4.8206096673738554E-4
0.02,-4.964612519496185E-4
0.024,-4.879989808399256E-4
0.028,-5.017261308502512E-4
0.032,-4.803300476467666E-4
0.036000000000000004,-4.8415249397188353E-4
0.04,-4.938408327707647E-4
0.044,-5.21583619306519E-4
0.048,-5.078564692961935E-4
0.052000000000000005,-5.056687798899944E-4
0.056,-5.041542256857028E-4
0.06,-4.8727776455216777E-4
0.064,-5.089863748136809E-4
0.068,-5.136742806841072E-4
0.07200000000000001,-5.185545108979357E-4
0.076,-4.909559676197332E-4
0.08,-5.101162803311682E-4
0.084,-4.940091165712416E-4
0.088,-5.037936175418239E-4
0.092,-4.861959401205309E-4
0.096,-4.87205642923392E-4
0.1,-4.903309135036763E-4
0.10400000000000001,-4.943937652580458E-4
0.108,-4.818926829369087E-4
0.112,-4.8530644003229616E-4
0.116,-4.8352743985582666E-4
0.12,-4.544143423733325E-4
0.124,-4.5253918002516194E-4
0.128,-4.895616161300679E-4
0.132,-4.932638597405584E-4
0.136,-4.738631415998707E-4
0.14,-4.855949265473993E-4
0.14400000000000002,-4.6968008713087477E-4
0.148,-4.675164382676011E-4
0.152,-4.5068805821991655E-4
0.156,-4.6174670796553783E-4
0.16,-4.6434308660146627E-4
0.164,-4.737669794281697E-4
0.168,-4.6655481655059054E-4
0.17200000000000001,-4.6299681619765154E-4
0.176,-4.5838103195600094E-4
0.18,-4.570107210092609E-4
0.184,-4.5847719412770197E-4
0.188,-4.6506430288922423E-4
0.192,-4.783346825839698E-4
0.196,-4.609293295060789E-4
0.2,-4.632853027127547E-4
0.20400000000000001,-4.549913154035388E-4
0.20800000000000002,-4.6064084299097575E-4
0.212,-4.599677077890684E-4
0.216,-4.654008704901779E-4
0.22,-4.6383823520003577E-4
0.224,-4.628044918542494E-4
0.228,-4.663624922071885E-4
0.232,-4.706897899337358E-4
0.23600000000000002,-4.702570601610811E-4
0.24,-4.5686647775170934E-4
0.244,-4.560250587493251E-4
0.248,-4.2583013683519403E-4
0.252,-4.298689480466383E-4
0.256,-4.651604650609253E-4
0.26,-4.586214373852536E-4
0.264,-4.3107097519290145E-4
0.268,-4.1989212273265395E-4
0.272,-4.1715150083917394E-4
0.276,-4.276091370116635E-4
0.28,-4.1371370320086116E-4
0.28400000000000003,-4.1368966265793586E-4
0.28800000000000003,-4.154686628344055E-4
0.292,-4.3234512396794045E-4
0.296,-4.2732065049656034E-4
0.3,-4.1359350048623484E-4
0.304,-4.2424346100212665E-4
0.308,-4.417690167946438E-4
0.312,-4.648479380028969E-4
0.316,-4.298929885895636E-4
0.32,-4.355665567199258E-4
0.324,-4.357829216062532E-4
0.328,-4.39869813903548E-4
0.332,-4.2328183928511614E-4
0.336,-4.140743113447401E-4
0.34,-4.043378914600084E-4
0.34400000000000003,-4.0053948567781675E-4
0.34800000000000003,-4.0630921597988E-4
0.352,-4.0308778322789465E-4
0.356,-4.020059587962578E-4
0.36,-3.790953213884816E-4
0.364,-4.057562834925989E-4
0.368,-3.989287693018241E-4
0.372,-4.0320798594252103E-4
0.376,-3.968853231531766E-4
0.38,-4.231375960275645E-4
0.384,-3.959958230649419E-4
0.388,-4.173678657255013E-4
0.392,-4.1864201450054025E-4
0.396,-4.209499066213655E-4
0.4,-4.2013252816190655E-4
0.404,-4.164783656372666E-4
0.40800000000000003,-3.989047287588989E-4
0.41200000000000003,-4.0114049925094833E-4
0.41600000000000004,-4.132328923423559E-4
0.42,-4.0053948567781675E-4
0.424,-3.924378227120029E-4
0.428,-3.94913998633305E-4
0.432,-4.103961082771748E-4
0.436,-4.0835266212852736E-4
0.44,-3.923657010832271E-4
0.444,-3.7859046998705106E-4
0.448,-3.8491313277639537E-4
0.452,-3.937600525728924E-4
0.456,-4.0481870231851366E-4
0.46,-4.0193383716748203E-4
0.464,-3.8902406561661546E-4
0.468,-4.006356478495178E-4
0.47200000000000003,-4.069102295530116E-4
0.47600000000000003,-4.0448213471756E-4
0.48,-3.9897685038767466E-4
0.484,-3.988806882159736E-4
0.488,-3.8883174127321335E-4
0.492,-3.7984057821916476E-4
0.496,-3.7020032050613406E-4
0.5,-3.828456460848227E-4
0.504,-3.9654875555222293E-4
0.508,-3.7709995632568476E-4
0.512,-3.9231761999737656E-4
0.516,-3.7986461876209E-4
0.52,-3.6770010404190665E-4
0.524,-3.6664232015319506E-4
0.528,-3.622669413407971E-4
0.532,-3.715946719957994E-4
0.536,-3.732294289147173E-4
0.54,-3.6185825211106765E-4
0.544,-3.617140088535161E-4
0.548,-3.5320365665797275E-4
0.552,-3.405823716222093E-4
0.556,-3.8128301079468063E-4
0.56,-3.7378236140199835E-4
0.5640000000000001,-3.7272457751328676E-4
0.5680000000000001,-3.717148747104257E-4
0.5720000000000001,-3.7904724030263107E-4
0.5760000000000001,-3.8003290256256693E-4
0.58,-3.808021999361754E-4
0.584,-3.7803753749977E-4
0.588,-3.777250104417416E-4
0.592,-3.756815642930942E-4
0.596,-3.6168996831059083E-4
0.6,-3.8219655142584066E-4
0.604,-3.7868663215875214E-4
0.608,-3.738064019449236E-4
0.612,-3.681328338145614E-4
0.616,-3.7279669914206255E-4
0.62,-3.7758076718419E-4
0.624,-3.736861992302973E-4
0.628,-3.6897425281694565E-4
0.632,-3.7753268609833947E-4
0.636,-3.6330068468658347E-4
0.64,-3.4762625069931154E-4
0.644,-3.7582580755064575E-4
0.648,-3.7789329424221845E-4
0.652,-3.7072921245048985E-4
0.656,-3.6168996831059083E-4
0.66,-3.56785697553837E-4
0.664,-3.526507241706917E-4
0.668,-3.587089409878581E-4
0.672,-3.571463056977159E-4
0.676,-3.543335621754601E-4
0.68,-3.5204971059756007E-4
0.684,-3.4712139929788104E-4
0.6880000000000001,-3.038965031182571E-4
0.6920000000000001,-3.764989427525531E-4
0.6960000000000001,-4.029675805132683E-4
0.7000000000000001,-3.8243695685509326E-4
0.704,-3.7560944266431834E-4
0.708,-3.789751186738553E-4
0.712,-3.753209561492152E-4
0.716,-3.7755672664126477E-4
0.72,-3.7702783469690897E-4
0.724,-3.7253225316988465E-4
0.728,-3.578194408996233E-4
0.732,-3.018770975125349E-4
0.736,-3.4409229088929784E-4
0.74,-3.5863681935908233E-4
0.744,-3.425056150562304E-4
0.748,-3.2286449148629005E-4
0.752,-3.3180757345448815E-4
0.756,-3.364714387819893E-4
0.76,-3.2151822108247526E-4
0.764,-3.2788896495767017E-4
0.768,-3.2308085637261746E-4
0.772,-3.234414645164964E-4
0.776,-3.1298382834400674E-4
0.78,-3.261580458670512E-4
0.784,-3.2368186994574904E-4
0.788,-3.2598976206657434E-4
0.792,-3.3346637091633127E-4
0.796,-3.302930192501965E-4
0.8,-3.296198840482891E-4
0.804,-3.3962074990519876E-4
0.808,-3.5269880525654225E-4
0.812,-3.48491710244621E-4
0.8160000000000001,-3.348126413201461E-4
0.8200000000000001,-3.24595410576909E-4
0.8240000000000001,-3.30341100336047E-4
0.8280000000000001,-3.452462369497105E-4
0.8320000000000001,-3.393082228471703E-4
0.836,-3.4046216890758305E-4
0.84,-3.4046216890758305E-4
0.844,-3.322883843129934E-4
0.848,-3.2663885672555646E-4
0.852,-3.1630142326769314E-4
0.856,-3.2209519411268166E-4
0.86,-3.3132676259598284E-4
0.864,-3.1733516661347944E-4
0.868,-2.630997017740848E-4
0.872,-3.353415332645019E-4
0.876,-3.335865736309576E-4
0.88,-3.254368295792933E-4
0.884,-3.165177881540205E-4
0.888,-3.2260004551411215E-4
0.892,-3.3678396584001767E-4
0.896,-3.1964305873430473E-4
0.9,-3.147868690634015E-4
0.904,-3.2981220839169124E-4
0.908,-3.3517324946402504E-4
0.912,-3.221192346556069E-4
0.916,-3.4637614246719783E-4
0.92,-3.22768329314589E-4
0.924,-3.1745536932810577E-4
0.928,-3.179121396436858E-4
0.932,-3.267590594401828E-4
0.936,-3.300045327350933E-4
0.9400000000000001,-3.1786405855783523E-4
0.9440000000000001,-3.2495601872078805E-4
0.9480000000000001,-3.3450011426211767E-4
0.9520000000000001,-3.2947564079073756E-4
0.9560000000000001,-3.383225605872345E-4
0.96,-3.378898308145798E-4
0.964,-3.2488389709201226E-4
0.968,-3.184891126738921E-4
0.972,-3.2034023447913735E-4
0.976,-3.332019249441534E-4
0.98,-3.2909099210393333E-4
0.984,-3.2901887047515754E-4
0.988,-3.188016397319205E-4
0.992,-3.1904204516117315E-4
0.996,-3.193545722192016E-4
1.0,-2.9836717824544646E-4
1.004,-2.7942323042033873E-4
1.008,-3.437076422024936E-4
1.012,-3.1779193692905945E-4
1.016,-3.045696383201645E-4
1.02,-2.9375139400379587E-4
1.024,-3.007952730808981E-4
1.028,-2.9507362386468536E-4
1.032,-3.04160949090435E-4
1.036,-2.9774212412938964E-4
1.04,-3.0005001625021493E-4
1.044,-3.086565306174593E-4
1.048,-3.030070030300223E-4
1.052,-3.1351272028836254E-4
1.056,-3.1707072064130154E-4
1.06,-3.191622478757995E-4
1.064,-3.129357472581562E-4
1.068,-3.1687839629789943E-4
1.072,-3.1798426127246156E-4
1.076,-3.053389356937729E-4
1.08,-3.105316929656298E-4
1.084,-3.209652885951942E-4
1.088,-3.149551528638783E-4
1.092,-2.5809926884562997E-4
1.096,-2.9879990801810123E-4
1.1,-3.1988346416355733E-4
1.104,-2.984873809600728E-4
1.108,-2.948332184354327E-4
1.112,-2.8702004198472204E-4
1.116,-2.959631239529201E-4
1.12,-3.115894768543414E-4
1.124,-3.0139628665402967E-4
1.1280000000000001,-3.095219901627688E-4
1.1320000000000001,-3.1500323394972884E-4
1.1360000000000001,-2.960112050387706E-4
1.1400000000000001,-3.045696383201645E-4
1.1440000000000001,-3.1870547756021947E-4
1.1480000000000001,-3.204844777366889E-4
1.1520000000000001,-3.092815847335161E-4
1.156,-3.1344059865958675E-4
1.16,-3.1375312571761514E-4
1.164,-3.00699110909197E-4
1.168,-3.12190490427473E-4
1.172,-3.1755153149980685E-4
1.176,-3.1550808535115945E-4
1.18,-3.1045957133685404E-4
1.184,-3.1707072064130154E-4
1.188,-3.38274479501384E-4
1.192,-3.2281641040043956E-4
1.196,-3.167822341261984E-4
1.2,-3.147147474346257E-4
1.204,-3.0916138201888985E-4
1.208,-2.9488129952128325E-4
1.212,-3.005308271087202E-4
1.216,-3.016847731691328E-4
1.22,-3.056033816659508E-4
1.224,-2.7963959530666614E-4
1.228,-2.3314518528920635E-4
1.232,-3.232972212589448E-4
1.236,-3.213018561961479E-4
1.24,-3.079353143297014E-4
1.244,-2.9935284050538227E-4
1.248,-2.960833266675464E-4
1.252,-3.012520433964781E-4
1.256,-2.943043264910769E-4
1.26,-2.968045429553043E-4
1.264,-2.923570425141306E-4
1.268,-2.8629882569696413E-4
1.272,-2.8480831203559783E-4
1.276,-3.038243814894813E-4
1.28,-3.022857867422644E-4
1.284,-3.1031532807930247E-4
1.288,-3.100989631929751E-4
1.292,-3.131280716015583E-4
1.296,-3.1175776065481823E-4
1.3,-3.1089230110950875E-4
1.304,-3.1057977405148036E-4
1.308,-3.0170881371205805E-4
1.312,-2.924532046858316E-4
1.316,-2.793991898774135E-4
1.32,-2.948332184354327E-4
1.324,-2.909626910244653E-4
1.328,-2.8834227184561153E-4
1.332,-2.9923263779075594E-4
1.336,-3.102191659076014E-4
1.34,-3.030070030300223E-4
1.344,-2.95314029293938E-4
1.348,-3.001702189648412E-4
1.352,-2.986075836746991E-4
1.356,-3.0485812483526764E-4
1.36,-2.662249723543691E-4
1.364,-2.4877153819062765E-4
1.368,-3.3207201942666605E-4
1.372,-3.0257427325736753E-4
1.3760000000000001,-2.9355906966039376E-4
1.3800000000000001,-2.9620352938217274E-4
1.3840000000000001,-3.0565146275180133E-4
1.3880000000000001,-3.0531489515084765E-4
1.3920000000000001,-2.9454473192032956E-4
1.3960000000000001,-2.922608803424295E-4
