Time,Data_Filt_E0,Data_Filt_E1,Data_Filt_E6,Data_Filt_CD,On-set
0.0,3.0084856430261213e-07,2.83977378429864e-07,3.014401366764322e-07,1.2362191407397234e-05,0.0
0.001,3.0042163531408145e-07,2.837614830636612e-07,3.009331297889849e-07,1.2325245136947494e-05,0.0
0.002,2.999405597076631e-07,2.837320905066339e-07,3.003724750156997e-07,1.2286070507867208e-05,0.0
0.003,2.994045672221953e-07,2.840007969486346e-07,2.997605325306312e-07,1.224455528007818e-05,0.0
0.004,2.9881362100686644e-07,2.8470190108662856e-07,2.990994487460136e-07,1.220072275962784e-05,0.0
0.005,2.981673235579057e-07,2.859736655074788e-07,2.983923856345388e-07,1.2154718912807253e-05,0.0
0.006,2.974637028045695e-07,2.879481452931202e-07,2.976433798096895e-07,1.2106768564307203e-05,0.0
0.007,2.966997619193097e-07,2.9074543893472897e-07,2.96857199422436e-07,1.205712038120736e-05,0.0
0.008,2.958727657639516e-07,2.9446799987991266e-07,2.9603972630392776e-07,1.2006010145403736e-05,0.0
0.009000000000000001,2.949802781055791e-07,2.991957737424325e-07,2.951975894844864e-07,1.1953640919325188e-05,0.0
0.01,2.9401988926344345e-07,3.049844471007865e-07,2.943370822498838e-07,1.1900169604724245e-05,0.0
0.011,2.929905149827199e-07,3.1186770777289336e-07,2.934634789733239e-07,1.184569568609687e-05,0.0
0.012,2.918942095898317e-07,3.1986328821456935e-07,2.925810021936987e-07,1.1790245405680642e-05,0.0
0.013000000000000001,2.907368946591017e-07,3.289790957062351e-07,2.916934023622004e-07,1.173375639588609e-05,0.0
0.014,2.895277487512515e-07,3.392155032906914e-07,2.908047809998013e-07,1.1676086470531656e-05,0.0
0.015,2.882775056162419e-07,3.505638798523151e-07,2.899192124988955e-07,1.1617057582833224e-05,0.0
0.016,2.869968321011896e-07,3.6300537726447003e-07,2.890393283658637e-07,1.1556531138325756e-05,0.0
0.017,2.8569568412071817e-07,3.765271276107044e-07,2.8816637896284454e-07,1.1494542123015543e-05,0.0
0.018000000000000002,2.84383391937972e-07,3.911709552855182e-07,2.873022935714285e-07,1.143149448955114e-05,0.0
0.019,2.8306854334422626e-07,4.070809309665509e-07,2.8645116821006457e-07,1.1368274815785177e-05,0.0
0.02,2.817584941250457e-07,4.244997058072685e-07,2.856184710386581e-07,1.1306143922547514e-05,0.0
0.021,2.8045945337104425e-07,4.43724845900838e-07,2.848091308163716e-07,1.1246499986171254e-05,0.0
0.022,2.791769643756505e-07,4.650652398296447e-07,2.8402607574966734e-07,1.1190683695823209e-05,0.0
0.023,2.779166364648132e-07,4.888094330290012e-07,2.832695037512962e-07,1.1139858133036043e-05,0.0
0.024,2.766854758971527e-07,5.152029833694999e-07,2.825369309815311e-07,1.1094935330669316e-05,0.0
0.025,2.754920862527369e-07,5.444311255107078e-07,2.8182373390953255e-07,1.1056545262605589e-05,0.0
0.026000000000000002,2.743448194812816e-07,5.766079950139413e-07,2.8112358868093525e-07,1.1025050954017934e-05,0.0
0.027,2.7325020666280137e-07,6.117791639649901e-07,2.8042910482712175e-07,1.1000607029648872e-05,0.0
0.028,2.722131187619972e-07,6.499361871761367e-07,2.797334790786524e-07,1.0983239028824557e-05,0.0
0.029,2.7123746189628684e-07,6.910332815063107e-07,2.7903289912109894e-07,1.097290321014584e-05,0.0
0.03,2.70326958027078e-07,7.349990698335831e-07,2.783276981598633e-07,1.0969504768740972e-05,0.0
0.031,2.694865041762362e-07,7.817440789687761e-07,2.7762148638690624e-07,1.0972895926202651e-05,0.0
0.032,2.6872281711972937e-07,8.311664349484598e-07,2.7692019030790364e-07,1.098288218145395e-05,0.0
0.033,2.680438754543638e-07,8.831566320531858e-07,2.762311773636381e-07,1.0999230323844425e-05,0.0
0.034,2.674582729950017e-07,9.37604850112054e-07,2.755612372958539e-07,1.102167088860683e-05,0.0
0.035,2.669739423705706e-07,9.944121387923063e-07,2.7491470424551534e-07,1.1049913433103858e-05,0.0
0.036000000000000004,2.665966919563209e-07,1.0534972355730394e-06,2.74293102717e-07,1.1083674624497543e-05,0.0
0.037,2.6633022390005784e-07,1.1147914405182128e-06,2.736958970414724e-07,1.1122688809737407e-05,0.0
0.038,2.6617642918157213e-07,1.178226009068878e-06,2.731212024687285e-07,1.1166681570833353e-05,0.0
0.039,2.661346093152269e-07,1.2437200396636817e-06,2.7256570637540617e-07,1.121531987142535e-05,0.0
0.04,2.662009199224186e-07,1.3111714418519048e-06,2.720247998746488e-07,1.1268169533068308e-05,0.0
0.041,2.663687974300739e-07,1.3804503146204073e-06,2.7149408773232696e-07,1.1324676054296904e-05,0.0
0.042,2.6662965525924573e-07,1.4513938815020637e-06,2.709708889784608e-07,1.13841724967755e-05,0.0
