Time,Data_Filt_E0,Data_Filt_E1,Data_Filt_E6,Data_Filt_CD,On-set
0.0,2.613062316104477e-07,3.161036954477483e-07,2.2403321187767365e-07,1.4692730166267636e-05,0.0
0.001,2.5923748500866305e-07,3.175821489737705e-07,2.252902293752241e-07,1.4794998675066998e-05,0.0
0.002,2.572162848992185e-07,3.191130036578363e-07,2.2656357873146819e-07,1.4892007943444522e-05,0.0
0.003,2.552484592926392e-07,3.207127553621093e-07,2.2784652914159755e-07,1.4983546902870109e-05,0.0
0.004,2.5334269331398494e-07,3.224014745145631e-07,2.291344354492918e-07,1.5069350917520147e-05,0.0
0.005,2.51509140387429e-07,3.241994821965813e-07,2.304238074252245e-07,1.5149078038679836e-05,0.0
0.006,2.49757671065707e-07,3.261246556594869e-07,2.3171036971082366e-07,1.5222300446452054e-05,0.0
0.007,2.480971169428588e-07,3.28191107492531e-07,2.3298914588133637e-07,1.5288505939205543e-05,0.0
0.008,2.465354257770092e-07,3.304085076638977e-07,2.342566517676248e-07,1.5347121467683047e-05,0.0
0.009000000000000001,2.450794473337492e-07,3.327818110270725e-07,2.355129938890659e-07,1.5397568276532336e-05,0.0
0.01,2.437341352209042e-07,3.353112856229601e-07,2.3676166722676678e-07,1.543932145893637e-05,0.0
0.011,2.425025014844742e-07,3.379931957635937e-07,2.380074981746997e-07,1.5471942529923895e-05,0.0
0.012,2.413864562740809e-07,3.408201721747406e-07,2.392545853204178e-07,1.5495077384414574e-05,0.0
0.013000000000000001,2.403877535413821e-07,3.4378075834464e-07,2.4050499518571693e-07,1.550843595996602e-05,0.0
0.014,2.3950908239206e-07,3.468600309509708e-07,2.4175833244370984e-07,1.5511813657933406e-05,0.0
0.015,2.387549402980328e-07,3.500416613468868e-07,2.430121224844782e-07,1.550515485960521e-05,0.0
0.016,2.3813139486245242e-07,3.5330946735770414e-07,2.4426288941338335e-07,1.5488556864698452e-05,0.0
0.017,2.376458765907261e-07,3.56648696394694e-07,2.455073219604525e-07,1.546228676549296e-05,0.0
0.018000000000000002,2.3730905331563505e-07,3.600494840232971e-07,2.4674238745516266e-07,1.5427008151965888e-05,0.0
0.019,2.371374963074061e-07,3.635106642546179e-07,2.4796447745656414e-07,1.5384042435205832e-05,0.0
0.02,2.3715426446111795e-07,3.670394952542181e-07,2.491685948443454e-07,1.5335315055354318e-05,0.0
0.021,2.373870131695203e-07,3.706480962500997e-07,2.5034800725248177e-07,1.5283056247953573e-05,0.0
0.022,2.3786450894607358e-07,3.743490510958881e-07,2.5149467267042615e-07,1.5229524018640476e-05,0.0
0.023,2.386132818013367e-07,3.781511735693923e-07,2.526001962226199e-07,1.5176818429551273e-05,0.0
0.024,2.3965660076494404e-07,3.820575152307644e-07,2.536570068064513e-07,1.5126756122478706e-05,0.0
0.025,2.410144529754517e-07,3.860658264474255e-07,2.5466009723913e-07,1.508079059205153e-05,0.0
0.026000000000000002,2.427017677451878e-07,3.901692495876428e-07,2.556077851957333e-07,1.5039983894293347e-05,0.0
0.027,2.4472622201167545e-07,3.943564367206671e-07,2.565000435161418e-07,1.5005033117297724e-05,0.0
0.028,2.470885739989769e-07,3.986125692866204e-07,2.573367015018635e-07,1.4976327685076604e-05,0.0
0.029,2.497851203453728e-07,4.029214975699856e-07,2.581173799035585e-07,1.4954016630097728e-05,0.0
0.03,2.528092795227246e-07,4.072671120177923e-07,2.588417039286086e-07,1.493809552505024e-05,0.0
0.031,2.5615095373638375e-07,4.11633926047132e-07,2.595085860573741e-07,1.492851664805705e-05,0.0
0.032,2.597953798534215e-07,4.160073091021941e-07,2.6011526975034146e-07,1.4925279242220234e-05,0.0
0.033,2.637230115175897e-07,4.2037237807448506e-07,2.6065740916850506e-07,1.4928470533269606e-05,0.0
0.034,2.679103838285916e-07,4.2471230779211085e-07,2.6113050357414374e-07,1.4938300577404226e-05,0.0
0.035,2.723318690871333e-07,4.290079156413735e-07,2.615313268680095e-07,1.4955153637328142e-05,0.0
