Time,Data_Filt_E0,Data_Filt_E1,Data_Filt_E6,Data_Filt_CD,On-set
0.0,4.36318685884549e-07,3.463224704974836e-07,2.481631794046671e-07,1.881766598870502e-05,0.0
0.001,4.297688652465138e-07,3.47348865591085e-07,2.4994605673432026e-07,1.8834868149631095e-05,0.0
0.002,4.2352295897649813e-07,3.4832679337800895e-07,2.517683623888816e-07,1.884530099228122e-05,0.0
0.003,4.175922306329139e-07,3.4929217952457813e-07,2.536396077900764e-07,1.884930242462615e-05,0.0
0.004,4.119839289359426e-07,3.502917819376695e-07,2.555661255256772e-07,1.88472210808833e-05,0.0
0.005,4.067001198255264e-07,3.513772419126666e-07,2.575493370813922e-07,1.883940381844158e-05,0.0
0.006,4.0173865595176586e-07,3.526005182824647e-07,2.595870021822895e-07,1.8826150765701964e-05,0.0
0.007,3.970953816390581e-07,3.540099963230272e-07,2.616745744596233e-07,1.880763006074397e-05,0.0
0.008,3.9276695839830953e-07,3.5564793244492454e-07,2.638051841265365e-07,1.878388488718461e-05,0.0
0.009000000000000001,3.887538742333628e-07,3.5754829239359214e-07,2.659696542560231e-07,1.8755015819311948e-05,0.0
0.01,3.850626674767968e-07,3.5973571346354e-07,2.681568702716751e-07,1.8721420680741997e-05,0.0
0.011,3.817054867864913e-07,3.622263799627641e-07,2.703537692474647e-07,1.8683870535456665e-05,0.0
0.012,3.7869694073872325e-07,3.650298921746458e-07,2.725460024044278e-07,1.8643369554817484e-05,0.0
0.013000000000000001,3.760510528412641e-07,3.681520449487849e-07,2.747197040808437e-07,1.8600949941053656e-05,0.0
0.014,3.737797039597936e-07,3.715975484580297e-07,2.76862188540036e-07,1.8557519445783244e-05,0.0
0.015,3.718917125859575e-07,3.7537084173377097e-07,2.789609137994777e-07,1.8513779697933317e-05,0.0
0.016,3.703922213295157e-07,3.79475820187331e-07,2.810037940534631e-07,1.847019939044374e-05,0.0
0.017,3.6928458092745865e-07,3.839209572673153e-07,2.829830748216944e-07,1.842702596255281e-05,0.0
0.018000000000000002,3.685773490735756e-07,3.887356677942126e-07,2.849006009267772e-07,1.838434864359213e-05,0.0
0.019,3.682912509318987e-07,3.9398627059208267e-07,2.867692667666258e-07,1.8342191632788493e-05,0.0
0.02,3.684581041907038e-07,3.997732731057197e-07,2.886082750401381e-07,1.8300566975425723e-05,0.0
0.021,3.691141089783767e-07,4.0621446948692445e-07,2.90436980646386e-07,1.825947498992984e-05,0.0
0.022,3.70293952111821e-07,4.134287387519813e-07,2.9227277896436657e-07,1.8218888574623475e-05,0.0
0.023,3.720265500192552e-07,4.215236213597233e-07,2.941318800919018e-07,1.8178737831577995e-05,0.0
0.024,3.74332305193309e-07,4.305864875155075e-07,2.960291238832973e-07,1.813889664483087e-05,0.0
0.025,3.772230630086764e-07,4.406800290566269e-07,2.979763745802796e-07,1.8099173818793984e-05,0.0
0.026000000000000002,3.8070312013499233e-07,4.518409341835838e-07,2.9998149467901346e-07,1.8059316088977374e-05,0.0
0.027,3.8476909228753763e-07,4.64081882251384e-07,3.020488871256833e-07,1.801900912088286e-05,0.0
0.028,3.894105020515736e-07,4.773963617651379e-07,3.041801133438421e-07,1.797786618768714e-05,0.0
0.029,3.946120983072595e-07,4.91763869500966e-07,3.0637330286313777e-07,1.793545065134212e-05,0.0
0.03,4.003544364566957e-07,5.071539007172844e-07,3.086227726932275e-07,1.7891334840026903e-05,0.0
0.031,4.066115821006121e-07,5.235281357065891e-07,3.109194927558671e-07,1.7845105470120596e-05,0.0
0.032,4.133495555592428e-07,5.40841192628353e-07,3.132513360921873e-07,1.7796306337912726e-05,0.0
0.033,4.205282824008047e-07,5.590415430992911e-07,3.1560350420249884e-07,1.7744413950083817e-05,0.0
0.034,4.281064338461118e-07,5.780749470217745e-07,3.1795949277045665e-07,1.768887664375403e-05,0.0
0.035,4.360457748803086e-07,5.978905021454189e-07,3.203017279225868e-07,1.7629189029217152e-05,0.0
0.036000000000000004,4.44311461282417e-07,6.184439972428242e-07,3.226119313734301e-07,1.7564980686350052e-05,0.0
0.037,4.528689949624282e-07,6.396948717808576e-07,3.248717177234219e-07,1.7496042142511367e-05,0.0
0.038,4.616822044259842e-07,6.616005171884687e-07,3.270632015916292e-07,1.7422238204765032e-05,0.0
0.039,4.707137264703321e-07,6.841122288502744e-07,3.2916951244062485e-07,1.7343407971672358e-05,0.0
0.04,4.79925043249419e-07,7.071733888433582e-07,3.311751487691679e-07,1.725933626597755e-05,0.0
0.041,4.892749662640632e-07,7.307196135096836e-07,3.330663078632799e-07,1.7169765024547974e-05,0.0
0.042,4.987188101710098e-07,7.546802697684566e-07,3.348316791331185e-07,1.7074428586026403e-05,0.0
0.043000000000000003,5.082090670103249e-07,7.789793579488465e-07,3.364627589112062e-07,1.6973120384765194e-05,0.0
0.044,5.176962793567287e-07,8.035342217505389e-07,3.379526636928852e-07,1.686576023904949e-05,0.0
0.045,5.271291395031062e-07,8.282532974389657e-07,3.392946986317763e-07,1.6752471148231874e-05,0.0
0.046,5.364539027875041e-07,8.530353022057807e-07,3.404816963202298e-07,1.6633697769700897e-05,0.0
0.047,5.456143504540125e-07,8.777707520151918e-07,3.415059540778691e-07,1.6510274253471908e-05,0.0
0.048,5.545535335636359e-07,9.023453833725376e-07,3.423600652268556e-07,1.6383333571306748e-05,0.0
0.049,5.632166051211943e-07,9.266437269713952e-07,3.430382780154378e-07,1.6254116366747348e-05,0.0
0.05,5.715523704625911e-07,9.50551289142894e-07,3.4353774850525e-07,1.6123794185520913e-05,0.0
0.051000000000000004,5.795123845150609e-07,9.739576726364469e-07,3.4386028993344005e-07,1.599341018572269e-05,0.0
0.052000000000000005,5.870494004102495e-07,9.967615365305778e-07,3.440143687111593e-07,1.586404133893004e-05,0.0
0.053,5.941170695033771e-07,1.018871904634557e-06,3.440152189735426e-07,1.5737112654125546e-05,0.0
0.054,6.006706983943122e-07,1.0402037590020185e-06,3.4388228427333055e-07,1.5614604902794077e-05,0.0
0.055,6.066685496667853e-07,1.0606733423231796e-06,3.4363598746645853e-07,1.5499002999475802e-05,0.0
0.056,6.120728453313791e-07,1.080196761617543e-06,3.432955694701423e-07,1.5393063752183928e-05,0.0
0.057,6.168501107371245e-07,1.0986914203210202e-06,3.428785715511232e-07,1.529955000015196e-05,0.0
0.058,6.209723608943782e-07,1.116078792205687e-06,3.4240234614483213e-07,1.52210059634553e-05,0.0
0.059000000000000004,6.244185589390665e-07,1.1322869270248827e-06,3.418866592751561e-07,1.5159577305297478e-05,0.0
0.06,6.271742558657137e-07,1.147252448699726e-06,3.413552077961258e-07,1.511687810875819e-05,0.0
0.061,6.29230873724553e-07,1.1609217792932404e-06,3.408347259386167e-07,1.5093934844672396e-05,0.0
0.062,6.305869487793034e-07,1.1732513863281197e-06,3.403523430302911e-07,1.509121760804623e-05,0.0
0.063,6.312498330224868e-07,1.184208044336223e-06,3.399325686403933e-07,1.5108715276334114e-05,0.0
0.064,6.312351446952067e-07,1.193768182574018e-06,3.395951504416333e-07,1.5146002693024804e-05,0.0
0.065,6.305647403819546e-07,1.2019159123246362e-06,3.393548276914234e-07,1.520230146980447e-05,0.0
0.066,6.292652704091778e-07,1.208642386171121e-06,3.3922233354656334e-07,1.5276555779267715e-05,0.0
0.067,6.273664904134229e-07,1.2139464318482685e-06,3.392048687291341e-07,1.5367503976516864e-05,0.0
0.068,6.248983593843738e-07,1.2178336414686351e-06,3.3930606242678416e-07,1.5473730703889586e-05,0.0
0.069,6.218887743613162e-07,1.220314128577223e-06,3.3952701711459885e-07,1.5593728432414652e-05,0.0
0.07,6.183636526804988e-07,1.2214013413391509e-06,3.398677072641091e-07,1.5725975622385257e-05,0.0
0.07100000000000001,6.143482446623266e-07,1.2211123525628089e-06,3.403265917517017e-07,1.5868986598234344e-05,0.0
0.07200000000000001,6.098673416705661e-07,1.2194680065280218e-06,3.40899777503848e-07,1.602131501627632e-05,0.0
0.073,6.049441547280055e-07,1.216491654249889e-06,3.415817977034465e-07,1.6181541670405808e-05,0.0
0.074,5.995998539711367e-07,1.2122074156564958e-06,3.423665534203608e-07,1.6348257736645025e-05,0.0
