Time,Data_Filt_E0,Data_Filt_E1,Data_Filt_E6,Data_Filt_CD,On-set
0.0,2.6708908030261924e-07,5.670339889466059e-07,4.479280779495118e-07,1.2322400714658334e-05,0.0
0.001,2.6691194890634254e-07,5.671002888870536e-07,4.4559979437640965e-07,1.2274483023732477e-05,0.0
0.002,2.671345556612324e-07,5.669276401922277e-07,4.431282476275678e-07,1.223432912161541e-05,0.0
0.003,2.677751436397903e-07,5.666306589632643e-07,4.405235981622993e-07,1.220374952602988e-05,0.0
0.004,2.6885681393691333e-07,5.663564307359206e-07,4.377984552592184e-07,1.2185052571715386e-05,0.0
0.005,2.704048065013915e-07,5.662652127735524e-07,4.349690679562722e-07,1.218067702795484e-05,0.0
0.006,2.724428889277322e-07,5.665152568539109e-07,4.320531598523694e-07,1.2192887555237963e-05,0.0
0.007,2.749898173794076e-07,5.672525410861145e-07,4.2906739470688106e-07,1.22235803050132e-05,0.0
0.008,2.780586346803183e-07,5.686047883469374e-07,4.260281495467223e-07,1.2274234437216393e-05,0.0
0.009000000000000001,2.816584960182924e-07,5.706775364904111e-07,4.229552088790701e-07,1.2346022889691577e-05,0.0
0.01,2.857954597841085e-07,5.735531707608946e-07,4.198735457450607e-07,1.2439976443909871e-05,0.0
0.011,2.9047113637610764e-07,5.772932365628998e-07,4.168111672929437e-07,1.2557038753208838e-05,0.0
0.012,2.956815761613597e-07,5.819407428926382e-07,4.137983896717823e-07,1.269800892143173e-05,0.0
0.013000000000000001,3.014181262559946e-07,5.875216255454184e-07,4.108723140766498e-07,1.2863467809373011e-05,0.0
0.014,3.076690008119027e-07,5.940483708371811e-07,4.0808261363519645e-07,1.305370639858529e-05,0.0
0.015,3.144193048099665e-07,6.015273169186492e-07,4.054929492550786e-07,1.32686908174785e-05,0.0
0.016,3.216499047238188e-07,6.099666977465804e-07,4.03176033356029e-07,1.350811598714013e-05,0.0
0.017,3.293398151356322e-07,6.193944522836106e-07,4.012050510038713e-07,1.3771613809340592e-05,0.0
0.018000000000000002,3.3747589457080895e-07,6.299031445554356e-07,3.996459930273925e-07,1.4059307507213703e-05,0.0
0.019,3.460623830134534e-07,6.416946837947403e-07,3.9855343474041373e-07,1.437246784913992e-05,0.0
0.02,3.551194773311172e-07,6.550747373404664e-07,3.979704584760275e-07,1.4713569775211227e-05,0.0
0.021,3.646752450470069e-07,6.704069494123247e-07,3.9793147409479963e-07,1.5085740360549968e-05,0.0
0.022,3.747601642995508e-07,6.88066570326011e-07,3.984643634776479e-07,1.5492122859881943e-05,0.0
0.023,3.854029004017168e-07,7.084037756229686e-07,3.995902527900136e-07,1.5935346950489625e-05,0.0
0.024,3.9662395580555794e-07,7.317157134590413e-07,4.013221799410564e-07,1.641715052978722e-05,0.0
0.025,4.0842970195398985e-07,7.58227879159816e-07,4.0366313158431925e-07,1.6938228708216864e-05,0.0
0.026000000000000002,4.208109546679062e-07,7.880865822985517e-07,4.066045411246481e-07,1.749830649486966e-05,0.0
0.027,4.337464352720484e-07,8.213648626870196e-07,4.101277304618394e-07,1.809633557197446e-05,0.0
0.028,4.472070641088533e-07,8.580769280744359e-07,4.14207219788927e-07,1.8730664397997145e-05,0.0
0.029,4.611574261807195e-07,8.981935267568001e-07,4.188134200696929e-07,1.9399120389676582e-05,0.0
0.03,4.755551000874018e-07,9.416548293487072e-07,4.239146325729875e-07,2.009905357854281e-05,0.0
0.031,4.903523023790304e-07,9.883815500752798e-07,4.294774060303789e-07,2.082741636088376e-05,0.0
0.032,5.05501765837665e-07,1.0382853997970916e-06,4.35464717003439e-07,2.1580887258098352e-05,0.0
0.033,5.209625097801183e-07,1.0912776290890963e-06,4.418341058504178e-07,2.2355990025758743e-05,0.0
0.034,5.367017883728434e-07,1.1472765793021105e-06,4.485374162103507e-07,2.314923403129568e-05,0.0
0.035,5.526940695688667e-07,1.2062143378917728e-06,4.555218841582183e-07,2.39572959545127e-05,0.0
0.036000000000000004,5.689174093576406e-07,1.2680347976990977e-06,4.627314648055161e-07,2.477711258829258e-05,0.0
0.037,5.853475102063679e-07,1.3326799850243406e-06,4.701078662963997e-07,2.560581446403417e-05,0.0
0.038,6.01953285039323e-07,1.4000742443209297e-06,4.775913143964435e-07,2.6440596146702367e-05,0.0
0.039,6.186960734544675e-07,1.470113270094432e-06,4.851210585427664e-07,2.727855431411974e-05,0.0
0.04,6.355301509934964e-07,1.5426575487307432e-06,4.926357384193545e-07,2.8116519219755068e-05,0.0
0.041,6.524031945084824e-07,1.6175295340025442e-06,5.000736964813187e-07,2.895102103269453e-05,0.0
0.042,6.692571296725152e-07,1.6945122995014436e-06,5.073738453159956e-07,2.9778419195213188e-05,0.0
0.043000000000000003,6.860290397726634e-07,1.773347219181965e-06,5.144774792157365e-07,3.059505647900795e-05,0.0
0.044,7.026518927164311e-07,1.8537323491624064e-06,5.21330403653327e-07,3.13973503559379e-05,0.0
0.045,7.19055293666112e-07,1.9353245636131284e-06,5.278852374441295e-07,3.218188838510906e-05,0.0
0.046,7.351661758813057e-07,2.017746010795555e-06,5.34104021440794e-07,3.2945608327312844e-05,0.0
0.047,7.509097750479646e-07,2.100593899897154e-06,5.399595639921031e-07,3.368593261587033e-05,0.0
0.048,7.662119329916442e-07,2.183452163143026e-06,5.454335091759851e-07,3.440064864347736e-05,0.0
0.049,7.810018479145627e-07,2.2659024802837936e-06,5.50512090105994e-07,3.5087622275655664e-05,0.0
0.05,7.952127328018465e-07,2.347533805662583e-06,5.551823958810099e-07,3.5744664199660165e-05,0.0
0.051000000000000004,8.087802336992507e-07,2.42795319136853e-06,5.594306176799653e-07,3.63697001187906e-05,0.0
0.052000000000000005,8.216411086451986e-07,2.5067969386547416e-06,5.632423693682126e-07,3.6961048580728274e-05,0.0
0.053,8.337338898095719e-07,2.583733108254816e-06,5.6660419123955e-07,3.751748696043496e-05,0.0
0.054,8.450002832014655e-07,2.658452253378716e-06,5.695050987796325e-07,3.803806764366295e-05,0.0
0.055,8.553856596524951e-07,2.730655334488073e-06,5.719383456679332e-07,3.8521897843714455e-05,0.0
0.056,8.648390163300515e-07,2.800047774718991e-06,5.739038980867248e-07,3.896801027398336e-05,0.0
0.057,8.733127605400717e-07,2.8663435579127694e-06,5.754098500672853e-07,3.937534833425463e-05,0.0
0.058,8.807624786496849e-07,2.929276260444137e-06,5.764705509081768e-07,3.974284733434906e-05,0.0
0.059000000000000004,8.871479021435404e-07,2.988608008241841e-06,5.771027142635862e-07,4.006953187233488e-05,0.0
0.06,8.924353458884435e-07,3.044133377918365e-06,5.77322380514509e-07,4.035459522553656e-05,0.0
0.061,8.965993057222643e-07,3.09568211060726e-06,5.771438086438966e-07,4.059749432151337e-05,0.0
0.062,8.99621871877019e-07,3.1431216019046603e-06,5.765795891095455e-07,4.07980590821569e-05,0.0
0.063,9.014918038785616e-07,3.186356604105511e-06,5.75641134531847e-07,4.095657762399714e-05,0.0
0.064,9.022042422031492e-07,3.225326102634646e-06,5.743396043189222e-07,4.107382773871488e-05,0.0
0.065,9.017605015594364e-07,3.260000544578575e-06,5.726874832087473e-07,4.115105980737447e-05,0.0
0.066,9.001676560555387e-07,3.2903799174984973e-06,5.707003679960691e-07,4.11899584305852e-05,0.0
0.067,8.974377672829307e-07,3.3164888388070694e-06,5.683973755655491e-07,4.11925389065508e-05,0.0
0.068,8.935880526386667e-07,3.338365761612704e-06,5.657992103751262e-07,4.116090591353598e-05,0.0
0.069,8.886424488509145e-07,3.3560498656871577e-06,5.629253736591358e-07,4.1096976757590514e-05,0.0
0.07,8.826317384848109e-07,3.3695734734797977e-06,5.597923500727882e-07,4.100235113054728e-05,0.0
0.07100000000000001,8.755908042370248e-07,3.3789627645032453e-06,5.564133548906862e-07,4.087832361747021e-05,0.0
0.07200000000000001,8.675554443557451e-07,3.384242500192961e-06,5.527993296252083e-07,4.0725947530499965e-05,0.0
0.073,8.58561437426656e-07,3.385440227242925e-06,5.489600859375076e-07,4.054612133081524e-05,0.0
0.074,8.486461715224463e-07,3.3825882803145917e-06,5.449049500628019e-07,4.033964694707604e-05,0.0
0.075,8.378504929550889e-07,3.375724025185852e-06,5.406434567703531e-07,4.0107212977128006e-05,0.0
0.076,8.262184324240952e-07,3.3648901331204547e-06,5.361859848870535e-07,3.98493566461172e-05,0.0
0.077,8.137960051120921e-07,3.350134901414684e-06,5.315436751280532e-07,3.956648809721814e-05,0.0
0.078,8.006311865837247e-07,3.33151133158736e-06,5.267281299666271e-07,3.925898000365473e-05,0.0
0.079,7.867740568196099e-07,3.3090765078373825e-06,5.217512945492822e-07,3.89272376842428e-05,0.0
0.08,7.722758507487614e-07,3.282893598784768e-06,5.166248948436675e-07,3.857168454965488e-05,0.0
0.081,7.571880961758544e-07,3.2530353664398094e-06,5.113598025316289e-07,3.819270388423225e-05,0.0
0.082,7.41562570961504e-07,3.2195860700825558e-06,5.05966986213134e-07,3.779060876673376e-05,0.0
0.083,7.254517587014599e-07,3.1826412596816443e-06,5.004594045558349e-07,3.736566036913574e-05,0.0
0.084,7.08910036943266e-07,3.1423074163535395e-06,4.948524256481137e-07,3.691813646963367e-05,0.0
0.085,6.919949218922165e-07,3.0987014363521533e-06,4.891627488332919e-07,3.644845176735452e-05,0.0
0.08600000000000001,6.747669823125664e-07,3.051949206179864e-06,4.834067811602048e-07,3.595727641528801e-05,0.0
0.08700000000000001,6.572887491355806e-07,3.002185224641725e-06,4.775990838246888e-07,3.5445559066684715e-05,0.0
0.088,6.396240350125081e-07,2.949554264373089e-06,4.717516862624701e-07,3.491443532748657e-05,0.0
0.089,6.218377158156966e-07,2.894212724809964e-06,4.6587396429439044e-07,3.4365102047399414e-05,0.0
0.09,6.039953156537466e-07,2.8363282101005508e-06,4.599728331135762e-07,3.379874510319061e-05,0.0
0.091,5.861621286957981e-07,2.77607799127964e-06,4.540535283072864e-07,3.321653548846575e-05,0.0
0.092,5.684017046226335e-07,2.7136467620374416e-06,4.481206544418813e-07,3.2619642643742726e-05,0.0
0.093,5.507751023825023e-07,2.649224242972484e-06,4.421788638859458e-07,3.200922531009841e-05,0.0
0.094,5.333416625142334e-07,2.5830037773669166e-06,4.3623258267498396e-07,3.138642808072932e-05,0.0
0.095,5.161592885909486e-07,2.5151814134850486e-06,4.3028521557511867e-07,3.0752466913074345e-05,0.0
0.096,4.992835822925072e-07,2.4459544697734138e-06,4.243387034017443e-07,3.0108797566130588e-05,0.0
0.097,4.827664320261563e-07,2.3755200912696344e-06,4.183935758428432e-07,2.9457184288435677e-05,0.0
0.098,4.666540680422615e-07,2.304073664200679e-06,4.124499389890221e-07,2.879956356297201e-05,0.0
0.099,4.5098629712040854e-07,2.2318071557535347e-06,4.06510058736247e-07,2.8137864806170328e-05,0.0
0.1,4.357979413624545e-07,2.1589100661763405e-06,4.005823170848787e-07,2.7473952952387505e-05,0.0
0.101,4.21119700486888e-07,2.0855743304118277e-06,3.946850407434777e-07,2.6809670391662576e-05,0.0
0.10200000000000001,4.069768688500319e-07,2.0119983369757047e-06,3.888468227488921e-07,2.614694788976304e-05,0.0
0.10300000000000001,3.933887255241136e-07,1.9383847360830173e-06,3.831011135005848e-07,2.548795435919098e-05,0.0
0.10400000000000001,3.803707396493531e-07,1.8649345224102824e-06,3.774795985025172e-07,2.483514177985032e-05,0.0
0.105,3.679375528377453e-07,1.7918421060876575e-06,3.7201155931664977e-07,2.4191130266641643e-05,0.0
0.106,3.561039905914578e-07,1.7192919112517155e-06,3.667291423114309e-07,2.3558544178810144e-05,0.0
0.107,3.448847126419234e-07,1.6474565957242018e-06,3.61671956639308e-07,2.293986778529627e-05,0.0
0.108,3.3429467673211734e-07,1.5764970346710213e-06,3.568863502052063e-07,2.233731963427604e-05,0.0
0.109,3.243497065564428e-07,1.5065630338226352e-06,3.524200396928215e-07,2.17527608889954e-05,0.0
0.11,3.150648231011656e-07,1.437794415986252e-06,3.483157391893803e-07,2.118766584060316e-05,0.0
0.111,3.064514124890033e-07,1.370322854579497e-06,3.446069166765064e-07,2.064316147349349e-05,0.0
0.112,2.985155988683609e-07,1.3042737509718678e-06,3.413164351481071e-07,2.012010880531321e-05,0.0
0.113,2.912574928301458e-07,1.2397663172143653e-06,3.384576720931963e-07,1.96191859214218e-05,0.0
0.114,2.846710827995141e-07,1.1769123337454774e-06,3.360372254160304e-07,1.914093850434802e-05,0.0
0.115,2.787458239268075e-07,1.115815966458972e-06,3.340570145517926e-07,1.86857873031116e-05,0.0
0.116,2.73469866070166e-07,1.0565745813003168e-06,3.325155922202517e-07,1.8254006355811668e-05,0.0
0.117,2.688327033911991e-07,9.992797390024875e-07,3.314117398224123e-07,1.784570789731696e-05,0.0
0.11800000000000001,2.648247986182422e-07,9.440194472653234e-07,3.307496418887336e-07,1.7460899827748004e-05,0.0
0.11900000000000001,2.614349211103918e-07,8.90880131135193e-07,3.305401904089275e-07,1.7099605785034874e-05,0.0
0.12,2.5864776956786254e-07,8.39944594267587e-07,3.307968651459068e-07,1.676192916095502e-05,0.0
0.121,2.5644274885359174e-07,7.912873520827448e-07,3.315310884946652e-07,1.6448030876764628e-05,0.0
0.122,2.547941530143218e-07,7.449714530041032e-07,3.327523827269856e-07,1.6158095068213644e-05,0.0
0.123,2.536731244505858e-07,7.010475182289638e-07,3.344732293098607e-07,1.5892288580696408e-05,0.0
0.124,2.530496599019419e-07,6.595533002536974e-07,3.36713641899455e-07,1.565067858506445e-05,0.0
0.125,2.528928771896156e-07,6.205127176844732e-07,3.395018313837763e-07,1.5433138132823443e-05,0.0
0.126,2.531708689631932e-07,5.839350411510589e-07,3.428713861309672e-07,1.5239302134504431e-05,0.0
0.127,2.538515348478021e-07,5.498149272763554e-07,3.468560093397575e-07,1.506857686785944e-05,0.0
0.128,2.549037200619754e-07,5.181332408531621e-07,3.514826138714599e-07,1.4920160920671658e-05,0.0
0.129,2.5629837087232615e-07,4.888587294819546e-07,3.5676535198666533e-07,1.4793076879286573e-05,0.0
0.13,2.580097901373893e-07,4.619507233071899e-07,3.627030442223885e-07,1.468622260220715e-05,0.0
0.131,2.600158733166092e-07,4.373621628963852e-07,3.692798368245725e-07,1.4598408217924534e-05,0.0
0.132,2.622964042626803e-07,4.150419412595251e-07,3.7646738956610906e-07,1.4528369620359858e-05,0.0
0.133,2.648304957914395e-07,3.949365420799138e-07,3.84227298459344e-07,1.4474783441323596e-05,0.0
0.134,2.6759546880789617e-07,3.769906629740342e-07,3.925139761820434e-07,1.4436274959984386e-05,0.0
0.135,2.70567819521961e-07,3.611462139115112e-07,4.01277895222199e-07,1.441140001355491e-05,0.0
0.136,2.7372420730011484e-07,3.473403578018797e-07,4.10467592421855e-07,1.439863106946992e-05,0.0
0.137,2.770409911820525e-07,3.35504121656962e-07,4.200312573932921e-07,1.4396387052864932e-05,0.0
0.138,2.804940168345527e-07,3.255625418726123e-07,4.299195645648349e-07,1.4403094029614225e-05,0.0
0.139,2.8405998316952254e-07,3.1743560446563016e-07,4.400873569561706e-07,1.4417243496123652e-05,0.0
0.14,2.877172402917498e-07,3.110386149344463e-07,4.504923565704634e-07,1.4437440666212509e-05,0.0
0.14100000000000001,2.914448550231359e-07,3.062819807226444e-07,4.610927397460821e-07,1.4462457018117831e-05,0.0
0.14200000000000002,2.952215754235511e-07,3.0307165549261826e-07,4.718457326301438e-07,1.449128838919856e-05,0.0
0.14300000000000002,2.990254008942556e-07,3.013109129112067e-07,4.827084576402958e-07,1.452317555874345e-05,0.0
0.14400000000000002,3.0283413482921945e-07,3.009017432025325e-07,4.936394225285726e-07,1.455754516601233e-05,0.0
