Time,Data_Filt_E0,Data_Filt_E1,Data_Filt_E6,Data_Filt_CD,On-set
0.0,4.802420545375023e-07,2.4419420211352e-07,3.1971046407265884e-07,2.2252428594871754e-05,0.0
0.001,4.758720056415329e-07,2.440652023795268e-07,3.210049300635053e-07,2.2418651941968704e-05,0.0
0.002,4.71359656579364e-07,2.4411316026110506e-07,3.221959643192703e-07,2.257750811314824e-05,0.0
0.003,4.6672164290393753e-07,2.444143408671101e-07,3.232791415129975e-07,2.27280480558074e-05,0.0
0.004,4.6197449191242446e-07,2.4506306319731484e-07,3.242494336177224e-07,2.2869314227614683e-05,0.0
0.005,4.5713570063018637e-07,2.461563680857067e-07,3.25099983781906e-07,2.3000301300760397e-05,0.0
0.006,4.5222246464327e-07,2.4778431139591504e-07,3.258221275586981e-07,2.311995404402792e-05,0.0
0.007,4.472497661147039e-07,2.500243875607535e-07,3.264057653446729e-07,2.3227290192575685e-05,0.0
0.008,4.422301242250728e-07,2.529378260653303e-07,3.268403906759739e-07,2.332158308368363e-05,0.0
0.009000000000000001,4.3717459812466053e-07,2.565670526943816e-07,3.2711730755493655e-07,2.340239617374284e-05,0.0
0.01,4.320943002888488e-07,2.6093581335768244e-07,3.272319045377785e-07,2.346943297147916e-05,0.0
0.011,4.270018365329273e-07,2.660528340545519e-07,3.271836047427608e-07,2.352237682365192e-05,0.0
0.012,4.2191145363369973e-07,2.719165514841847e-07,3.269734191180963e-07,2.3560841875258208e-05,0.0
0.013000000000000001,4.16837632765874e-07,2.785176709502444e-07,3.266018679902023e-07,2.3584463102931515e-05,0.0
0.014,4.117936496244427e-07,2.858391464474913e-07,3.260690754067737e-07,2.359309558103494e-05,0.0
0.015,4.0679132037894875e-07,2.9385485660627017e-07,3.253762142965352e-07,2.3586960391639944e-05,0.0
0.016,4.018418613264916e-07,3.02530271836998e-07,3.245264801033386e-07,2.356658370437052e-05,0.0
0.017,3.969587716521578e-07,3.118358772203246e-07,3.235248837779154e-07,2.3532609620331125e-05,0.0
0.018000000000000002,3.9216303575442e-07,3.217800281634093e-07,3.223772167924356e-07,2.348567761412534e-05,0.0
0.019,3.874865942629552e-07,3.324388591420843e-07,3.210887627559336e-07,2.3426423324489102e-05,0.0
0.02,3.829705674473909e-07,3.43953834879886e-07,3.1966365944346106e-07,2.335551711692821e-05,0.0
0.021,3.78660430391463e-07,3.565042135183604e-07,3.181049220886085e-07,2.327364904470761e-05,0.0
0.022,3.746014300951447e-07,3.702774322400077e-07,3.164144406911037e-07,2.3181465421212702e-05,0.0
0.023,3.708351241697279e-07,3.854452761911665e-07,3.145934462876078e-07,2.3079512332710253e-05,0.0
0.024,3.673968674287185e-07,4.02148606009846e-07,3.126439875075529e-07,2.2968220591552167e-05,0.0
0.025,3.643139618801574e-07,4.204904772439034e-07,3.105705414286051e-07,2.2847960025602356e-05,0.0
0.026000000000000002,3.616054154754912e-07,4.405339733093478e-07,3.083807039920737e-07,2.2719152233745985e-05,0.0
0.027,3.592835779593351e-07,4.623041567880773e-07,3.060849199780971e-07,2.258235428048504e-05,0.0
0.028,3.57355332461775e-07,4.857943563765385e-07,3.03696215788828e-07,2.2438253787279696e-05,0.0
0.029,3.5582238062614266e-07,5.109752063761145e-07,3.012305690497009e-07,2.228762100671359e-05,0.0
0.03,3.5468349853341866e-07,5.378029394941794e-07,2.987064772478028e-07,2.2131276519796385e-05,0.0
0.031,3.539383540412985e-07,5.662245778152717e-07,2.961426039002729e-07,2.1970064528992143e-05,0.0
0.032,3.535877585520032e-07,5.961813166910388e-07,2.935553551525652e-07,2.180479216303321e-05,0.0
0.033,3.5362974637509324e-07,6.276115592136747e-07,2.909584512801665e-07,2.163615388671386e-05,0.0
0.034,3.540571110518367e-07,6.604545469793307e-07,2.8836447980518255e-07,2.1464738823232936e-05,0.0
0.035,3.548593811590499e-07,6.946547906638133e-07,2.857864845510163e-07,2.129117669035193e-05,0.0
0.036000000000000004,3.560269729229124e-07,7.301635085668744e-07,2.8323742974697965e-07,2.1116300304483167e-05,0.0
0.037,3.575539522075749e-07,7.669341291461863e-07,2.807289926739643e-07,2.0941131577986613e-05,0.0
0.038,3.594381767815281e-07,8.049155199958894e-07,2.782723943220307e-07,2.076669122956407e-05,0.0
0.039,3.616793810153907e-07,8.440469276818197e-07,2.7587935942129975e-07,2.059381970678742e-05,0.0
0.04,3.642755296468827e-07,8.842544347367061e-07,2.7356094257057854e-07,2.0423161558355036e-05,0.0
0.041,3.672192930548106e-07,9.254482646874696e-07,2.713261918044022e-07,2.0255349000959583e-05,0.0
0.042,3.704967820217605e-07,9.675207391279678e-07,2.691821177936898e-07,2.009128696613465e-05,0.0
