1.2288496738044125e-05,2.768844763637744e-06,1.3760764461542065e-06,3.525021145754588e-05
1.2379572994090485e-05,2.7750842833041854e-06,1.3886256339252156e-06,3.512856094831053e-05
1.247322851135652e-05,2.782339203423006e-06,1.4012436094495286e-06,3.4995652944810165e-05
1.2569099168603086e-05,2.790578276320889e-06,1.4139044134915334e-06,3.485263853207416e-05
1.266681076739881e-05,2.799767358711894e-06,1.4265828526337918e-06,3.470071271157387e-05
1.276598065450375e-05,2.8098695754156025e-06,1.439254584047871e-06,3.454110961875705e-05
1.2866219387403787e-05,2.820845484351785e-06,1.4518961933588731e-06,3.437509750765435e-05
1.296713243393237e-05,2.832653241524188e-06,1.4644852652014347e-06,3.420397350708593e-05
1.306832189605448e-05,2.8452487650425774e-06,1.4770004462739969e-06,3.402905815906607e-05
1.3169388246998287e-05,2.8585858977039767e-06,1.4894215008567854e-06,3.385168975317428e-05
1.326993207045491e-05,2.8726165680486982e-06,1.5017293588025666e-06,3.367321847163751e-05
1.3369555791125032e-05,2.887290949964452e-06,1.513906155942084e-06,3.3495000361867935e-05
1.3467865387725396e-05,2.902557620911668e-06,1.525935266711179e-06,3.331839115869989e-05
1.3564472082193135e-05,2.918363718870292e-06,1.537801328638414e-06,3.3144739987608874e-05
1.3658994001219478e-05,2.934655098220407e-06,1.5494902581438948e-06,3.297538299086766e-05
1.3751057807685348e-05,2.9513764848489037e-06,1.5609892569142075e-06,3.281163692801033e-05
1.3840300300187589e-05,2.968471630670378e-06,1.572286807999036e-06,3.265479280757862e-05
1.3926369979066593e-05,2.9858834674368923e-06,1.5833726608078775e-06,3.250610960813073e-05
1.4008928577126504e-05,3.003554259315566e-06,1.5942378044104436e-06,3.2366808143902656e-05
1.4087652552349444e-05,3.0214257534163283e-06,1.6048744289162373e-06,3.2238065125896936e-05
1.4162234538690546e-05,3.039439327401189e-06,1.6152758751341567e-06,3.212100746369488e-05
1.4232384750166873e-05,3.057536133574401e-06,1.6254365731152589e-06,3.201670684750119e-05
1.4297832333046246e-05,3.0756572393563286e-06,1.6353519705113253e-06,3.192617464400066e-05
1.4358326660482913e-05,3.093743764506572e-06,1.6450184518975318e-06,3.1850357133584494e-05
1.441363856292672e-05,3.1117370156193686e-06,1.6544332503053311e-06,3.1790131110413486e-05
