31.4518,28.8462,33.91953125
31.5142,28.8462,33.92604167
31.5142,28.9087,33.94505208
31.5142,28.8462,33.92604167
31.5142,28.9087,33.94505208
31.5142,28.9087,33.95260417
31.5142,28.9711,33.94635417
31.5142,28.9087,33.95260417
31.5142,28.9711,33.94635417
31.5142,28.9711,33.95182292
31.5142,28.9711,33.95364583
31.5142,28.9711,33.95182292
31.5142,28.9711,33.95364583
31.5766,28.9711,33.95182292
31.5766,28.9711,33.94947917
31.5766,28.9711,33.95182292
31.5766,28.9711,33.94947917
31.639,28.9711,33.94765625
31.5766,28.9711,33.96354167
