time,channel
0.004,-4.440231024803848e-07
0.008,-2.8631756927761686e-07
0.012,-1.299783762747023e-07
0.016,2.4769563184353054e-08
0.02,1.7770764230220914e-07
0.024,3.286243471297232e-07
0.027999999999999997,4.773159962037306e-07
0.032,6.235874285904695e-07
0.036000000000000004,7.672526363593148e-07
0.04,9.081353383896263e-07
0.044000000000000004,1.0460694931069445e-06
0.048,1.180899748287403e-06
0.052000000000000005,1.3124818266487212e-06
0.055999999999999994,1.4406828466762765e-06
0.06,1.5653815789016862e-06
0.064,1.6864686384467796e-06
0.068,1.8038466149955838e-06
0.07200000000000001,1.917430141579262e-06
0.076,2.0271459037810023e-06
0.08,2.1329325911781993e-06
0.084,2.2347407929765626e-06
0.08800000000000001,2.332532839905297e-06
0.092,2.4262825946496706e-06
0.096,2.5159751933993737e-06
0.1,2.6016067413730803e-06
0.104,2.68318396537859e-06
0.10800000000000001,2.7607238266432588e-06
0.11199999999999999,2.8342530973706935e-06
0.11599999999999999,2.903807904721756e-06
0.12,2.969433246112064e-06
0.124,3.031182479842113e-06
0.128,3.0891167951131973e-06
0.132,3.1433046653641436e-06
0.136,3.1938212885744137e-06
0.14,3.240748017865406e-06
0.14400000000000002,3.284171785588193e-06
0.14800000000000002,3.3241845241365956e-06
0.152,3.360882586809064e-06
0.156,3.394366172009198e-06
0.16,3.4247387538904128e-06
0.16399999999999998,3.452106522239723e-06
0.168,3.476577833995512e-06
0.172,3.4982626783779876e-06
0.17600000000000002,3.5172721572555586e-06
0.18,3.5337179820830854e-06
0.184,3.547711988494167e-06
0.188,3.5593656694414342e-06
0.192,3.568789727797549e-06
0.196,3.5760936496927574e-06
0.2,3.5813853005048128e-06
0.204,3.5847705460147757e-06
0.208,3.5863529014780584e-06
0.212,3.586233211190489e-06
0.21600000000000003,3.584509360745821e-06
0.22,3.581276023759091e-06
0.22399999999999998,3.576624444392953e-06
0.228,3.570642256518568e-06
0.23199999999999998,3.5634133397754356e-06
0.236,3.55501771225904e-06
0.24,3.5455314591488835e-06
0.244,3.535026696301665e-06
0.248,3.523571567637591e-06
0.252,3.5112302750041722e-06
0.256,3.4980631390563423e-06
0.26,3.4841266894866606e-06
0.264,3.4694737827001604e-06
0.268,3.454153744857541e-06
0.272,3.4382125381569323e-06
0.276,3.421692948225946e-06
0.28,3.4046347904661957e-06
0.28400000000000003,3.387075133106745e-06
0.28800000000000003,3.3690485346044503e-06
0.292,3.3505872929104467e-06
0.29600000000000004,3.331721704038876e-06
0.3,3.3124803273559016e-06
0.304,3.292890255038553e-06
0.308,3.27297738318734e-06
0.312,3.2527666821169033e-06
0.316,3.2322824634365404e-06
0.32,3.2115486416301157e-06
0.324,3.1905889878458526e-06
0.32799999999999996,3.1694273734919417e-06
0.332,3.148088001115014e-06
0.336,3.1265956200277154e-06
0.34,3.1049757242769543e-06
0.34400000000000003,3.0832547307772773e-06
0.34800000000000003,3.061460135715555e-06
0.35200000000000004,3.039620647590323e-06
0.35600000000000004,3.017766295450935e-06
0.36,2.995928511095716e-06
0.364,2.974140184255693e-06
0.368,2.9524356901939316e-06
0.37200000000000005,2.93085088973262e-06
0.376,2.9094231024763876e-06
0.38,2.8881910547879466e-06
0.384,2.8671948046394705e-06
0.38799999999999996,2.8464756456895588e-06
0.392,2.8260759929494245e-06
0.396,2.806039252376627e-06
0.4,2.7864096767100585e-06
0.40399999999999997,2.7672322098041627e-06
0.408,2.748552321607366e-06
0.412,2.7304158357437535e-06
0.416,2.7128687514400863e-06
0.42,2.6959570613983224e-06
0.424,2.6797265671932004e-06
0.428,2.6642226937783728e-06
0.43200000000000005,2.6494903045677516e-06
0.436,2.635573518266971e-06
0.44,2.6225155282240304e-06
0.444,2.6103584246580006e-06
0.44799999999999995,2.5991430198002294e-06
0.452,2.5889086757792006e-06
0.456,2.579693134995365e-06
0.46,2.5715323527588326e-06
0.46399999999999997,2.5644603320827025e-06
0.46799999999999997,2.5585089606909972e-06
0.472,2.553707850466124e-06
0.476,2.550084179725411e-06
0.48,2.547662538902192e-06
0.484,2.5464647803798424e-06
0.488,2.546509873292431e-06
0.49200000000000005,2.5478137640148383e-06
0.496,2.5503892428749904e-06
0.5,2.554245817430686e-06
0.504,2.559389592542316e-06
0.508,2.5658231574995242e-06
0.512,2.573545480643324e-06
0.516,2.5825518121992024e-06
0.52,2.592833596296773e-06
0.524,2.6043783933528264e-06
0.528,2.617169814136953e-06
0.532,2.631187466897708e-06
0.536,2.6464069188884542e-06
0.54,2.662799673552549e-06
0.544,2.6803331645712433e-06
0.5479999999999999,2.6989707679149293e-06
0.552,2.7186718328925066e-06
0.556,2.7393917329624578e-06
0.56,2.761081936812617e-06
0.5640000000000001,2.7836900999534697e-06
0.5680000000000001,2.8071601767819744e-06
0.5720000000000001,2.831432552783956e-06
0.5760000000000001,2.8564441963410897e-06
0.58,2.882128829556415e-06
0.584,2.908417117561506e-06
0.588,2.9352368757947718e-06
0.5920000000000001,2.9625132946634874e-06
0.596,2.990169180825319e-06
0.6,3.018125214074428e-06
0.604,3.046300218503083e-06
0.608,3.0746114462648596e-06
0.612,3.1029748719920422e-06
0.616,3.131305495858247e-06
0.62,3.1595176534946634e-06
0.624,3.187525331373445e-06
0.628,3.2152424866630048e-06
0.632,3.2425833707806947e-06
0.636,3.2694628558950833e-06
0.64,3.2957967635029314e-06
0.644,3.321502193957617e-06
0.648,3.346497855515936e-06
0.652,3.37070439119559e-06
0.6559999999999999,3.39404470155808e-06
0.66,3.416444261427647e-06
0.664,3.4378314284498025e-06
0.6679999999999999,3.4581377412699435e-06
0.672,3.477298205110601e-06
0.6759999999999999,3.495251562809957e-06
0.68,3.511940549942775e-06
0.684,3.527312133297073e-06
0.6880000000000001,3.541317732546873e-06
0.6920000000000001,3.55391342536252e-06
0.6960000000000001,3.5650601364306013e-06
0.7000000000000001,3.5747238109277747e-06
0.7040000000000001,3.582875572922695e-06
0.708,3.5894918690126506e-06
0.7120000000000001,3.5945545972830367e-06
0.716,3.5980512214188903e-06
0.72,3.5999748695149444e-06
0.7240000000000001,3.6003244168637594e-06
0.728,3.599104551748793e-06
0.732,3.596325822991308e-06
0.736,3.5920046676962795e-06
0.74,3.5861634173620132e-06
0.7440000000000001,3.5788302803615e-06
0.748,3.5700392989284927e-06
0.752,3.559830279247495e-06
0.7559999999999999,3.548248693857681e-06
0.76,3.5353455560581517e-06
0.764,3.5211772662676296e-06
0.768,3.505805430438217e-06
0.772,3.4892966507114815e-06
0.7759999999999999,3.4717222885532545e-06
0.78,3.4531582007164554e-06
0.784,3.4336844487222796e-06
0.7879999999999999,3.4133849831246977e-06
0.792,3.3923473044069733e-06
0.7959999999999999,3.370662102702706e-06
0.8,3.3484228785601164e-06
0.804,3.325725546757944e-06
0.8079999999999999,3.302668024898488e-06
0.812,3.2793498083352378e-06
0.8160000000000001,3.2558715330149302e-06
0.8200000000000001,3.2323345279125496e-06
0.8240000000000001,3.2088403587831914e-06
0.8280000000000001,3.185490364999357e-06
