time,channel
0.004,1.0133155078513216e-07
0.008,2.524824694486311e-07
0.012,4.022642026670916e-07
0.016,5.504257698897744e-07
0.02,6.967208856409822e-07
0.024,8.409088622196755e-07
0.027999999999999997,9.827554820792628e-07
0.032,1.122033834709676e-06
0.036000000000000004,1.258525113533178e-06
0.04,1.3920193689556187e-06
0.044000000000000004,1.522316214197411e-06
0.048,1.6492254808739518e-06
0.052000000000000005,1.7725678216082273e-06
0.055999999999999994,1.8921752573193268e-06
0.06,2.0078916672496056e-06
0.064,2.119573220233456e-06
0.068,2.22708874612525e-06
0.07200000000000001,2.330320046691989e-06
0.076,2.429162145690153e-06
0.08,2.523523478300986e-06
0.084,2.6133260205092857e-06
0.08800000000000001,2.6985053592889176e-06
0.092,2.779010704651334e-06
0.096,2.8548048449111054e-06
0.1,2.925864047105373e-06
0.104,2.9921779053336663e-06
0.10800000000000001,3.0537491405560585e-06
0.11199999999999999,3.1105933557919394e-06
0.11599999999999999,3.1627387506725225e-06
0.12,3.210225799122673e-06
0.124,3.253106893749709e-06
0.128,3.291445960293147e-06
0.132,3.3253180451516205e-06
0.136,3.354808878531854e-06
0.14,3.380014415240446e-06
0.14400000000000002,3.401040354644809e-06
0.14800000000000002,3.418001640876525e-06
0.152,3.4310219439424655e-06
0.156,3.4402331221423085e-06
0.16,3.445774666205463e-06
0.16399999999999998,3.4477931258772206e-06
0.168,3.4464415201740005e-06
0.172,3.441878733041013e-06
0.17600000000000002,3.4342688965786625e-06
0.18,3.423780764273582e-06
0.184,3.410587076737954e-06
0.188,3.3948639223676924e-06
0.192,3.376790095183383e-06
0.196,3.3565464520593418e-06
0.2,3.334315271657312e-06
0.204,3.3102796175881614e-06
0.208,3.2846227084779147e-06
0.212,3.2575272976469743e-06
0.21600000000000003,3.2291750650441126e-06
0.22,3.1997460239204934e-06
0.22399999999999998,3.1694179444858263e-06
0.228,3.1383657965249964e-06
0.23199999999999998,3.1067612127648317e-06
0.236,3.0747719746720456e-06
0.24,3.0425615222393815e-06
0.244,3.010288489094165e-06
0.248,2.9781062639483193e-06
0.252,2.9461625790812162e-06
0.256,2.9145991263065912e-06
0.26,2.8835512008103304e-06
0.264,2.8531473734017795e-06
0.268,2.823509192030008e-06
0.272,2.7947509136972716e-06
0.276,2.7669792680101683e-06
0.28,2.7402932535714315e-06
0.28400000000000003,2.7147839683769094e-06
0.28800000000000003,2.690534475432189e-06
0.292,2.6676197048697364e-06
0.29600000000000004,2.6461063937753606e-06
0.3,2.626053064646568e-06
0.304,2.6075100429606593e-06
0.308,2.590519513841047e-06
0.312,2.5751156173631204e-06
0.316,2.5613245816575467e-06
0.32,2.549164892627297e-06
0.324,2.5386474987850893e-06
0.32799999999999996,2.5297760494588413e-06
0.332,2.522547164405365e-06
0.336,2.5169507326682355e-06
0.34,2.512970238264456e-06
0.34400000000000003,2.51058311000158e-06
0.34800000000000003,2.5097610924703184e-06
0.35200000000000004,2.510470635058798e-06
0.35600000000000004,2.5126732956951353e-06
0.36,2.516326155944065e-06
0.364,2.521382244053422e-06
0.368,2.5277909625746447e-06
0.37200000000000005,2.5354985173244434e-06
0.376,2.544448344760762e-06
0.38,2.554581535253371e-06
0.384,2.565837250075525e-06
0.38799999999999996,2.578153130099066e-06
0.392,2.5914656941444623e-06
0.396,2.605710724801145e-06
0.4,2.6208236393584667e-06
0.40399999999999997,2.636739843350073e-06
0.408,2.6533950642495407e-06
0.412,2.670725663159762e-06
0.416,2.6886689228401837e-06
0.42,2.707163310925594e-06
0.424,2.7261487175720357e-06
0.428,2.7455666669904373e-06
0.43200000000000005,2.7653605024088004e-06
0.436,2.7854755439827676e-06
0.44,2.8058592191736423e-06
0.444,2.8264611652747326e-06
0.44799999999999995,2.8472333041200395e-06
0.452,2.8681298894668155e-06
0.456,2.8891075280137713e-06
0.46,2.910125175427053e-06
0.46399999999999997,2.9311441090260357e-06
0.46799999999999997,2.952127878939674e-06
0.472,2.9730422396856386e-06
0.476,2.9938550643069185e-06
0.48,3.014536243385942e-06
0.484,3.035057571423085e-06
0.488,3.0553926232302477e-06
0.49200000000000005,3.0755166230951157e-06
0.496,3.0954063094101054e-06
0.5,3.115039797227627e-06
0.504,3.1343964409176702e-06
0.508,3.1534566988578125e-06
0.512,3.1722020018727915e-06
0.516,3.190614626922997e-06
0.52,3.208677577324281e-06
0.524,3.2263744706070284e-06
0.528,3.243689435010624e-06
0.532,3.2606070155301515e-06
0.536,3.2771120903445632e-06
0.54,3.2931897983565036e-06
0.544,3.3088254784880874e-06
0.5479999999999999,3.3240046213172867e-06
0.552,3.3387128335922554e-06
0.556,3.3529358160906952e-06
0.56,3.3666593551487393e-06
0.5640000000000001,3.3798693279267123e-06
0.5680000000000001,3.3925517211122044e-06
0.5720000000000001,3.4046926623549577e-06
0.5760000000000001,3.416278463385731e-06
0.58,3.427295673550788e-06
0.584,3.4377311423629877e-06
0.588,3.4475720895573897e-06
0.5920000000000001,3.456806181019719e-06
0.596,3.4654216088902197e-06
0.6,3.473407174229142e-06
0.604,3.4807523708671945e-06
0.608,3.4874474693227314e-06
0.612,3.4934835998717655e-06
0.616,3.498852834128216e-06
0.62,3.5035482649320032e-06
0.624,3.507564084814027e-06
0.628,3.510895663584416e-06
0.632,3.5135396256039154e-06
0.636,3.5154939271389635e-06
0.64,3.5167579339828565e-06
0.644,3.5173324993038473e-06
0.648,3.5172200414905504e-06
0.652,3.516424621658332e-06
0.6559999999999999,3.514952020458466e-06
0.66,3.5128098138055194e-06
0.664,3.5100074470216865e-06
0.6679999999999999,3.5065563066746847e-06
0.672,3.502469789095017e-06
0.6759999999999999,3.497763364284592e-06
0.68,3.4924546337842535e-06
0.684,3.48656338108513e-06
0.6880000000000001,3.480111613252874e-06
0.6920000000000001,3.4731235924803006e-06
0.6960000000000001,3.465625856295202e-06
0.7000000000000001,3.4576472252118284e-06
