0,0.00080836
0.00025,0.00077648
0.0005,0.00074487
0.00075,0.00071384
0.001,0.00068378
0.00125,0.00065515
0.0015,0.00062839
0.00175,0.00060378
0.002,0.00058128
0.00225,0.00056037
0.0025,0.00053982
0.00275,0.00051764
0.003,0.00049106
0.00325,0.00045657
0.0035,0.00041013
0.00375,0.00034748
0.004,0.00026446
0.00425,0.00015747
0.0045,2.3833e-05
0.00475,-0.00013783
0.005,-0.00032732
0.00525,-0.00054274
0.0055,-0.00078046
0.00575,-0.0010353
0.006,-0.0013008
0.00625,-0.0015698
0.0065,-0.0018344
0.00675,-0.0020873
0.007,-0.0023217
0.00725,-0.0025321
0.0075,-0.0027145
0.00775,-0.0028668
0.008,-0.0029887
0.00825,-0.0030816
0.0085,-0.0031484
0.00875,-0.0031929
0.009,-0.0032196
0.00925,-0.0032329
0.0095,-0.0032364
0.00975,-0.0032329
0.01,-0.0032235
0.01025,-0.0032078
0.0105,-0.0031839
0.01075,-0.0031486
0.011,-0.003098
0.01125,-0.0030278
0.0115,-0.0029345
0.01175,-0.0028158
0.012,-0.0026716
0.01225,-0.0025047
0.0125,-0.0023208
0.01275,-0.0021289
0.013,-0.001941
0.01325,-0.0017718
0.0135,-0.0016372
0.01375,-0.0015535
0.014,-0.0015358
0.01425,-0.0015965
0.0145,-0.0017432
0.01475,-0.0019778
0.015,-0.0022949
0.01525,-0.0026809
0.0155,-0.0031138
0.01575,-0.0035631
0.016,-0.0039909
0.01625,-0.0043535
0.0165,-0.0046027
0.01675,-0.0046894
0.017,-0.0045654
0.01725,-0.0041873
0.0175,-0.003519
0.01775,-0.0025351
0.018,-0.0012229
0.01825,0.00041532
0.0185,0.0023615
0.01875,0.004581
0.019,0.0070235
0.01925,0.0096244
0.0195,0.012307
0.01975,0.014986
0.02,0.01757
0.02025,0.019968
0.0205,0.022089
0.02075,0.023852
0.021,0.025186
0.02125,0.026033
0.0215,0.026353
0.02175,0.026125
0.022,0.025346
0.02225,0.024034
0.0225,0.022225
0.02275,0.019971
0.023,0.017339
0.02325,0.014406
0.0235,0.011258
0.02375,0.0079818
0.024,0.0046674
0.02425,0.0013998
0.0245,-0.0017417
0.02475,-0.0046871
0.025,-0.0073769
0.02525,-0.0097637
0.0255,-0.011813
0.02575,-0.013503
0.026,-0.014824
0.02625,-0.015776
0.0265,-0.016373
0.02675,-0.016633
0.027,-0.016582
0.02725,-0.016252
0.0275,-0.015678
0.02775,-0.014896
0.028,-0.013943
0.02825,-0.012856
0.0285,-0.011672
0.02875,-0.010426
0.029,-0.0091487
0.02925,-0.007872
0.0295,-0.0066232
0.02975,-0.0054276
0.03,-0.0043076
0.03025,-0.0032827
0.0305,-0.002369
0.03075,-0.0015795
0.031,-0.00092325
0.03125,-0.00040558
0.0315,-2.7691e-05
0.03175,0.00021334
0.032,0.00032454
0.03225,0.00031687
0.0325,0.00020485
0.03275,6.1089e-06
0.033,-0.00025936
0.03325,-0.00056995
0.0335,-0.00090334
0.03375,-0.0012375
0.034,-0.0015515
0.03425,-0.0018267
0.0345,-0.0020473
0.03475,-0.0022009
0.035,-0.0022795
0.03525,-0.002279
0.0355,-0.0021999
0.03575,-0.0020466
0.036,-0.0018273
0.03625,-0.0015533
0.0365,-0.0012385
0.03675,-0.00089808
0.037,-0.00054822
0.03725,-0.00020491
0.0375,0.00011671
0.03775,0.00040307
0.038,0.00064275
0.03825,0.00082688
0.0385,0.00094945
0.03875,0.0010073
0.039,0.0010004
0.03925,0.00093104
0.0395,0.00080429
0.03975,0.0006271
0.04,0.00040808
0.04025,0.00015695
0.0405,-0.00011586
0.04075,-0.00039973
0.041,-0.00068426
0.04125,-0.00095963
0.0415,-0.001217
0.04175,-0.0014486
0.042,-0.0016482
0.04225,-0.001811
0.0425,-0.0019339
0.04275,-0.0020154
0.043,-0.0020554
0.04325,-0.0020557
0.0435,-0.002019
0.04375,-0.0019495
0.044,-0.0018523
0.04425,-0.0017329
0.0445,-0.0015975
0.04475,-0.0014523
0.045,-0.0013034
0.04525,-0.0011562
0.0455,-0.0010157
0.04575,-0.00088572
0.046,-0.000769
0.04625,-0.00066715
0.0465,-0.00058051
0.04675,-0.00050824
0.047,-0.00044841
0.04725,-0.00039819
0.0475,-0.00035409
0.04775,-0.00031219
0.048,-0.00026849
0.04825,-0.00021915
0.0485,-0.00016077
0.04875,-9.0602e-05
0.049,-6.7375e-06
0.04925,9.1806e-05
0.0495,0.00020506
0.04975,0.00033216
0.05,0.00047146
0.05025,0.00062071
0.0505,0.00077729
0.05075,0.00093842
0.051,0.0011015
0.05125,0.001264
0.0515,0.0014243
0.05175,0.0015811
0.052,0.0017338
0.05225,0.0018826
0.0525,0.0020282
0.05275,0.0021717
0.053,0.0023146
0.05325,0.0024583
0.0535,0.0026041
0.05375,0.002753
0.054,0.0029053
0.05425,0.0030608
0.0545,0.0032185
0.05475,0.0033768
0.055,0.0035332
0.05525,0.0036852
0.0555,0.0038295
0.05575,0.0039631
0.056,0.004083
0.05625,0.0041868
0.0565,0.0042723
0.05675,0.0043383
0.057,0.0043843
0.05725,0.0044106
0.0575,0.0044181
0.05775,0.0044083
0.058,0.0043832
0.05825,0.0043447
0.0585,0.0042948
0.05875,0.004235
0.059,0.0041664
0.05925,0.0040892
0.0595,0.0040029
0.05975,0.0039062
0.06,0.0037969
0.06025,0.0036723
0.0605,0.0035292
0.06075,0.0033643
0.061,0.0031743
0.06125,0.0029564
0.0615,0.0027085
0.06175,0.0024293
0.062,0.0021189
0.06225,0.0017783
0.0625,0.0014098
0.06275,0.001017
0.063,0.00060443
0.06325,0.00017762
0.0635,-0.00025743
0.06375,-0.00069436
0.064,-0.0011268
0.06425,-0.0015485
0.0645,-0.0019538
0.06475,-0.0023379
0.065,-0.0026964
0.06525,-0.0030262
0.0655,-0.0033248
0.06575,-0.0035908
0.066,-0.0038234
0.06625,-0.0040225
0.0665,-0.0041883
0.06675,-0.0043217
0.067,-0.0044234
0.06725,-0.0044944
0.0675,-0.0045357
0.06775,-0.0045484
0.068,-0.0045335
0.06825,-0.0044919
0.0685,-0.0044249
0.06875,-0.0043339
0.069,-0.0042206
0.06925,-0.004087
0.0695,-0.0039356
0.06975,-0.0037693
0.07,-0.0035913
0.07025,-0.0034052
0.0705,-0.0032146
0.07075,-0.0030233
0.071,-0.0028348
0.07125,-0.0026523
0.0715,-0.0024784
0.07175,-0.0023152
0.072,-0.0021639
0.07225,-0.0020248
0.0725,-0.0018976
0.07275,-0.0017809
0.073,-0.0016728
0.07325,-0.0015709
0.0735,-0.0014725
0.07375,-0.0013747
0.074,-0.0012748
0.07425,-0.0011705
0.0745,-0.0010598
0.07475,-0.00094178
0.075,-0.00081584
0.07525,-0.00068235
0.0755,-0.00054236
0.07575,-0.00039755
0.076,-0.00025005
0.07625,-0.00010231
0.0765,4.3156e-05
0.07675,0.00018393
0.077,0.00031792
0.07725,0.00044347
0.0775,0.00055955
0.07775,0.00066573
0.078,0.00076226
0.07825,0.00084998
0.0785,0.00093026
0.07875,0.0010048
0.079,0.0010755
0.07925,0.0011444
0.0795,0.001213
0.07975,0.0012829
0.08,0.0013549
0.08025,0.0014293
0.0805,0.0015059
0.08075,0.0015838
0.081,0.0016613
0.08125,0.0017365
0.0815,0.0018071
0.08175,0.0018704
0.082,0.001924
0.08225,0.0019654
0.0825,0.0019925
0.08275,0.0020036
0.083,0.0019975
0.08325,0.0019738
0.0835,0.0019324
0.08375,0.001874
0.084,0.0017999
0.08425,0.0017117
0.0845,0.0016114
0.08475,0.0015014
0.085,0.0013839
0.08525,0.0012614
0.0855,0.0011361
0.08575,0.00101
0.086,0.00088487
0.08625,0.0007622
0.0865,0.00064311
0.08675,0.00052839
0.087,0.00041854
0.08725,0.00031379
0.0875,0.00021414
0.08775,0.00011942
0.088,2.9343e-05
0.08825,-5.6462e-05
0.0885,-0.00013841
0.08875,-0.0002169
0.089,-0.00029234
0.08925,-0.00036506
0.0895,-0.00043537
0.08975,-0.00050348
0.09,-0.00056956
0.09025,-0.00063367
0.0905,-0.00069581
0.09075,-0.00075588
0.091,-0.00081368
0.09125,-0.00086892
0.0915,-0.0009212
0.09175,-0.00097005
0.092,-0.0010149
0.09225,-0.0010551
0.0925,-0.00109
0.09275,-0.0011188
0.093,-0.001141
0.09325,-0.0011558
0.0935,-0.0011628
0.09375,-0.0011616
0.094,-0.001152
0.09425,-0.001134
0.0945,-0.0011077
0.09475,-0.0010736
0.095,-0.0010324
0.09525,-0.00098465
0.0955,-0.00093144
0.09575,-0.00087371
0.096,-0.00081248
0.09625,-0.00074873
0.0965,-0.00068332
0.09675,-0.00061698
0.097,-0.00055024
0.09725,-0.00048339
0.0975,-0.0004165
0.09775,-0.00034938
0.098,-0.00028166
0.09825,-0.00021278
0.0985,-0.00014207
0.09875,-6.8813e-05
0.099,7.6953e-06
0.09925,8.8061e-05
0.0995,0.00017273
0.09975,0.00026195
