3.360315530773914e-07,1.3058991136168906e-06,3.639862952978328e-05,3.451828120105617e-07
3.3400541666242705e-07,1.31143682793613e-06,3.736190801732359e-05,3.474635705190456e-07
3.319339180725756e-07,1.3164899062064794e-06,3.830835560349026e-05,3.4967969795108926e-07
3.298333338061816e-07,1.3209824268329493e-06,3.923336287484324e-05,3.5182535977437874e-07
3.2772144061727304e-07,1.3248418255005177e-06,4.013259523544648e-05,3.538932526502007e-07
3.2561626811551977e-07,1.32800030190793e-06,4.100183020705799e-05,3.5587456987995905e-07
3.235365880784091e-07,1.330396250708561e-06,4.183686284463195e-05,3.577598762611282e-07
3.2150331275994325e-07,1.3319753570036727e-06,4.2633534472925787e-05,3.59539656293092e-07
3.195387199619821e-07,1.332694619336284e-06,4.338789568032417e-05,3.612045459487786e-07
3.176630702336897e-07,1.332528532067671e-06,4.4096403066563734e-05,3.6274663986281966e-07
3.158919329543177e-07,1.3314722503620424e-06,4.475603957162471e-05,3.6416158873749305e-07
3.1423635344542746e-07,1.3295393444749004e-06,4.53643433738504e-05,3.654490501488978e-07
3.127043466556379e-07,1.3267560761128255e-06,4.591938280585528e-05,3.666105834394264e-07
3.1130181834053876e-07,1.3231544000267894e-06,4.641971228560886e-05,3.676465430206185e-07
3.1003282870888353e-07,1.3187647644833215e-06,4.686432655495793e-05,3.685543825668328e-07
3.088991664843445e-07,1.313611442153457e-06,4.725261464435373e-05,3.6932937833932204e-07
3.0789975854073373e-07,1.307713085298776e-06,4.758430946854348e-05,3.6996625149125045e-07
3.070313470024304e-07,1.3010870455541125e-06,4.785941487969554e-05,3.704604776433141e-07
3.062895411282559e-07,1.2937532908506063e-06,4.8078093147011984e-05,3.7080960702925024e-07
3.056689023153367e-07,1.285735480318701e-06,4.824054289643949e-05,3.710137643862854e-07
3.051634076553228e-07,1.277061556029052e-06,4.834692690258689e-05,3.7107466532304437e-07
3.0476784557092764e-07,1.2677656620553721e-06,4.839736873230669e-05,3.709943917654768e-07
3.0447820625141085e-07,1.257887577469438e-06,4.839198203130305e-05,3.707744287700207e-07
3.0429048416084556e-07,1.247470410000097e-06,4.833089930938954e-05,3.7041489701026177e-07
3.0419979099309077e-07,1.236562129860661e-06,4.821429406983989e-05,3.699142580596868e-07
3.042003184063339e-07,1.2252177954024489e-06,4.8042393753976614e-05,3.692691111983581e-07
