time,channel
0.004,-5.903048470972243e-07
0.008,-2.327525358732065e-07
0.012,1.2509953376690207e-07
0.016,4.828042312009334e-07
0.02,8.399277151022865e-07
0.024,1.1960515782490618e-06
0.027999999999999997,1.5507748162758619e-06
0.032,1.9037155981453245e-06
0.036000000000000004,2.2545128217582995e-06
0.04,2.602827443406841e-06
0.044000000000000004,2.9483435749156266e-06
0.048,3.290769346969552e-06
0.052000000000000005,3.6298375407969125e-06
0.055999999999999994,3.965305992884276e-06
0.06,4.296957778932952e-06
0.064,4.624601184347868e-06
0.068,4.9480694698446284e-06
0.07200000000000001,5.267220442581955e-06
0.076,5.581935845208682e-06
0.08,5.892120576740696e-06
0.084,6.197701760089442e-06
0.08800000000000001,6.498627671680109e-06
0.092,6.79486654915246e-06
0.096,7.086405293452195e-06
0.1,7.373248081465357e-06
0.104,7.65541490480754e-06
0.10800000000000001,7.932940049757781e-06
0.11199999999999999,8.205870532853807e-06
0.11599999999999999,8.47426450635829e-06
0.12,8.738189647547619e-06
0.124,8.997721545460639e-06
0.128,9.252942098278465e-06
0.132,9.503937933736895e-06
0.136,9.750798863811893e-06
0.14,9.993616383486854e-06
0.14400000000000002,1.0232482221971843e-05
0.14800000000000002,1.046748695353051e-05
0.152,1.0698718674153135e-05
0.156,1.0926261749588424e-05
0.16,1.1150195639519496e-05
0.16399999999999998,1.1370593801860714e-05
0.168,1.1587522680466597e-05
0.172,1.1801040779322926e-05
0.17600000000000002,1.2011197826565482e-05
0.18,1.2218034032058192e-05
0.184,1.2421579442366366e-05
0.188,1.2621853396641021e-05
0.192,1.2818864086182377e-05
0.196,1.301260821933312e-05
0.2,1.3203070791980715e-05
0.204,1.33902249624248e-05
0.208,1.3574032027864021e-05
0.212,1.3754441498740364e-05
0.21600000000000003,1.3931391267274428e-05
0.22,1.4104807867898823e-05
0.22399999999999998,1.4274606829177344e-05
0.228,1.4440693117963549e-05
0.23199999999999998,1.4602961676475485e-05
0.236,1.4761298052131273e-05
0.24,1.4915579118988899e-05
0.244,1.5065673888484793e-05
0.248,1.521144440579921e-05
0.252,1.5352746726935553e-05
0.256,1.5489431970879084e-05
0.26,1.5621347440892095e-05
0.264,1.5748337808633157e-05
0.268,1.5870246354045093e-05
0.272,1.5986916252885923e-05
0.276,1.6098191902632996e-05
0.28,1.6203920276632786e-05
0.28400000000000003,1.6303952296106784e-05
0.28800000000000003,1.6398144209895908e-05
0.292,1.648635897219916e-05
0.29600000000000004,1.6568467608725546e-05
0.3,1.664435056174006e-05
0.304,1.6713899004730157e-05
0.308,1.67770161179736e-05
0.312,1.683361831699938e-05
0.316,1.6883636426404755e-05
0.32,1.6927016791222227e-05
0.324,1.6963722316665356e-05
0.32799999999999996,1.699373342465603e-05
0.332,1.701704891258793e-05
0.336,1.7033686697301525e-05
0.34,1.7043684426385656e-05
0.34400000000000003,1.7047099940352077e-05
0.34800000000000003,1.7044011572584316e-05
0.35200000000000004,1.7034518278125925e-05
0.35600000000000004,1.701873958637377e-05
0.36,1.699681537607894e-05
0.364,1.6968905473458044e-05
0.368,1.6935189075744237e-05
0.37200000000000005,1.689586400387023e-05
0.376,1.6851145790167887e-05
0.38,1.680126661036346e-05
0.384,1.6746474073101178e-05
0.38799999999999996,1.6687029883760086e-05
0.392,1.6623208402106597e-05
0.396,1.655529511570189e-05
0.4,1.6483585053086053e-05
0.40399999999999997,1.6408381161973562e-05
0.408,1.6329992677255577e-05
0.412,1.624873350143627e-05
0.416,1.6164920616834972e-05
0.42,1.6078872545149683e-05
0.424,1.599090786622291e-05
0.428,1.5901343804344703e-05
0.43200000000000005,1.5810494887488204e-05
0.436,1.5718671682864697e-05
0.44,1.5626179611267068e-05
0.444,1.553331784261838e-05
0.44799999999999995,1.544037827550978e-05
0.452,1.534764460388458e-05
0.456,1.52553914740562e-05
0.46,1.5163883734649106e-05
0.46399999999999997,1.5073375780723277e-05
0.46799999999999997,1.4984110991454001e-05
0.472,1.4896321258617212e-05
0.476,1.4810226601076902e-05
0.48,1.4726034858775598e-05
0.484,1.4643941458981009e-05
0.488,1.456412924860491e-05
0.49200000000000005,1.4486768389459556e-05
0.496,1.441201631704748e-05
0.5,1.4340017765982389e-05
0.504,1.4270904865506699e-05
0.508,1.4204797307234947e-05
0.512,1.4141802585068856e-05
0.516,1.4082016304756304e-05
0.52,1.4025522558034828e-05
0.524,1.397239435391649e-05
0.528,1.3922694097931396e-05
0.532,1.3876474109804915e-05
0.536,1.383377717135614e-05
0.54,1.3794637098467597e-05
0.544,1.3759079332417448e-05
0.5479999999999999,1.3727121546140543e-05
0.552,1.369877426043118e-05
0.556,1.3674041464105558e-05
0.56,1.3652921230921653e-05
0.5640000000000001,1.3635406324959997e-05
0.5680000000000001,1.3621484785655545e-05
0.5720000000000001,1.3611140483943904e-05
0.5760000000000001,1.360435364185129e-05
0.58,1.3601101309042882e-05
0.584,1.3601357791360215e-05
0.588,1.3605095028236918e-05
0.5920000000000001,1.3612282917535361e-05
0.596,1.3622889586934841e-05
0.6,1.3636881610159992e-05
0.604,1.3654224164409196e-05
0.608,1.3674881122963673e-05
0.612,1.369881507480921e-05
0.616,1.3725987262088807e-05
0.62,1.375635742754134e-05
0.624,1.3789883568474416e-05
0.628,1.3826521600148687e-05
0.632,1.3866224937038155e-05
0.636,1.3908944003273368e-05
0.64,1.3954625683780467e-05
0.644,1.4003212726483919e-05
0.648,1.4054643104479214e-05
0.652,1.4108849345855641e-05
0.6559999999999999,1.4165757838285282e-05
0.66,1.4225288115935688e-05
0.664,1.4287352137762421e-05
0.6679999999999999,1.4351853568457491e-05
0.672,1.4418687075649349e-05
0.6759999999999999,1.4487737658737765e-05
0.68,1.4558880025636442e-05
0.684,1.4631978033630035e-05
0.6880000000000001,1.4706884209626949e-05
0.6920000000000001,1.478343936345977e-05
0.6960000000000001,1.4861472305781518e-05
0.7000000000000001,1.4940799679826792e-05
0.7040000000000001,1.502122591418795e-05
0.708,1.510254330209834e-05
0.7120000000000001,1.5184532211564174e-05
0.716,1.5266961429712216e-05
0.72,1.5349588643501918e-05
0.7240000000000001,1.5432161057322668e-05
0.728,1.551441614600493e-05
0.732,1.559608253950355e-05
0.736,1.567688103309043e-05
0.74,1.5756525714452554e-05
0.7440000000000001,1.5834725196600743e-05
0.748,1.591118394288137e-05
0.752,1.5985603668070383e-05
0.7559999999999999,1.6057684798592305e-05
0.76,1.612712797603046e-05
0.764,1.6193635590422625e-05
0.768,1.6256913331729967e-05
0.772,1.6316671748769736e-05
0.7759999999999999,1.637262780555158e-05
0.78,1.6424506425885904e-05
0.784,1.6472042017853018e-05
0.7879999999999999,1.6514979969433195e-05
0.792,1.65530781052154e-05
0.7959999999999999,1.6586108092423077e-05
0.8,1.6613856783544717e-05
0.804,1.6636127483218478e-05
0.8079999999999999,1.665274112864892e-05
0.812,1.666353737528129e-05
0.8160000000000001,1.6668375582295967e-05
0.8200000000000001,1.6667135695564877e-05
0.8240000000000001,1.665971902893084e-05
0.8280000000000001,1.6646048947473773e-05
0.8320000000000001,1.662607145784302e-05
0.836,1.6599755710173843e-05
0.84,1.6567094413951774e-05
0.8440000000000001,1.6528104167370457e-05
0.848,1.6482825696985414e-05
0.852,1.643132400236794e-05
0.856,1.6373688399748742e-05
0.86,1.6310032459775575e-05
0.8640000000000001,1.624049383688531e-05
0.868,1.6165233989991176e-05
0.872,1.608443779521575e-05
0.8759999999999999,1.5998313051276957e-05
0.88,1.5907089877318287e-05
0.884,1.5811020001825474e-05
0.888,1.571037594030015e-05
0.892,1.5605450059491e-05
0.8959999999999999,1.5496553527877422e-05
0.9,1.5384015155209892e-05
0.904,1.5268180126763484e-05
0.9079999999999999,1.5149408639522453e-05
0.912,1.5028074447896836e-05
0.9159999999999999,1.4904563326551272e-05
0.92,1.4779271458229215e-05
0.924,1.4652603755420284e-05
