4.603345066206847e-07,3.301329380144764e-07,4.103410460962235e-06,2.825516582677608e-07
4.7402926647955935e-07,3.3143052298818817e-07,4.084853201034976e-06,2.8429586837365034e-07
4.884900595490804e-07,3.3263457702782685e-07,4.068937119846407e-06,2.860308062519356e-07
5.037105654653819e-07,3.3374294446507647e-07,4.055284303724732e-06,2.877437354459032e-07
5.196730912153551e-07,3.3475413979459037e-07,4.04354034138042e-06,2.8942280398462854e-07
5.363474934844136e-07,3.356675902918889e-07,4.0334019385424994e-06,2.910590146658375e-07
5.536906876779036e-07,3.364827675763533e-07,4.024620402390484e-06,2.9264615710253937e-07
5.716479876264666e-07,3.371993294061121e-07,4.016978552796705e-06,2.9417994179631876e-07
5.901584149502286e-07,3.378179641611617e-07,4.01026612495766e-06,2.9565800914408964e-07
6.091619588579712e-07,3.383406151609097e-07,4.004272141419247e-06,2.9707917964325254e-07
6.286043919865237e-07,3.387697773194509e-07,3.998805016950187e-06,2.9844193416146496e-07
6.484390317142641e-07,3.3910694149430327e-07,3.993756764518403e-06,2.997444818453593e-07
6.686270295494755e-07,3.393514505999107e-07,3.989185328431313e-06,3.009857084013095e-07
6.891373029076619e-07,3.395012730268238e-07,3.985338313009221e-06,3.021648712091579e-07
7.099464412758202e-07,3.3955526761468036e-07,3.98260071453731e-06,3.032804454537328e-07
7.310368696976743e-07,3.395144500277956e-07,3.981420371743014e-06,3.0432912367425736e-07
7.523927618027307e-07,3.3938075192022764e-07,3.982243895199423e-06,3.0530562840302854e-07
7.739972610244199e-07,3.391550492237617e-07,3.985479346503346e-06,3.062041459669044e-07
7.958337770205601e-07,3.3883654625807617e-07,3.9914937811599546e-06,3.070205074157269e-07
8.17889533583839e-07,3.384238395207869e-07,4.000611195910663e-06,3.0775357656075184e-07
8.40158107289506e-07,3.3791698244053194e-07,4.0130894298737385e-06,3.0840501592210216e-07
8.626399528580873e-07,3.373184963765419e-07,4.029107688905654e-06,3.0897732924045376e-07
8.85341039498407e-07,3.3663190550659896e-07,4.048769543426465e-06,3.09472205700187e-07
9.082686104772751e-07,3.358596484956615e-07,4.072095077041311e-06,3.0989020842383336e-07
9.314243036160109e-07,3.350027060341889e-07,4.099013619209386e-06,3.1023031444665923e-07
9.547973828214328e-07,3.340614224667805e-07,4.129374529937888e-06,3.104898551101941e-07
9.783602144160542e-07,3.3303592821307714e-07,4.162965829162786e-06,3.1066659247668546e-07
1.0020669461033984e-06,3.319259233400468e-07,4.1995587848366915e-06,3.1076118860842555e-07
1.0258551571470287e-06,3.307304574514845e-07,4.239029961414981e-06,3.107767058617125e-07
1.049648432236385e-06,3.2944844660214964e-07,4.2815033441272005e-06,3.107158620132881e-07
1.0733590885134523e-06,3.280797182307561e-07,4.3273660336698195e-06,3.105796474322595e-07
