time,channel
0.004,1.3609984069524722e-06
0.008,1.5396183583508164e-06
0.012,1.7175671975087718e-06
0.016,1.8945193423812537e-06
0.02,2.0701510251370205e-06
0.024,2.244141562599599e-06
0.027999999999999997,2.416174609608288e-06
0.032,2.5859393865268706e-06
0.036000000000000004,2.7531318725282093e-06
0.04,2.9174559570024575e-06
0.044000000000000004,3.078624542623081e-06
0.048,3.2363605950840934e-06
0.052000000000000005,3.3903981358566975e-06
0.055999999999999994,3.5404831751464095e-06
0.06,3.6863745825568038e-06
0.064,3.827844893027643e-06
0.068,3.964681045628773e-06
0.07200000000000001,4.0966850528449286e-06
0.076,4.223674598118431e-06
0.08,4.345483559639195e-06
0.084,4.461962458619196e-06
0.08800000000000001,4.572978830438206e-06
0.092,4.678417517047099e-06
0.096,4.7781808789958996e-06
0.1,4.872188925684775e-06
0.104,4.9603793631066675e-06
0.10800000000000001,5.042707559377924e-06
0.11199999999999999,5.119146429445613e-06
0.11599999999999999,5.189686241262305e-06
0.12,5.2543343463638935e-06
0.124,5.3131148382607445e-06
0.128,5.3660681424953356e-06
0.132,5.4132505427075426e-06
0.136,5.4547336475331465e-06
0.14,5.490603803533189e-06
0.14400000000000002,5.520961459592699e-06
0.14800000000000002,5.545920488450166e-06
0.152,5.565607471297091e-06
0.156,5.580160951602047e-06
0.16,5.589730664307324e-06
0.16399999999999998,5.594476746330313e-06
0.168,5.594568933968265e-06
0.172,5.590185752342402e-06
0.17600000000000002,5.581513701383963e-06
0.18,5.5687464421505e-06
0.184,5.5520839866553e-06
0.188,5.531731894025253e-06
0.192,5.507900475625274e-06
0.196,5.480804011604931e-06
0.2,5.4506599809720544e-06
0.204,5.417688306794759e-06
0.208,5.382110617621854e-06
0.212,5.344149525849025e-06
0.21600000000000003,5.304027923672427e-06
0.22,5.261968297511989e-06
0.22399999999999998,5.218192062238298e-06
0.228,5.17291891695626e-06
0.23199999999999998,5.126366224304388e-06
0.236,5.07874841524436e-06
0.24,5.030276421324025e-06
0.244,4.981157136547333e-06
0.248,4.93159291122577e-06
0.252,4.881781080320638e-06
0.256,4.831913528679777e-06
0.26,4.782176295228067e-06
0.264,4.732749217627531e-06
0.268,4.68380561821954e-06
0.272,4.635512031314789e-06
0.276,4.58802797129329e-06
0.28,4.541505740611439e-06
0.28400000000000003,4.496090276569735e-06
0.28800000000000003,4.451919035360032e-06
0.292,4.4091219113850004e-06
0.29600000000000004,4.367821189179766e-06
0.3,4.328131524573851e-06
0.304,4.290159951095919e-06
0.308,4.254005907101511e-06
0.312,4.219761278764062e-06
0.316,4.187510454039317e-06
0.32,4.1573303831024145e-06
0.324,4.1292906415061156e-06
0.32799999999999996,4.10345349320549e-06
0.332,4.07987395144786e-06
0.336,4.0585998362569214e-06
0.34,4.039671827845202e-06
0.34400000000000003,4.023123515788154e-06
0.34800000000000003,4.008981444171817e-06
0.35200000000000004,3.997265153146518e-06
0.35600000000000004,3.987987217393022e-06
0.36,3.981153281994244e-06
0.364,3.9767620961516514e-06
0.368,3.974805545167614e-06
0.37200000000000005,3.975268681311507e-06
0.376,3.978129754744079e-06
0.38,3.983360246469961e-06
0.384,3.990924905973487e-06
0.38799999999999996,4.000781796518054e-06
0.392,4.012882351098066e-06
0.396,4.027171441928423e-06
0.4,4.043587466260335e-06
0.40399999999999997,4.0620624511839305e-06
0.408,4.082522179823544e-06
0.412,4.104886340914035e-06
0.416,4.129068703194497e-06
0.42,4.154977315428256e-06
0.424,4.182514732230392e-06
0.428,4.2115782653493484e-06
0.43200000000000005,4.242060259688701e-06
0.436,4.273848393160398e-06
0.44,4.306825999315156e-06
0.444,4.340872411505591e-06
0.44799999999999995,4.3758633271504605e-06
0.452,4.411671190580017e-06
0.456,4.448165592940439e-06
0.46,4.485213687630889e-06
0.46399999999999997,4.522680619683157e-06
0.46799999999999997,4.560429967328061e-06
0.472,4.5983241936648655e-06
0.476,4.636225105875763e-06
0.48,4.673994318998338e-06
0.484,4.711493721163224e-06
0.488,4.748585937488497e-06
0.49200000000000005,4.78513479020605e-06
0.496,4.821005752752851e-06
0.5,4.856066395505185e-06
0.504,4.890186820800475e-06
0.508,4.923240084968547e-06
0.512,4.955102605139293e-06
0.516,4.985654548481119e-06
0.52,5.014780201437086e-06
0.524,5.042368316889873e-06
0.528,5.068312438165799e-06
0.532,5.092511199970021e-06
0.536,5.114868607152235e-06
0.54,5.135294292472011e-06
0.544,5.15370375454491e-06
0.5479999999999999,5.170018577259053e-06
0.552,5.1841666322664295e-06
0.556,5.196082266462269e-06
0.56,5.2057064763681664e-06
0.5640000000000001,5.2129870709436885e-06
0.5680000000000001,5.217878823725656e-06
0.5720000000000001,5.2203436145695854e-06
0.5760000000000001,5.220350560807274e-06
0.58,5.217876137348337e-06
0.584,5.212904285049401e-06
0.588,5.205426506522607e-06
0.5920000000000001,5.195441948509843e-06
0.596,5.182957470000672e-06
0.6,5.167987695314117e-06
0.604,5.150555051310349e-06
0.608,5.130689787714769e-06
0.612,5.10842997921596e-06
0.616,5.083821507571376e-06
0.62,5.05691802148216e-06
0.624,5.0277808715295855e-06
0.628,4.996479017036531e-06
0.632,4.9630889013870105e-06
0.636,4.927694292212626e-06
0.64,4.890386083092877e-06
0.644,4.851262054138843e-06
0.648,4.810426589980268e-06
0.652,4.767990354997692e-06
0.6559999999999999,4.724069926843752e-06
0.66,4.678787390225322e-06
0.664,4.632269893595509e-06
0.6679999999999999,4.584649171995284e-06
0.672,4.53606103994251e-06
0.6759999999999999,4.486644858933854e-06
0.68,4.436542984541424e-06
0.684,4.385900198084421e-06
0.6880000000000001,4.3348631275638465e-06
0.6920000000000001,4.283579662211486e-06
0.6960000000000001,4.232198364738485e-06
0.7000000000000001,4.180867885142457e-06
0.7040000000000001,4.129736379675806e-06
0.708,4.078950938262593e-06
0.7120000000000001,4.028657023301678e-06
0.716,3.978997922427186e-06
0.72,3.930114217382204e-06
0.7240000000000001,3.882143270676062e-06
0.728,3.835218731173224e-06
0.732,3.7894700592583605e-06
0.736,3.745022071798942e-06
0.74,3.7019945068672707e-06
0.7440000000000001,3.6605016081764783e-06
0.748,3.6206517294960645e-06
0.752,3.58254695993231e-06
0.7559999999999999,3.546282771692992e-06
0.76,3.5119476924784995e-06
0.764,3.479623004779378e-06
0.768,3.4493824742176783e-06
0.772,3.421292108829011e-06
0.7759999999999999,3.3954099509301455e-06
0.78,3.3717859029675847e-06
0.784,3.3504615884841606e-06
0.7879999999999999,3.331470249036467e-06
0.792,3.3148366775419338e-06
0.7959999999999999,3.3005771882245315e-06
0.8,3.2886996231667706e-06
0.804,3.279203395420303e-06
0.8079999999999999,3.2720795685081287e-06
0.812,3.2673109718578615e-06
0.8160000000000001,3.264872351293328e-06
0.8200000000000001,3.2647305533176285e-06
0.8240000000000001,3.2668447416316462e-06
0.8280000000000001,3.2711666441672164e-06
0.8320000000000001,3.2776408288693396e-06
0.836,3.2862050064896415e-06
0.84,3.29679035864915e-06
0.8440000000000001,3.309321889319407e-06
0.848,3.3237187976857235e-06
0.852,3.3398948701531806e-06
0.856,3.357758889037961e-06
0.86,3.3772150552410276e-06
0.8640000000000001,3.3981634219418288e-06
0.868,3.4205003360597095e-06
0.872,3.4441188838542884e-06
0.8759999999999999,3.4689093366195753e-06
0.88,3.4947595922309087e-06
0.884,3.521555608665213e-06
0.888,3.5491818266222585e-06
0.892,3.57752157971398e-06
0.8959999999999999,3.606457491852767e-06
0.9,3.635871862125125e-06
0.904,3.6656470376429445e-06
0.9079999999999999,3.695665774947346e-06
0.912,3.7258115907177383e-06
0.9159999999999999,3.755969102720616e-06
0.92,3.786024361925609e-06
0.924,3.815865176488267e-06
0.9279999999999999,3.845381427965541e-06
0.932,3.8744653798150835e-06
0.9359999999999999,3.903011978005601e-06
0.94,3.930919143456378e-06
0.944,3.958088056043263e-06
0.948,3.984423430072031e-06
0.952,4.009833781353825e-06
0.956,4.034231686122813e-06
0.96,4.05753403187793e-06
0.9640000000000001,4.079662259869561e-06
0.968,4.100542598497978e-06
0.972,4.120106286362666e-06
0.976,4.1382897831260586e-06
0.98,4.155034965892319e-06
0.9840000000000001,4.1702893087271815e-06
0.988,4.1840060434919035e-06
0.992,4.1961443012686696e-06
0.996,4.206669234831135e-06
1.0,4.215552123273543e-06
1.004,4.222770459845733e-06
1.008,4.228308023476168e-06
1.012,4.2321549337227815e-06
1.016,4.234307688162829e-06
1.02,4.23476918064356e-06
1.024,4.233548698537864e-06
1.028,4.23066189731903e-06
1.032,4.2261307512916685e-06
1.036,4.2199834798878575e-06
1.04,4.21225444930721e-06
1.044,4.20298404938282e-06
1.048,4.1922185454139595e-06
1.052,4.1800099043852985e-06
1.056,4.166415594679047e-06
1.06,4.151498358323844e-06
1.064,4.135325955088775e-06
1.068,4.117970878199592e-06
1.072,4.099510042001443e-06
1.0759999999999998,4.080024442490845e-06
1.08,4.059598792285446e-06
1.084,4.0383211322515094e-06
1.088,4.016282422573147e-06
1.092,3.99357611638672e-06
1.0959999999999999,3.9702977191216464e-06
1.1,3.946544336442426e-06
1.104,3.92241421337588e-06
1.1079999999999999,3.898006267029902e-06
1.112,3.873419615332936e-06
1.1159999999999999,3.848753104369639e-06
1.12,3.824104837010977e-06
1.124,3.7995717055418467e-06
1.128,3.7752489309341614e-06
1.132,3.751229611454663e-06
1.136,3.7276042834753503e-06
1.14,3.704460497484517e-06
1.144,3.6818824121543955e-06
1.148,3.6599504089019353e-06
1.152,3.638740728873837e-06
1.156,3.6183251338651935e-06
1.16,3.5987705923872247e-06
1.1640000000000001,3.58013899191505e-06
1.168,3.562486878246386e-06
1.172,3.545865222852726e-06
1.176,3.5303192190705433e-06
1.18,3.5158881079665487e-06
1.1840000000000002,3.5026050347837757e-06
1.188,3.4904969370733815e-06
1.192,3.4795844658279785e-06
1.196,3.4698819409440607e-06
1.2,3.461397342048074e-06
1.204,3.4541323352102503e-06
1.208,3.448082335537573e-06
1.212,3.443236605283476e-06
1.216,3.4395783870421586e-06
1.22,3.4370850717195187e-06
1.224,3.4357284010606e-06
1.228,3.435474704389722e-06
1.232,3.4362851688714055e-06
1.236,3.438116142121234e-06
1.24,3.4409194654804567e-06
1.244,3.4446428357697684e-06
1.248,3.4492301929073516e-06
1.252,3.454622130484091e-06
1.256,3.460756326251307e-06
1.26,3.4675679894075654e-06
1.264,3.474990321495107e-06
1.268,3.4829549876867292e-06
1.272,3.4913925953439382e-06
1.276,3.5002331768982734e-06
1.28,3.5094066742007367e-06
1.284,3.5188434214230586e-06
1.288,3.5284746233970807e-06
1.2919999999999998,3.5382328260222233e-06
1.296,3.548052375210062e-06
1.3,3.5578698609323027e-06
1.304,3.5676245432998134e-06
1.308,3.577258758033577e-06
1.3119999999999998,3.586718298981258e-06
