2.244107988870936e-07,4.457225283695033e-07,2.878376706204327e-07,1.6168342025030085e-05
2.241779007239984e-07,4.4389102257957323e-07,2.8371139149922307e-07,1.6305895922990243e-05
2.2398911784548397e-07,4.417636237342705e-07,2.79503601577803e-07,1.6444492567185953e-05
2.2385390228683162e-07,4.393463778590139e-07,2.7523145405976965e-07,1.6583325822785344e-05
2.237820626166211e-07,4.3664559820859844e-07,2.709097055029059e-07,1.6721556408966e-05
2.2378318751431452e-07,4.33667742693693e-07,2.665507160510977e-07,1.6858254556097704e-05
2.2386716442350558e-07,4.3041962621659525e-07,2.6216501486228827e-07,1.6992402863152742e-05
2.240436765350072e-07,4.269089776031415e-07,2.577618902219425e-07,1.712299012267535e-05
2.2432013101528763e-07,4.231445687044432e-07,2.533504336516472e-07,1.7249150939800447e-05
2.247008600222816e-07,4.19136093309765e-07,2.489405752785145e-07,1.7370233979864317e-05
2.2518857713944758e-07,4.1489420738941714e-07,2.445428232142041e-07,1.7485758971090226e-05
2.2578576146369182e-07,4.104304500382147e-07,2.4016699931320073e-07,1.7595335438488767e-05
2.264944334883734e-07,4.057580990985756e-07,2.3582142619036823e-07,1.7698588307887126e-05
2.273154076355409e-07,4.008945576731133e-07,2.3151312640034213e-07,1.7795092996015987e-05
2.2824818122633357e-07,3.958623095571605e-07,2.2724880423040514e-07,1.7884358563911693e-05
2.2929118030345612e-07,3.906869459516003e-07,2.2303601046697397e-07,1.7965879839065494e-05
2.3044156389755526e-07,3.853954745603579e-07,2.188837767297625e-07,1.8039217879004773e-05
2.3169447971819328e-07,3.80016156086189e-07,2.1480226636909961e-07,1.8104085712014554e-05
2.330428541497157e-07,3.7457729211395307e-07,2.10801753636664e-07,1.816041829745695e-05
2.3447887326728663e-07,3.6910500163974744e-07,2.068923514691573e-07,1.8208357189721867e-05
2.35996159523874e-07,3.63622657461245e-07,2.0308473957801608e-07,1.82481470069846e-05
2.3759012451757445e-07,3.581519554885849e-07,1.993901110033665e-07,1.828002570138063e-05
2.392563816129149e-07,3.5271354974782844e-07,1.958192809023653e-07,1.8304145208642087e-05
2.409895169673348e-07,3.473270870851111e-07,1.923824721028797e-07,1.8320528942054847e-05
2.427826815283812e-07,3.420112998470371e-07,1.890894914466645e-07,1.832909702569798e-05
2.446270495368244e-07,3.3678350647319696e-07,1.8594984875028672e-07,1.8329756944126096e-05
2.4651185019751177e-07,3.3165847524243165e-07,1.8297283963376e-07,1.8322499446827688e-05
2.4842588101822126e-07,3.2664768652926557e-07,1.801668268423032e-07,1.8307441254519414e-05
2.503599130360318e-07,3.217596344465293e-07,1.7753822451078414e-07,1.8284804250330758e-05
2.523082297104239e-07,3.170011278027649e-07,1.7509142182925524e-07,1.825486659129998e-05
2.542677336442587e-07,3.123784024674704e-07,1.7282939422477985e-07,1.82179592791665e-05
2.562356551149397e-07,3.078969514984935e-07,1.7075442532497039e-07,1.8174553462017928e-05
2.582081311148233e-07,3.035606286097931e-07,1.68868743591235e-07,1.812532644268989e-05
2.601799399574843e-07,2.993709991609559e-07,1.6717471289824099e-07,1.8071084473658757e-05
2.6214430636000657e-07,2.9532736612746137e-07,1.6567441830105053e-07,1.80126716194059e-05
2.6409284387665837e-07,2.914272967946585e-07,1.64369039296598e-07,1.7950981836465184e-05
2.6601652981634987e-07,2.876670828683284e-07,1.6325835844460425e-07,1.7886942330141714e-05
2.679067377924871e-07,2.840420694122445e-07,1.6234016455544254e-07,1.7821404210758812e-05
2.697548443933002e-07,2.805470469898663e-07,1.6160977202243845e-07,1.7755039551559546e-05
2.7155157812016944e-07,2.771764254111081e-07,1.610603982418976e-07,1.768829906088851e-05
2.7328734660624444e-07,2.739244386051676e-07,1.606838261140601e-07,1.7621424054340853e-05
2.749525193038277e-07,2.7078633218614104e-07,1.6047048000097554e-07,1.7554486364132133e-05
2.76537284819506e-07,2.677597783107906e-07,1.6040959137786224e-07,1.7487428358835592e-05
2.780319356368589e-07,2.6484452899199236e-07,1.6048996950809695e-07,1.742009996674409e-05
2.794278388945857e-07,2.620409259045732e-07,1.6070048207374198e-07,1.735228913411877e-05
2.8071839595383723e-07,2.593496970647625e-07,1.610298729610612e-07,1.728373397289465e-05
2.818988917183681e-07,2.5677312573330495e-07,1.6146723993876158e-07,1.7214115953707273e-05
2.829656056644123e-07,2.543153171995049e-07,1.6200383927790815e-07,1.7143046082236336e-05
2.839150711999493e-07,2.519809041731221e-07,1.6263487546516434e-07,1.7070064645957665e-05
2.8474359468633884e-07,2.497746922185524e-07,1.633598105622979e-07,1.699466563914043e-05
2.854478203346845e-07,2.477032623928845e-07,1.6418059213466975e-07,1.691634649922128e-05
2.860260530919549e-07,2.457756556436826e-07,1.6509889026176673e-07,1.683467375349169e-05
2.864788073879986e-07,2.440015197161136e-07,1.6611490278498367e-07,1.6749324752648538e-05
2.86808908182597e-07,2.423889195970239e-07,1.6722822917086193e-07,1.666007520183402e-05
2.8702209215534765e-07,2.4094370942518856e-07,1.684385771498527e-07,1.6566746789631152e-05
2.871269822621752e-07,2.396699683741719e-07,1.697453317174384e-07,1.646914610121015e-05
2.871336712446023e-07,2.385710423308666e-07,1.7114726101156394e-07,1.6367026269414955e-05
2.870525011040809e-07,2.376512378686648e-07,1.726428371538658e-07,1.6260082966618286e-05
2.868934550784337e-07,2.3691662447171378e-07,1.7423051248904786e-07,1.6147968654906594e-05
2.866653050473199e-07,2.3637345082000398e-07,1.759081868612768e-07,1.603031230961662e-05
2.863754715695101e-07,2.360260110949286e-07,1.776719755468623e-07,1.5906740940644133e-05
2.860318470100613e-07,2.3587613228136395e-07,1.795159897314445e-07,1.577690719004618e-05
2.856450720064049e-07,2.3592311497386023e-07,1.814331385413828e-07,1.5640548725759535e-05
2.8522805102405424e-07,2.361628781750021e-07,1.8341533357416e-07,1.5497598144648623e-05
2.847928599461793e-07,2.365877116645861e-07,1.854539667519638e-07,1.5348308042108734e-05
2.84348752140946e-07,2.3718759521737238e-07,1.8754198776093322e-07,1.5193308237155724e-05
2.8390237787039707e-07,2.3795121790642227e-07,1.8967593475160522e-07,1.5033535263802137e-05
2.834581190216234e-07,2.3886541166993524e-07,1.918553407859813e-07,1.487005736280146e-05
2.830176496271277e-07,2.399150099486723e-07,1.9407987690126397e-07,1.4703900273877453e-05
2.825800506804147e-07,2.410846394467646e-07,1.9634756216881076e-07,1.4535989709340255e-05
2.821440187998783e-07,2.423607117085025e-07,1.9865582383176546e-07,1.4367213699072228e-05
2.8171121367672173e-07,2.437316527156485e-07,2.010035683368754e-07,1.419848982742747e-05
2.812877892416127e-07,2.4518697336476713e-07,2.033919538705737e-07,1.4030746620901639e-05
2.808829784668689e-07,2.467172186250589e-07,2.0582367090829926e-07,1.3864839504448722e-05
2.805060132751548e-07,2.4831471447861335e-07,2.083018130013717e-07,1.370149062985275e-05
2.8016332897528066e-07,2.499728567881999e-07,2.1082898704923786e-07,1.354131009782969e-05
2.798577460725102e-07,2.516840919713715e-07,2.1340693788878268e-07,1.338488507677226e-05
2.795894794442063e-07,2.534387985270826e-07,2.160368351658188e-07,1.3232891204247362e-05
2.793569162384531e-07,2.552255987645203e-07,2.1871922209756713e-07,1.3086161469195368e-05
