9.252237119719095e-07,1.2734391933795394e-05,5.218073041980143e-06,3.451908218912215e-07
9.343743361423162e-07,1.269595568357348e-05,5.14043943040484e-06,3.4501024371051307e-07
9.42859089896763e-07,1.2651334447060933e-05,5.0632396941972285e-06,3.4477786583658017e-07
9.506828857969444e-07,1.2600783293713218e-05,4.986937423415195e-06,3.444863211277369e-07
9.578461482583955e-07,1.254449432865256e-05,4.911968756181953e-06,3.441277938413844e-07
9.643451220734191e-07,1.2482627596744065e-05,4.838718665332406e-06,3.436931351748922e-07
9.701735150796075e-07,1.241542113903452e-05,4.7675226593115716e-06,3.4317259369414626e-07
9.753237191454116e-07,1.2343312108033349e-05,4.698689466640743e-06,3.425566721714881e-07
9.797876381605735e-07,1.2266953918108965e-05,4.632522505100606e-06,3.4183616292532833e-07
9.835562694677056e-07,1.2187124533483105e-05,4.569319441438922e-06,3.410023678113202e-07
9.866182898030164e-07,1.2104620722480707e-05,4.509354136437094e-06,3.40047657084401e-07
9.88959659102036e-07,1.2020260381086582e-05,4.452865395070454e-06,3.389657610910504e-07
9.90565128950457e-07,1.1935014278520955e-05,4.400056683821942e-06,3.3775232291894887e-07
9.91420033281265e-07,1.1850101165386074e-05,4.351088113457682e-06,3.3640597610521176e-07
9.91510922815558e-07,1.1766928344742392e-05,4.3060588624145695e-06,3.349285780277168e-07
9.908266836628994e-07,1.1686966421123382e-05,4.2650037263813935e-06,3.3332423803385823e-07
9.893605839583605e-07,1.1611657375062386e-05,4.2279060288710235e-06,3.315992312019379e-07
9.87110007449843e-07,1.1542356921691259e-05,4.194705343696788e-06,3.297629193517852e-07
9.840736713212634e-07,1.1480289257927385e-05,4.165305712456295e-06,3.278270506012041e-07
9.802500596169845e-07,1.1426500174573116e-05,4.139599962051854e-06,3.258032794445643e-07
9.756382956599305e-07,1.1381809740283107e-05,4.117484912583173e-06,3.2370123838537194e-07
9.702398986113182e-07,1.1346792136368065e-05,4.098842464738041e-06,3.215286959289488e-07
9.640601647736351e-07,1.132179961285608e-05,4.083510603815875e-06,3.1929357287881906e-07
9.571090640002657e-07,1.1307010378491886e-05,4.071273500484343e-06,3.170054093351347e-07
9.494017997819185e-07,1.1302458520220047e-05,4.061869869333404e-06,3.1467418231347925e-07
9.409579819905668e-07,1.13080191988766e-05,4.0550047191690415e-06,3.123082238755826e-07
9.317991209501572e-07,1.1323386357398934e-05,4.050355973735971e-06,3.099139859034562e-07
9.219464965524309e-07,1.1348098024914727e-05,4.04758728730281e-06,3.074973006800569e-07
9.114211187358476e-07,1.1381590692793554e-05,4.046376918706089e-06,3.050648000294721e-07
9.002452685890277e-07,1.1423232182673895e-05,4.046442323111716e-06,3.0262481397016807e-07
8.884436498131907e-07,1.1472333509393414e-05,4.047539208326414e-06,3.00186832980986e-07
8.760438232848922e-07,1.1528174325980965e-05,4.0494489095933915e-06,2.9776014474721205e-07
8.630776186218529e-07,1.1590043815069205e-05,4.051973030132217e-06,2.9535406985087535e-07
8.495822856187405e-07,1.165725910932866e-05,4.054928938505041e-06,2.929799629861024e-07
8.35598720327296e-07,1.1729146365189944e-05,4.0581384207363446e-06,2.906524274378886e-07
8.211681753585456e-07,1.1805012813387724e-05,4.061419371361952e-06,2.883889997699497e-07
8.063304493550428e-07,1.1884136052328225e-05,4.064587449940175e-06,2.8620919619348177e-07
7.911248397285008e-07,1.1965765920433335e-05,4.067456457528152e-06,2.841329769284752e-07
7.755932681546594e-07,1.2049123555444607e-05,4.069833867778738e-06,2.821791502298309e-07
7.597823620924401e-07,1.213341166448658e-05,4.071526793246292e-06,2.80364363108102e-07
7.437417746612022e-07,1.2217854954014114e-05,4.0723572200393485e-06,2.787027130721893e-07
7.275208330390865e-07,1.2301741346585045e-05,4.072168889885995e-06,2.772069742362104e-07
7.111676813487985e-07,1.238442343629868e-05,4.070829071317177e-06,2.758918532054411e-07
6.947313513086733e-07,1.2465278927668699e-05,4.068240539477575e-06,2.747760705386037e-07
6.782629716796579e-07,1.2543658485453915e-05,4.064362716390239e-06,2.738805849918729e-07
6.618138481290997e-07,1.2618853710148147e-05,4.05923489750372e-06,2.73225422752178e-07
6.454325868703815e-07,1.2690094397648485e-05,4.052997394655035e-06,2.7282756459041425e-07
6.291634750117846e-07,1.2756563789925445e-05,4.04589473517684e-06,2.726993423228797e-07
6.130465923418031e-07,1.2817432264656525e-05,4.038249120459127e-06,2.728473860281632e-07
5.971200754401924e-07,1.2871923377968448e-05,4.030421220306075e-06,2.732726856015823e-07
5.814231607054355e-07,1.2919405462291605e-05,4.022778479122434e-06,2.7397115693602124e-07
5.659971654137706e-07,1.2959465086169967e-05,4.015670351033139e-06,2.749340345544943e-07
5.50883866874303e-07,1.2991917844830418e-05,4.0094048676114715e-06,2.761484141030527e-07
5.361230774574903e-07,1.3016757870212876e-05,4.004228122612356e-06,2.7759820257669766e-07
5.217517557830135e-07,1.3034092203410987e-05,4.000313680116117e-06,2.7926503181758327e-07
5.078064100891828e-07,1.304408902266009e-05,3.997763117251728e-06,2.8112887009097304e-07
4.943266256158555e-07,1.3046924953750446e-05,3.996617640666542e-06,2.8316826438737444e-07
4.813545213894581e-07,1.3042742993779072e-05,3.996895620572788e-06,2.853611325700846e-07
4.689300100741249e-07,1.3031660832467164e-05,3.998644408096976e-06,2.876876406755687e-07
4.5708718121380797e-07,1.3013806079485264e-05,4.0019548009701665e-06,2.9013328229728645e-07
4.458536656674857e-07,1.298932853879744e-05,4.006937907085599e-06,2.926882578894081e-07
4.352503595073136e-07,1.2958432353109046e-05,4.013719033696537e-06,2.953436497841158e-07
4.252907081486377e-07,1.2921481999176234e-05,4.022450219078348e-06,2.980884008584051e-07
4.159812448949621e-07,1.2879085640123414e-05,4.033302330566152e-06,3.009093986685542e-07
4.0732353946411243e-07,1.283204186644507e-05,4.046439876641548e-06,3.0379383864736986e-07
3.9931573431555687e-07,1.2781212886897235e-05,4.0620043572868094e-06,3.0673051339374147e-07
3.9195320219979684e-07,1.272743458065376e-05,4.080110073149731e-06,3.097079221073752e-07
3.852289730129144e-07,1.267149151599525e-05,4.100848145639129e-06,3.127121584830214e-07
3.791332579894089e-07,1.2614168015689626e-05,4.124296865607376e-06,3.157276723969212e-07
3.7365202263737677e-07,1.2556336145491033e-05,4.150528334873347e-06,3.187391402807425e-07
3.6876656780939655e-07,1.2498989535756308e-05,4.179609550859326e-06,3.217319692128469e-07
3.6445511735497604e-07,1.2443215224702624e-05,4.211608923677707e-06,3.2469163710704235e-07
3.606947878040209e-07,1.2390145402834806e-05,4.24660341321106e-06,3.27603017623498e-07
3.5746247640067465e-07,1.2340890766377525e-05,4.28467606915211e-06,3.304501459919096e-07
3.547349672684327e-07,1.2296461646324741e-05,4.325904328165977e-06,3.3321591465335666e-07
3.5248813650002776e-07,1.2257708911363687e-05,4.370332160118214e-06,3.358819270495324e-07
